PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KW;KW;
39912;19897;6999;7;10;40;50.60881734459381;0.0020110423592938046;19.377833918881016;52.13;17.47;30.97;36.25;0.03;0.04;0.18;89.67;159.92;28.53;22.98;170.25;0.04;97.25;0.03;;;-8490;-4681;32197;33677.0;93690;-37.546;2.6530357103999997;154883.0;0.8281404020057429;0.08892145960719687;0.037820901005293686;0.04509905644244977;0.22228684833839452;89.67;159.92;28.53;0.014242403092754654;0.009897063782030768;0.026260887481921694;0.009309946500184612;47.67875535933489;2.8845940874947846;0.006706237513310683;0.012478642082228961;0.009309946500184822;25.618530677991515;2.8845940874948806;35491;70358;
39296;14593;6964;2;3;5534;43.9587448452451;0.0017973324857923233;19.37804762875452;51.33;13.06;30.80;36.25;0.01;0.01;24.94;65.76;159.11;26.89;25.06;167.30;0.02;95.59;0.01;;;-8181;-4444;31913;33651.0;92569;-36.272;2.8805419887999997;153689.0;0.8250128667009778;0.09927849969409014;0.008951003054685202;0.015290313531667763;30.41550417576387;65.76;159.11;26.89;0.012728888397629813;0.008945434794597251;0.01002335975571027;9.556983062499647;31.42526585330967;2.957527134885471;0.003419621383891464;0.0035027412931962565;6.059825033935748;17.867958113342105;2.957527134885503;36223;70076;
39916;18962;6964;2;5;1163;48.66644128865117;0.0023053047698132103;19.377539656470496;52.14;16.53;31.28;36.25;0.01;0.02;5.24;85.45;159.11;26.14;23.36;169.39;0.02;97.30;0.02;;;-8414;-4608;32149;33721.0;93424;-37.238;2.6886089728;154686.0;0.8249871597329224;0.09109894398870456;0.012225652371366398;0.023139567440509764;6.39066817068402;85.45;159.11;26.14;0.016326398910294138;0.012157872147663363;0.020824380298070398;0.7777979517300273;47.31604470674843;0.5396163777269789;0.0036334908997115714;0.007059129263241096;0.7333067875693223;24.858795637402242;0.5396163777269942;35605;70206;
37908;12862;8088;1;19;1550;2.4177794800076544;0.012236245460266764;19.367608715780044;49.51;15.59;36.36;36.23;0.01;0.08;6.98;57.96;184.8;2.30;27.40;164.81;0.09;93.92;0.06;;;-7888;-4198;31664;34450.0;89367;-35.013;3.177861552;151283.0;0.805236698785086;0.10677995117648595;0.007661639834165575;0.08687078250824189;8.515657782644714;57.96;184.8;2.30;0.08665831397415524;0.007648933077294821;0.07520135880015431;1.054548871453341;0.8025002735567904;0.4778800431200734;0.0032859093058508555;0.027651629429434985;0.9885376107269468;0.8025002735568069;0.4778800431200855;37044;69703;
1300;616;7829;45;203;14881;0.9057735223654726;15.8962984967001;3.483546464540212;1.70;0.75;35.22;6.52;0.2;0.92;67.06;2.77;178.88;0.81;31.71;137.31;112.74;85.56;0.86;;;-5920;17236;27433;29999.0;73302;3.273;33.8440740808;147970.0;0.8131825835939379;0.3088681186513859;0.23549763497107493;0.9453624418218438;81.78251615261073;2.77;178.88;0.81;112.57917558347978;0.16892983843344916;0.08666730133604045;0.3111547195787117;0.032353572268145225;0.3066680907491262;0.06749679901632387;0.08666730133604186;0.31115471957870555;0.03235357226814527;0.30666809074913876;29590;53814;
32846;11794;7987;6;14;3131;3.6965556708857634;0.012236245460266764;19.367608715780044;42.90;14.26;35.90;36.23;0.03;0.06;14.11;53.15;182.49;3.46;28.30;158.23;0.11;93.88;0.04;;;-7445;-3756;31542;34384.0;88920;-33.102;3.2820613839999995;151090.0;0.7829499664204164;0.11091512247182803;0.02938842317949145;0.06576381120143238;17.20727173642663;53.15;182.49;3.46;0.08665831397415524;0.02932042437282137;0.05696138713921762;2.2626780440241667;0.8756926683859382;0.47190314696361985;0.010453694561071208;0.020781779100902533;2.0767873295717183;0.8756926683859418;0.4719031469636282;37143;67227;
37516;13351;7987;2;3;1591;3.9921467788827503;0.012330232267503355;19.36751472897281;49.00;16.16;35.59;36.23;0.01;0.02;7.17;60.17;182.48;3.92;27.02;165.25;0.09;97.33;0.01;;;-7939;-4120;31691;34340.0;89465;-35.232;3.1252882896;151376.0;0.8080948178035557;0.10457865067580806;0.009115245692828365;0.015479593951792884;8.74593171735913;60.17;182.48;3.92;0.08732393794168551;0.009094154876698787;0.0137449949673549;1.053228015987326;0.8990650096090079;2.017014603442363;0.0034320508111839354;0.006344642027433679;0.9962608049152165;0.8990650096090179;2.0170146034423717;36922;69666;
39469;16049;6999;6;2;3897;45.26074341057058;0.0016320478640343453;19.378212913376274;51.55;13.90;30.97;36.25;0.03;0.01;17.56;72.33;159.92;25.10;24.62;167.74;0.03;97.61;0.01;;;-8235;-4416;31989;33677.0;92846;-36.496;2.8330887376;154096.0;0.8244117773111045;0.09705375659779757;0.03320804283501606;0.009698623888627675;21.41628713966755;72.33;159.92;25.10;0.011558326177877637;0.030277276981627806;0.00847851859902217;0.8339757526018745;41.50323657771038;2.88477528467768;0.01052282656142307;0.00337789606921031;0.8339757526018642;21.368779663853704;2.884775284677756;36035;70146;
1193;829;7778;45;203;14928;0.7766038302829941;15.847135533129338;3.532709428110974;1.56;0.97;34.99;6.61;0.2;0.92;67.28;3.73;177.71;0.74;31.56;137.38;112.41;87.29;0.86;;;-5934;17231;27455;29979.0;73316;3.128;33.7378741088;147981.0;0.813345529825237;0.30740629309124273;0.23549763497107493;0.9453624418218438;82.04284882274634;3.73;177.71;0.74;112.23099855917528;0.0902323463265387;0.08666730133604045;0.1230005862397306;0.17170788715616578;0.3049957092245186;0.05283375670034127;0.08666730133604186;0.12300058623973223;0.17170788715616797;0.3049957092245308;29502;53791;
38651;14458;8059;1;4;119;6.703997874427347;0.0023040920773538397;19.37754086916296;50.48;16.21;36.14;36.25;0.0;0.02;0.54;65.16;184.12;6.68;26.62;165.82;0.02;90.63;0.01;;;-7999;-4454;31766;34421.0;89927;-35.498;3.0604216976;151660.0;0.8068763102725367;0.10335771857199126;0.004565179695349806;0.02018447683119935;0.6558627467335195;65.16;184.12;6.68;0.016317810501027628;0.003984474406968327;0.01975449281795425;0.08766686437336152;5.710196168498652;0.8823958743304104;0.0;0.006984350441784485;0.08006088213822253;5.7101961684986415;0.8823958743304247;36809;69723;
39854;13351;7987;7;1;1589;4.599996501699881;0.01013345253479304;19.369711508705517;52.06;15.65;35.85;36.23;0.03;0.0;7.16;60.17;182.48;4.51;26.85;167.36;0.10;94.45;0.00;;;-8073;-4367;31728;34379.0;89704;-35.815;3.104794988;151444.0;0.8153574877198875;0.10463250146230543;0.03648856981323414;0.0032452278100406776;8.731361648057602;60.17;182.48;4.51;0.07176612419665779;0.03640414271793733;0.0021312989118203824;1.068996947754869;2.783075975063338;0.7093881372519164;0.010896787616066717;0.0;1.005983941451365;2.7830759750633867;0.7093881372519277;36924;70516;
39891;13351;7987;7;12;1577;3.7293364352502723;0.012069450288232192;19.36777551095208;52.10;16.16;35.85;36.23;0.03;0.06;7.11;60.17;182.48;3.11;26.82;167.89;0.11;96.67;0.04;;;-8106;-4308;31727;34378.0;89634;-35.947;3.1123549936;151431.0;0.8174566522524035;0.10420289104666036;0.03648856981323414;0.05780447530940858;8.666822050405912;60.17;182.48;3.11;0.08547705388628922;0.03640414271793733;0.03796300985222558;2.0441199110903057;0.9014612343378873;0.7093881372519164;0.010896787616066717;0.01845443005964235;1.46862191232013;0.901461234337886;0.7093881372519277;36922;70713;
39487;7980;7814;44;53;7745;5.1397157897174015;0.01673743998504117;19.36310752125527;51.58;9.68;34.66;36.22;0.2;0.24;34.9;35.96;178.54;5.05;29.05;164.33;0.30;94.35;0.17;;;-7749;-4000;31465;34203.0;89123;-34.390;3.446061244;150791.0;0.8159837967846745;0.11748608438524583;0.22767108470677788;0.2439769263988159;42.56254771120199;35.96;178.54;5.05;0.11853622371806007;0.05157077425870576;0.14520352114529705;1.646676663805396;0.45742774298151273;2.8388370875264894;0.03881103932654932;0.07249245502818012;1.6466766638053907;0.45742774298152855;2.8388370875265196;37589;70417;
37516;13351;7987;7;45;1544;2.77251517862235;0.012315846958902275;19.36752911428141;49.00;16.16;35.85;36.23;0.03;0.2;6.96;60.17;182.48;2.64;27.04;165.01;0.11;97.11;0.15;;;-7924;-4098;31689;34378.0;89364;-35.133;3.1605816192000002;151333.0;0.8062890969394181;0.10512917890174735;0.03757178219025688;0.20826467675550686;8.487689379466003;60.17;182.48;2.64;0.0872220597476418;0.03754386345597342;0.1097658153894354;1.0221292063952891;0.8990650096090079;0.7040112837726442;0.010955779882341917;0.05795612466156412;0.9669152023537069;0.8990650096090179;0.7040112837726675;36922;69575;
39296;14593;6964;2;3;5534;43.9587448452451;0.0017973324857923233;19.37804762875452;51.33;13.06;30.80;36.25;0.01;0.01;24.94;65.76;159.11;26.89;25.06;167.30;0.02;95.59;0.01;;;-8181;-4444;31913;33651.0;92569;-36.272;2.8805419887999997;153689.0;0.8250128667009778;0.09927849969409014;0.008951003054685202;0.015290313531667763;30.41550417576387;65.76;159.11;26.89;0.012728888397629813;0.008945434794597251;0.01002335975571027;9.556983062499647;31.42526585330967;2.957527134885471;0.003419621383891464;0.0035027412931962565;6.059825033935748;17.867958113342105;2.957527134885503;36223;70076;
4251;98;7943;0;2;15071;0.813148586265351;16.97058450070794;2.409260460532374;5.55;0.09;35.68;4.51;0.0;0.01;67.92;0.44;181.47;0.71;30.60;140.94;120.19;83.30;0.01;;;-6191;18104;27237;29775.0;72741;3.874;35.528794288;147857.0;0.8315075133301018;0.3150814528966744;0.0010642817931773812;0.009761873590262293;82.82556333861926;0.44;181.47;0.71;120.1873764924637;1.188049035202416E-4;0.005429273511135476;0.009875887068811401;0.2176588199179848;0.5800658008638991;0.0;0.002883932844762453;0.009875887068811564;0.12154758877233343;0.5800658008639068;29795;54787;
38710;20067;6965;2;2;54;51.152296889351966;0.0014202859500031637;19.378424675290308;50.56;17.61;30.82;36.25;0.01;0.01;0.24;90.43;159.14;28.79;22.99;168.98;0.02;98.08;0.01;;;-8415;-4581;32190;33655.0;93640;-37.231;2.6421823752;154904.0;0.823269577150699;0.08876045731296121;0.012294922272331657;0.010624327032292167;0.297020669063395;90.43;159.14;28.79;0.010058607126517405;0.012290707363189667;0.006239070169776644;0.03714329722604091;48.22232656903367;2.8742972455592875;0.003640450079192745;0.003058558373662778;0.03452357493648022;25.869483556706417;2.8742972455593425;35450;69789;
1306;9;7408;40;52;17778;2.17908672660365;8.272387387105486;11.107457574134825;1.71;0.01;33.19;20.78;0.18;0.24;80.12;0.04;169.27;1.95;35.56;128.20;58.72;96.74;0.17;;;-5191;8880;28908;31764.0;78784;-7.952;19.754540028799997;148336.0;0.7440930570701563;0.2450675518336973;0.20900492060389245;0.24227330497824823;97.70567453790278;0.04;169.27;1.95;58.58587471421976;0.20779435584401781;0.15686756056719048;0.8363581961160798;3.061206913177921E-4;0.9777604933850441;0.06479627734435815;0.07474633751943559;0.8363581961160953;3.0612069131779945E-4;0.9777604933850714;33232;53907;
