PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
39790;7912;8894;5;98;7905;8.676451064850518;18.990994129760757;0.38885083147955485;322;51.97;9.03;38.49;2.0917452777779695;0.02;0.44;35.62;35.65;181.96;8.38;20.55;183.07;148.72;97.11;0.30;;;-8707;18634;28861;28565.0;77083;-16.170;42.85910682;153143.0;0.9852898480596148;0.29681368523737983;0.025293133856526106;0.4640063658899708;44.52867825848366;35.65;181.96;8.38;148.70518133426566;0.018855057756305308;0.4337927263368432;0.4360501997633637;0.5870625868268853;7.200690494167121;0.006917138342309766;0.15359679236499107;0.43605019976336984;0.5870625868269002;7.2006904941674135;29670;70219;
39953;13849;8484;3;187;3738;15.612189154384394;13.02990461104503;6.349940350195281;5255;52.19;13.58;37.90;34.15823412580548;0.01;0.84;16.85;62.41;173.59;13.70;28.61;153.15;102.04;98.22;0.57;;;-6535;13430;46171;34394.0;102233;-15.500;31.724605164000003;196228.0;0.882030378026884;0.24401308172133224;0.015063430659086902;0.8867225426180448;21.056564970290903;62.41;173.59;13.70;102.02806207586589;0.012808212622504731;0.8769256253261242;2.256108820443464;10.933953344527303;1.532393151464998;0.003666292808972251;0.2966382891246864;2.1895592742558847;9.678544112664985;1.532393151465011;33043;64609;
38653;9418;8547;3;126;7945;13.022672224775697;13.363433172514299;6.016411788726011;4979;50.49;9.47;38.19;32.36408393509383;0.01;0.57;35.8;42.44;174.87;12.20;30.26;151.12;104.65;94.45;0.39;;;-6323;13902;44928;34104.0;99996;-13.581;32.637781624;192930.0;0.8789494088001552;0.2582715614701946;0.01608713175402279;0.5990846206915057;44.75461610160926;42.44;174.87;12.20;104.63969077073871;0.010358379982001384;0.584710585937104;5.040150976235693;5.881487610512545;1.505964672108354;0.0035259326833653355;0.2005898233647827;4.827140034390365;5.658340014192138;1.5059646721084128;33736;64265;
37709;10925;8837;4;141;5105;5.1020246143083545;0.9242797555810329;18.455565205659276;15274;49.25;11.85;39.65;99.27802191080295;0.02;0.63;23.01;49.23;180.81;4.67;62.42;92.54;7.25;97.92;0.43;;;-1108;3723;80298;46632.0;148828;-8.330;11.673402807999999;279481.0;0.7456452699451449;0.2016705275498803;0.022939180823426178;0.6673666187702437;28.75927619306206;49.23;180.81;4.67;7.237387770126162;0.021289707144001538;0.6422828459091162;0.42483889713059375;3.2377167974307097;0.7758963666939332;0.0070898034115570085;0.2214320577195159;0.4248388971306066;3.237716797430719;0.7758963666939547;43951;53723;
37399;12250;8887;10;107;3585;6.11572943725206;15.645013213858693;3.7348317473816155;3091;48.85;13.28;39.87;20.090780418689924;0.04;0.48;16.16;55.21;181.81;5.76;25.22;163.15;122.54;96.89;0.33;;;-7308;15853;38543;32072.0;90319;-14.692;36.611333527999996;176787.0;0.9054508748317632;0.2656727106932175;0.05113351127189576;0.5063791564962542;20.194532965953076;55.21;181.81;5.76;122.50514696847773;0.04838296264913567;0.49119358572131583;1.1225538781161242;3.6632508453558117;0.7903481654096731;0.014520751407024747;0.16883617666666217;1.1225538781161521;3.6632508453559;0.7903481654096656;31534;65786;
39941;13045;8483;9;1;4731;15.340033192793125;6.3307668668735255;13.049078094366783;10799;52.17;13.12;37.91;70.19490579302723;0.04;0.01;21.32;58.79;173.55;13.53;44.24;119.59;49.60;98.57;0.00;;;-3707;7862;65156;41036.0;128857;-12.684;20.055822176;242911.0;0.7949825310559008;0.2099739878766137;0.045180480886522836;0.005800574883057398;26.649782231963776;58.79;173.55;13.53;49.57180379767977;0.04485699210255078;0.005649657809367611;5.684102472090624;8.146368992518239;1.4590550782723444;0.014321425212346;0.002934736084136734;4.217790442426479;7.837555560288123;1.4590550782723828;38752;59081;
39878;15986;8835;3;97;101;8.362671776481776;8.91737964843206;10.462465312808247;8659;52.09;16.63;39.74;56.28073965718941;0.02;0.44;0.46;72.04;180.75;8.04;37.07;132.81;69.84;98.28;0.30;;;-4880;9930;57943;38724.0;118091;-14.239;24.398964468;224688.0;0.817084315328748;0.21587414543821354;0.01841717739192792;0.4610252553704242;0.5691965921542388;72.04;180.75;8.04;69.82575786111755;0.01602874553084838;0.4406629979029537;0.10728905098729584;7.484333003615557;0.3143579784451192;0.006660600466487682;0.15409482265792834;0.08428453955613374;7.484333003615565;0.3143579784451305;36302;61255;
39905;13206;8672;0;17;3703;9.371117593731443;14.907591995408323;4.472252965831986;3702;52.12;13.26;38.91;24.057590379100002;0.0;0.07;16.69;59.51;177.42;8.97;25.53;162.33;116.73;98.71;0.05;;;-7239;15041;40777;32669.0;93941;-15.905;35.056275772;182428.0;0.9071856287425151;0.25734154736709386;6.034546015935058E-4;0.07863023739914389;20.860393864716986;59.51;177.42;8.97;116.7309176016458;5.733783019837912E-4;0.07406584119723172;0.1251313649340654;8.38701703190299;0.78432997739517;0.0;0.024785213872448555;0.12513136493406554;8.030159243874987;0.784329977395183;31773;66054;
39095;10872;8806;3;195;5245;5.0421949555080445;12.239798558177553;7.140046403062757;5909;51.06;11.82;39.51;38.40845161599549;0.01;0.88;23.64;49.0;180.17;4.44;32.24;146.54;95.85;98.79;0.60;;;-5944;13059;48186;35396.0;103765;-13.623;30.643993375999997;200406.0;0.8608436055469955;0.24742979557633604;0.016948230528295374;0.9263652481766212;29.54644685978444;49.0;180.17;4.44;95.84129465009768;0.016414764390374294;0.9055531045580358;0.23280585073079732;3.1052044589535104;0.7822167768753268;0.0037997059873317567;0.30987612703484574;0.23280585073079713;3.105204458953595;0.7822167768753279;34573;63768;
39545;10112;8910;0;146;5586;9.679066252102876;3.0724129210568853;16.30743204018342;13496;51.65;10.20;39.98;87.72256917375869;0.0;0.66;25.17;45.57;182.3;9.11;56.13;102.29;24.06;88.82;0.45;;;-2026;5149;74205;44547.0;140982;-9.360;15.182639212000002;264883.0;0.7610857554648092;0.2111028122780514;0.0018272683113935047;0.6910416671463002;31.46520169228826;45.57;182.3;9.11;24.05791489575173;0.0015590510748341886;0.58490246087262;2.0943867713180326;6.194215590922766;0.8040023779146225;0.0;0.2252233257514082;2.0943867713180375;5.989400566431965;0.8040023779146384;42401;56051;
38378;8539;8855;1;193;7360;7.798081991171836;14.292308405793934;5.087536555446375;4211;50.13;8.60;39.57;27.367385392712688;0.01;0.87;33.17;38.48;181.17;7.00;29.39;154.39;111.92;91.96;0.59;;;-6560;14748;42207;33371.0;95633;-13.023;34.481234036000004;185959.0;0.8846635217098295;0.2686031516136346;0.0070301395557082974;0.9170434407442215;41.460970902013635;38.48;181.17;7.00;111.91306250988825;0.00519414127676946;0.9152124648454661;0.06323068433279476;5.293922801431177;1.5205218992856282;0.002826356418468121;0.3076962893039759;0.06323068433279413;5.103134179867207;1.5205218992856309;33398;64835;
39703;7901;8894;3;32;7982;2.001073089664504;18.723143253073005;0.6567017081673077;544;51.86;8.90;39.96;3.532595498744398;0.01;0.14;35.97;35.6;181.97;1.90;21.15;179.99;146.62;97.00;0.10;;;-8500;18484;29605;29034.0;77276;-15.513;42.34989826;154399.0;0.9664152212559459;0.2974344143434819;0.015575802306649504;0.14979529650285062;44.96141940038131;35.6;181.97;1.90;146.60782861453754;0.013520249707217477;0.14439465209048274;0.238985926458148;1.060864900500413;0.5433073609082426;0.0036980313772980223;0.04932085573845658;0.23898592645814948;1.0608649005004611;0.5433073609082494;29895;69397;
39860;15582;7778;64;117;5222;50.124879318386895;0.052171459165282964;19.327673502075026;15995;52.06;12.67;34.93;103.9693540697122;0.29;0.53;23.53;70.22;159.13;26.89;60.38;92.50;0.63;97.63;0.37;;;-1221;2534;83241;46855.0;158371;-10.798;9.580911912000001;291001.0;0.7527326440177252;0.1858234172391251;0.3411297389283226;0.556273755854821;29.416494862033034;70.22;159.13;26.89;0.4085181767019152;0.2751511552278029;0.46563731746433396;7.2314371551153;41.626098705232536;0.5265549853469164;0.10043288820980516;0.1805071857561318;5.049974502248168;21.03163184985122;0.5265549853469161;43209;53907;
39828;13334;8484;19;173;4254;15.209016502915581;2.918398584299692;16.461446376940618;13623;52.02;13.08;37.90;88.55105849547667;0.08;0.78;19.17;60.09;173.58;13.40;53.52;103.90;22.92;98.08;0.53;;;-2271;5071;74864;44415.0;142483;-11.099;14.489996448;266833.0;0.7639151744552823;0.19804449858621861;0.09888125678922652;0.819187805743149;23.963200378020833;60.09;173.58;13.40;22.85193643464188;0.09318309148943446;0.8045176995681518;2.29715174229988;10.483856342430496;1.5303076271276204;0.028845129055251755;0.2747898802662395;2.269809166255943;9.295648215908754;1.5303076271276015;41517;56181;
39172;11556;8504;0;87;6045;13.54105222838863;17.461104933222163;1.9187400280181492;1588;51.17;11.61;37.91;10.32147823271803;0.0;0.39;27.24;52.08;173.99;12.79;21.36;175.11;136.73;97.65;0.27;;;-8214;17233;33425;30003.0;83961;-16.360;39.782375263999995;164622.0;0.9533676242236027;0.2785422799169181;0.0014259225341735624;0.41385586303532157;34.053377076555286;52.08;173.99;12.79;136.72568995860948;8.948991625858687E-4;0.38744927210912594;3.9608258583116633;7.306676436169279;1.8852057626359757;0.0;0.13635810465992582;3.758079749714167;7.004803303647421;1.8852057626359664;29867;67940;
38794;12043;8937;0;115;3564;5.429485279724214;9.25930677796673;10.12053818327358;8376;50.67;13.07;40.11;54.441411049283566;0.0;0.52;16.06;54.27;182.85;5.10;38.70;131.59;72.50;96.14;0.35;;;-4714;10446;56707;38433.0;115868;-12.536;25.37204788;221454.0;0.8176013059343193;0.22888174908266914;0.00158306504309614;0.5431636938956321;20.07716403615613;54.27;182.85;5.10;72.50314986351289;0.0010254611721686668;0.5082060796649296;0.6730185919629803;3.518236922853698;0.7289982240704379;0.0;0.18119629556292413;0.673018591962979;3.5182369228537773;0.7289982240704468;36902;61154;
39724;10243;8480;1;180;7373;9.589151474320579;8.176005918141717;11.203839043098593;9272;51.89;10.28;38.18;60.26881136454026;0.0;0.81;33.22;46.16;173.5;9.28;41.24;126.61;64.02;98.60;0.71;;;-4281;9650;59737;39244.0;120425;-12.140;23.578864976000002;229056.0;0.8134237945238673;0.22776410471988937;0.00587042641161161;0.8524558750886099;41.530866481536826;46.16;173.5;9.28;64.02057914082509;0.002906444622503293;0.16571703967697882;2.7349627550628073;6.519210128119984;0.1663551068383044;0.0;0.1375642565886462;2.734962755062868;6.23811213204081;0.1663551068383022;37804;60388;
39791;13334;8484;19;84;4343;15.15000714017759;5.15609039651875;14.22375456472156;11772;51.97;13.09;37.90;76.51384293000669;0.08;0.38;19.57;60.09;173.58;13.59;47.30;113.90;40.44;98.17;0.26;;;-3204;6911;68506;42198.0;133538;-12.061;18.14105852;251153.0;0.782258455864512;0.20560700193224618;0.09888125678922652;0.3983383711807523;24.462959081563678;60.09;173.58;13.59;40.37373463186077;0.09342984910151098;0.33934518432642125;2.737165471384915;10.449759008237123;1.5303076271276204;0.028858904489341485;0.12989609258497722;2.6263860850138174;9.277592827064916;1.5303076271276015;39665;58015;
39914;10501;8811;10;79;5705;7.367186392216549;7.980088679329272;11.399756281911037;9435;52.13;11.43;39.13;61.322708967284036;0.05;0.36;25.71;47.32;180.26;7.08;42.00;126.40;62.52;97.67;0.24;;;-4221;9394;60294;39566.0;121120;-12.300;23.2004008;230374.0;0.8123492522913652;0.22488798687376405;0.05357272153222719;0.3767562130729726;32.136327189451045;47.32;180.26;7.08;62.486488385752;0.052071421802237304;0.37651228913884605;1.364814759371619;2.944145211830285;2.6296427100735627;0.0176485292488128;0.12717671090256055;1.364814759371619;2.9441452118302758;2.6296427100736333;38179;60770;
39905;11844;8668;74;24;5004;9.987019511860943;14.265090419461265;5.114754541779043;4233;52.12;11.83;38.75;27.513799106592007;0.33;0.11;22.55;53.37;177.34;9.30;27.36;158.21;111.96;97.43;0.07;;;-6896;14571;42526;33285.0;96441;-15.131;34.072289664;186823.0;0.8968200270635995;0.257152890228095;0.3921338228792894;0.1140340711809753;28.185440453857108;53.37;177.34;9.30;111.69993751150754;0.29059348185836614;0.11075809273185264;0.2855568603959794;7.8704824361180545;1.4296286407566898;0.1124500442791548;0.038565493086844864;0.2855568603959829;7.435752509883583;1.4296286407566958;32584;65559;
34855;10284;8921;97;25;5388;3.918337746002322;19.203001000283486;0.17684396095682278;147;45.53;11.27;40.02;0.9512967191750368;0.44;0.11;24.28;46.35;182.52;3.62;20.05;178.37;150.70;96.62;0.08;;;-8485;19127;28248;28565.0;75380;-14.245;43.263780620000006;151320.0;0.9530717133387772;0.29679629390835394;0.5118373993603235;0.12054656530568009;30.349943722042134;46.35;182.52;3.62;150.36525873251978;0.3876358443812931;0.10352620226371581;0.02676294581029618;2.588429182644538;0.8119835709024793;0.149948990790204;0.03803062478949888;0.02676294581029698;2.58842918264453;0.8119835709024932;29025;67487;
39819;12269;8846;0;150;3718;5.882796343623322;3.4582791413955785;15.92156581984473;13177;52.01;13.41;39.66;85.64687901469075;0.0;0.67;16.76;55.29;180.98;5.45;53.18;106.04;27.08;98.52;0.46;;;-2410;5607;73234;44121.0;139173;-10.857;15.532414631999998;262135.0;0.7661069143049608;0.20262818597240512;2.248604294414184E-4;0.7099291771343053;20.946681636134258;55.29;180.98;5.45;27.0793631608698;2.0349499877873005E-4;0.667352183222645;1.0528483169409155;3.221354005938982;0.9410383425220001;0.0;0.23438268026599204;1.052848316940922;3.2213540059390056;0.9410383425220112;41582;56922;
39953;12214;8898;1;115;3571;4.460216699572736;9.53605817157205;9.843786789668261;8147;52.19;13.33;40.10;52.952682277662475;0.0;0.52;16.09;55.04;182.04;4.12;37.61;134.30;74.67;97.73;0.35;;;-4930;10635;55962;38158.0;114755;-13.263;25.781476764;219510.0;0.8254189273539158;0.22882348377567402;0.005132844875192413;0.544820779246835;20.116473787922768;55.04;182.04;4.12;74.67019630086061;0.0048919995323858274;0.5197615575364374;0.6196970709396254;3.308281906334888;0.007584165229398237;0.0;0.1820394743859951;0.6196970709396412;3.3082819063349787;0.007584165229398311;36606;61921;
39840;11757;8684;2;249;4861;9.897975707057887;6.35313593411269;13.026709027127618;10781;52.04;12.23;38.51;70.0745758696276;0.01;1.12;21.9;52.98;177.68;9.15;45.24;119.13;49.75;98.81;0.77;;;-3620;8050;64996;41096.0;128010;-11.983;20.407474576;242152.0;0.7952874008128509;0.2148432282957768;0.011204903693157001;1.1803366405241547;27.380929677732077;52.98;177.68;9.15;49.7469603048826;0.010380309568309121;1.1359722756340864;0.40447763318550695;5.505562912243665;2.8415825764263185;0.0035274147729698604;0.3932470902531476;0.40447763318550906;5.505562912243766;2.8415825764263802;39163;59275;
39899;9356;8526;0;128;8102;11.845640282728844;7.445741935043731;11.934103026196576;9877;52.12;9.41;38.15;64.19712040881925;0.0;0.58;36.51;42.16;174.45;11.24;43.55;123.00;58.30;95.79;0.40;;;-3939;8948;61769;39964.0;123580;-11.693;22.34811202;234261.0;0.8072411787514542;0.2264452243843662;0.0013614673866679185;0.6091617220709264;45.6399378270793;42.16;174.45;11.24;58.30239307397292;8.751715558698621E-4;0.5555223721412771;4.201160627250514;5.841883706845176;1.2461984049360069;0.0;0.20126141642226683;4.170211415020228;5.620459842690018;1.246198404936033;38630;59950;
39974;15428;8948;3;149;92;8.694106357893267;2.301444658428509;17.0784003028118;14134;52.21;16.08;40.12;91.86983874891553;0.01;0.67;0.41;69.52;183.08;8.29;54.92;101.77;18.03;95.09;0.46;;;-2068;4379;76706;45332.0;144552;-11.204;13.391509808;270969.0;0.7522684718421432;0.19153267506256363;0.016948230528295374;0.7048260850026229;0.516328906148153;69.52;183.08;8.29;18.021002108892755;0.01597372601562346;0.6260694287236271;0.004050754790905403;7.102505966366753;0.945506481996358;0.003785505163311603;0.2312904122567175;0.0040507547909054056;7.102505966366877;0.9455064819963825;41967;55850;
39819;12433;8846;10;140;3554;5.730610993015511;15.092886925937705;4.286958035302603;3548;52.01;13.59;39.69;23.06083335930329;0.05;0.63;16.02;56.03;180.98;5.29;25.71;163.29;118.22;98.71;0.43;;;-7280;15268;40189;32593.0;92720;-15.700;35.557113204000004;180770.0;0.9092658520157799;0.2601857971391517;0.05317900883337115;0.6625491496149998;20.02172812591976;56.03;180.98;5.29;118.18183249617002;0.050145610554111965;0.6228137055483068;1.0063571464827747;3.264465329665991;0.786829200764327;0.017515739451145235;0.22004698189159386;1.0063571464828098;3.2644653296660464;0.7868292007643388;31920;66544;
39960;10872;8806;0;194;5249;10.372794107032028;18.205015205194748;1.174829756045561;973;52.19;11.82;39.56;6.319761706695886;0.0;0.87;23.66;49.0;180.17;8.44;20.68;179.42;142.55;93.53;0.60;;;-8496;17755;31274;29491.0;80729;-16.457;41.295211632;159249.0;0.9632696288451356;0.28654979445401546;0.0022055318205631913;0.9196101668830937;29.570132636197467;49.0;180.17;8.44;142.55073056123643;0.00213673052620616;0.8994196808986699;5.804147812769688;3.1054759853651563;0.5616138974723069;0.0;0.3066371680323429;4.461809869331023;3.105475985365235;0.5616138974723209;29636;69102;
39963;10765;8842;1;144;5243;5.469883521486837;7.635021393256693;11.744823567983616;9720;52.20;11.68;39.73;63.17892941925427;0.0;0.65;23.63;48.51;180.91;5.06;42.86;124.46;59.79;96.81;0.45;;;-4061;9105;61285;39992.0;122298;-12.024;22.646401863999998;232680.0;0.8048100048100049;0.22381841746166023;0.003543717939648679;0.6840915072911583;29.535905324579154;48.51;180.91;5.06;59.78450801561789;6.961937938918838E-4;0.6396364799318174;1.1416909716294619;3.1647322443539396;0.5231276317777263;0.0;0.22681689028541616;1.1416909716294723;3.1647322443539916;0.5231276317777298;38435;60333;
39095;10872;8806;3;195;5245;7.215411699015432;11.118358802037445;8.261486159202862;6837;51.06;11.82;39.04;44.44101249619996;0.01;0.88;23.64;49.0;180.17;6.61;34.63;141.25;87.07;98.78;0.60;;;-5501;12101;51377;36444.0;108524;-13.325;28.673612612;208446.0;0.8488007335553304;0.24041608808199907;0.016897528859351724;0.9264106128277814;29.54644685978444;49.0;180.17;6.61;87.0600849275938;0.015671313529560027;0.9055974500262797;0.23740648452257462;3.1052044589535104;2.9515319919835066;0.0037756362159933753;0.3098791467864217;0.23740648452258073;3.105204458953595;2.951531991983504;35501;63008;
39709;11419;8859;36;108;4511;4.777768814718088;16.880481893812686;2.499363067427625;2069;51.87;12.47;39.71;13.444823748613423;0.16;0.49;20.33;51.46;181.26;4.40;22.88;172.16;132.31;98.55;0.34;;;-7953;16825;35047;30826.0;85348;-15.989;38.853446911999995;168046.0;0.9382335963055609;0.2750776226128501;0.19246685022546653;0.5121557236843475;25.412347257389662;51.46;181.26;4.40;132.17923737312148;0.14549724408066317;0.45177755742441483;0.17747393325354094;3.047062838621444;0.9559572413380251;0.054912055310720485;0.16866936789905146;0.1774739332535439;3.047062838621532;0.9559572413380392;30662;67941;
38694;10120;8474;15;83;7608;12.914576996346982;10.011513172543124;9.368331788697185;7753;50.54;10.18;37.87;50.39506719093877;0.07;0.37;34.29;45.61;173.36;12.24;37.12;134.71;78.44;97.03;0.26;;;-4985;11146;54495;37380.0;113408;-12.586;26.690697087999997;216429.0;0.8339642787808194;0.2368391760306199;0.07779566932649756;0.39436903748610086;42.85937488537514;45.61;173.36;12.24;78.39315159496441;0.06569798427644939;0.33477751003635153;4.779455735663557;6.300408758287531;1.4342370080830935;0.02418715798391644;0.12684509904649688;4.590544124844865;6.066796692627067;1.4342370080830824;36305;61525;
