PV_Cap;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualNgasmCHPheat;AnnualBiomassmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;AnnualCost;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualNgasmCHPheat;AnnualBiomassmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilBoilerSolarInput;NGasBoilerSolarInput;NGasCHPSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;
MWe;1000 units;1000 units;1000 units;MWe;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;MEuro;MEuro;MEuro;MEuro;MEuro;Mt;MEuro;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;
101;0.16877942868514031;780.5000469076178;0.028848082301708985;1;0.11;0.17;0.83;1.34;1.1126993824592173E-4;0.0;1.29;1.47;0.0;0.21;3.31;0.54;1.07;0.47;0.01;2.45;1.15;48;262;404;1236.168581016729;2068;0.234;3970.168581016729;5.869002820634705E-4;1.3567133715137787;1.8892382940687689;0.0;0.21;3.31;0.54;0.0010015371298176226;1.9471333634427874E-4;1.1374266159509503;0.004937591499631549;0.02828620807113055;0.002126162545868609;0.0051309762439910945;
101;0.19119812984791112;780.4722067900898;0.03426949866705367;1;0.11;0.18;0.83;1.34;1.321808833086927E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.46;1.06;0.48;0.01;2.45;1.25;47;270;396;1236.158863646204;2033;0.253;3935.158863646204;6.772385557403096E-4;1.3566257886935948;1.8673485148089672;0.0;0.23;3.31;0.46;0.0011345697025175047;2.2678042291378358E-4;0.6836183261175787;0.002974017052838389;0.0375018022352782;0.003254555186092315;0.008191239542419095;
103;0.1104652313200424;780.4660805417203;0.12112864556427692;1;0.11;0.19;0.83;1.34;4.6720529880597253E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.52;1.06;0.48;0.01;2.45;1.18;47;263;402;1236.1567253281717;2057;0.24;3958.156725328172;0.0013308260709785674;1.3560346242784536;1.8661821262043736;0.0;0.23;3.31;0.52;6.555006826531317E-4;4.452278376983423E-4;0.9881031125782651;0.004319966547308372;0.03744612184550639;0.001212065271144336;0.0043281031692272535;
102;0.15290924434903572;780.473082806602;0.07168236765357251;1;0.11;0.19;0.82;1.34;2.7648606027659453E-4;0.0;1.29;1.45;0.0;0.24;3.31;0.46;1.06;0.48;0.01;2.45;1.27;46;272;395;1234.1247694127665;2027;0.259;3928.1247694127665;0.0019556239981037135;1.3551458880568783;1.861151331541484;0.0;0.24;3.31;0.46;9.07363455967178E-4;0.0011062560231800361;0.585673234751898;0.002847852882082172;0.03737976248530916;0.0036210791642269273;0.03403579428644065;
102;0.022586564838262487;780.5615003875427;0.11358746622371702;1;0.11;0.18;0.82;1.34;4.381182159714989E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.34;1.06;0.48;0.01;2.46;1.38;47;284;390;1234.1556308627605;2004;0.281;3912.1556308627605;0.0035354125236304315;1.353389773987502;1.874601029886254;0.0;0.23;3.31;0.34;1.3402867575024958E-4;9.647230339062331E-4;0.30991122025773765;0.00159089780161557;0.0251103147065862;0.003431292771242694;0.032530038081308665;
103;0.14064895946668868;780.3786826050554;0.17834285408265196;1;0.11;0.19;0.83;1.34;6.878862224821969E-4;0.0;1.29;1.46;0.0;0.23;3.3;0.33;1.06;0.48;0.01;2.46;1.37;47;283;390;1236.1262197768629;2004;0.277;3913.126219776863;0.002104145465292869;1.3549386222257436;1.866374171511331;0.0;0.23;3.3;0.33;8.346109254753307E-4;3.291425009339757E-4;0.3414498100867622;0.0016834937721423697;0.02856165458986151;0.0024514771222278807;0.004088655940044583;
102;0.13701406389184656;780.4564056885033;0.10425466620955016;1;0.11;0.18;0.82;1.34;4.0212067303685596E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.32;1.06;0.48;0.01;2.46;1.40;47;286;389;1234.1189483979776;2001;0.285;3910.118948397978;0.0018051066502480207;1.355645901598621;1.8678340602026304;0.0;0.23;3.31;0.32;8.130414551342176E-4;4.4401179306881674E-4;0.27612187012670864;0.001190495797924868;0.026167411848446287;0.002425850622679414;0.031796716587834735;
107;0.14352120629083281;780.5156851544821;0.03846805783186703;1;0.11;0.18;0.83;1.34;1.483751458632943E-4;0.0;1.29;1.46;0.0;0.22;3.31;0.51;1.06;0.48;0.01;2.46;1.19;47;264;401;1236.1740394218161;2054;0.241;3955.174039421816;0.0017116785640870018;1.3550058759363879;1.8740900985742512;0.0;0.22;3.31;0.51;8.516548381298019E-4;4.897682508893189E-4;0.9631804397468848;0.004934570965468107;0.025256941493802983;0.0029670401481756894;0.0053836796089983974;
101;0.03289283365437832;780.4511361572565;0.21364542769366932;1;0.11;0.18;0.83;1.34;8.24051779157252E-4;0.0;1.29;1.46;0.0;0.23;3.3;0.51;1.06;0.48;0.01;2.46;1.18;47;263;402;1236.1515091102099;2058;0.239;3959.15150911021;0.0018046749920579324;1.35523789067036;1.8671543929573056;0.0;0.23;3.3;0.51;1.9518607490508094E-4;7.583568219732591E-4;1.0133153666572117;0.004731729371343979;0.024939553944451815;0.004067864733964718;0.0030153968694211783;
101;0.11998315565243535;780.465424946652;0.1122663163003254;1;0.11;0.18;0.83;1.34;4.3302240860198507E-4;0.0;1.29;1.46;0.0;0.22;3.31;0.40;1.07;0.47;0.01;2.45;1.30;48;277;392;1236.1564964979525;2015;0.265;3920.1564964979525;0.0036565543653036938;1.3533144089308755;1.8744930025507194;0.0;0.22;3.31;0.40;7.119800456415514E-4;8.797642552197281E-4;0.4812823761490271;0.0024671692402135283;0.0255617059406071;0.006096743126640101;0.0031684062649354567;
102;0.14409364875242553;780.3765663202529;0.1770144495993675;1;0.11;0.18;0.82;1.34;6.827624335497204E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.56;1.06;0.48;0.01;2.46;1.16;47;262;404;1234.091081104566;2066;0.237;3966.091081104566;0.0018825604326454075;1.3551240937628657;1.866066269049878;0.0;0.23;3.31;0.56;8.55051711696893E-4;5.184961373254758E-4;1.081284236220424;0.005351519298473623;0.028338177559865108;0.003048095055677424;0.03438234539645042;
101;0.19567100809079696;780.4560883786331;0.045915031880675555;1;0.11;0.18;0.83;1.34;1.7709886946695367E-4;0.0;1.29;1.46;0.0;0.23;3.3;0.39;1.06;0.48;0.01;2.45;1.31;47;277;392;1236.1532376435034;2013;0.266;3918.1532376435034;0.001644223806833968;1.355334123535876;1.8696503738843415;0.0;0.23;3.3;0.39;0.0011611117620107891;8.1275092114357E-4;0.44616816984851504;0.0017145965409581104;0.03425514913003057;0.003578587420521448;0.002469516161155979;
101;0.14461895725022117;780.5236128351983;0.029442626156291406;1;0.11;0.18;0.82;1.34;1.1356315334743158E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.52;1.06;0.48;0.01;2.44;1.22;47;266;399;1234.142406515412;2045;0.247;3944.142406515412;0.0017457191400255397;1.355041381273209;1.867426757372959;0.0;0.23;3.31;0.52;8.581688923228123E-4;2.031638748598957E-4;0.811612000883324;0.004078504509626004;0.0441680041702538;0.003592198155130758;0.030097973073470174;
107;0.1932991939614949;780.4541635840575;0.05021164058575328;1;0.11;0.19;0.83;1.34;1.9367131890330898E-4;0.0;1.29;1.45;0.0;0.23;3.31;0.50;1.06;0.48;0.01;2.45;1.20;47;265;400;1236.1525658093396;2049;0.244;3950.1525658093396;5.211487015891365E-4;1.3567322557085193;1.8625324248259993;0.0;0.23;3.31;0.50;0.0011470374169675107;1.759665311831479E-4;0.885951005741397;0.003955559340223507;0.03787223352681728;0.0032695653784233277;1.1329754456639581E-4;
101;0.14340901401422873;780.3735466360508;0.18071876853958765;1;0.11;0.18;0.83;1.34;6.970503621340436E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.39;1.06;0.48;0.01;2.44;1.32;47;277;392;1236.1244271079286;2012;0.268;3917.1244271079286;0.001644223806833968;1.355334123535876;1.8697446803335853;0.0;0.23;3.31;0.39;8.509890891604333E-4;3.410439041620626E-4;0.4301821027098372;0.0016045222770513102;0.044134299055938214;0.0034993363085067055;0.002469593278214001;
102;0.15213626358017063;780.473082806602;0.07245534842243762;1;0.11;0.19;0.82;1.34;2.794675244001841E-4;0.0;1.29;1.45;0.0;0.24;3.31;0.46;1.06;0.48;0.01;2.45;1.28;46;272;395;1234.1247694127665;2027;0.259;3928.1247694127665;2.515104896414678E-4;1.35662929912374;1.861151331541484;0.0;0.24;3.31;0.46;9.027765880847325E-4;1.2353516122440807E-4;0.5863143422264899;0.002883198354169058;0.03737976248530916;0.0036210791642269273;0.03403579428644065;
102;0.17374481172513018;780.4564056885033;0.06752391837626655;1;0.11;0.18;0.82;1.34;2.604465055690977E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.35;1.06;0.48;0.01;2.46;1.37;47;283;390;1234.1189483979776;2005;0.279;3912.118948397978;0.003632827755253407;1.3538047924099539;1.8686376223481924;0.0;0.23;3.31;0.35;0.0010310017127769225;0.0018111191929168966;0.32800167492152765;0.0011920017624983553;0.025531916029157564;0.002520300817720742;0.03180230827547722;
