PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
39981;7337;7848;2;39;8275;3.150298140768069;0.011534356726780283;19.368310604513532;12668;52.22;8.89;35.31;83.450303070607;0.01;0.17;37.29;33.07;179.3;3.15;50.70;110.12;0.09;91.98;0.16;;;-2531;1087;30321;45131.0;83938;-15.102;5.868590536000001;160477.0;0.7984311389137125;0.1717893884651617;0.009161504173930001;0.1792342534827105;45.47673652068131;33.07;179.3;3.15;0.08168746777473064;0.006753954702048257;0.021741992724133907;2.3541821137573384;0.47846912244182005;0.28915095714272837;0.003152571417459462;0.021305706720636357;2.3541821137573993;0.47846912244182455;0.289150957142734;40796;57760;
1822;345;7403;1;2;17558;0.09812346614231188;17.876853665446493;1.5029912957938174;983;2.38;0.41;33.35;6.4757882970572425;0.01;0.01;79.13;1.56;169.14;0.09;31.64;137.34;126.61;98.77;0.01;;;-5038;17650;26982;30034.0;71202;6.771;37.359047427200004;145868.0;0.8471874059961898;0.32144961792122867;0.006275705348172385;0.010855924329208106;96.49657609804869;1.56;169.14;0.09;126.60566534405861;0.004756535304446445;0.00209673382534966;0.022413293810622893;0.034499257272405284;0.03435764592948759;0.0027110465899680275;0.0017230162297573127;0.02241329381062336;0.03449925727240674;0.03435764592948743;30289;53074;
4206;220;7416;8;37;17575;0.16522514231341276;11.964906482564226;7.414938478676088;4850;5.49;0.26;33.41;31.948003929223795;0.04;0.17;79.2;0.99;169.44;0.14;42.00;116.64;84.77;98.03;0.14;;;-3413;13033;27816;34944.0;74225;3.571;27.424992160000002;150018.0;0.7951082598235765;0.2880612360847524;0.04213460506188139;0.17318649008025425;96.58808504604401;0.99;169.44;0.14;84.73666420016811;0.02357528663483321;0.0518507871154851;0.013926661029278547;0.02571873767235857;0.050153669861457334;0.011951719999457232;0.0363260767386394;0.013926661029278562;0.02571873767235893;0.05015366986145866;34194;50022;
1377;1156;7461;8;8;16442;0.9754298230265961;2.2330915814442105;17.1467533797961;11215;1.80;1.27;33.56;73.87850161218947;0.04;0.04;74.1;5.21;170.46;0.96;64.86;80.76;15.84;97.32;0.03;;;-357;5802;29144;43035.0;78839;0.173;11.6642678928;156820.0;0.7293033505283718;0.2487356513730795;0.04354131726392443;0.038625607660266514;90.36259545580717;5.21;170.46;0.96;15.814977888946043;0.027233870517906413;0.012399394927069563;0.09541762778710494;0.5414337914382648;0.2989451383562505;0.012646905858177095;0.00862745933982105;0.09541762778710637;0.5414337914382659;0.2989451383562563;40388;42703;
1624;104;7441;2;12;17595;0.04276775978023063;6.223172364193719;13.156672597046596;8605;2.12;0.13;33.53;56.68683955163496;0.01;0.05;79.29;0.47;170.02;0.04;55.70;93.72;44.08;97.37;0.05;;;-1510;8853;28551;39724.0;76761;2.056;18.140922936;153889.0;0.7484472049689441;0.26661473981750644;0.011310721950723511;0.05506172258055451;96.69871409535112;0.47;170.02;0.04;44.07312900045633;0.006323735219210553;0.0012854204337667142;0.029079979700732245;0.0035524010084906003;0.002526223418030523;0.0030750779648273186;0.0012854204337667094;0.029079979700732915;0.003552401008490654;0.0025262234180305496;37994;45362;
15259;56;7445;1;6;17630;0.43241192434290837;0.05259651167900316;19.327248449561306;12641;19.93;0.07;33.50;83.27338266977985;0.0;0.02;79.45;0.25;170.11;0.42;64.27;84.63;0.38;97.12;0.02;;;-554;3296;29596;44835.0;80837;-5.090;7.4736146696;158564.0;0.74595461149241;0.22537575337448243;0.004553519875112021;0.025703403143384276;96.88782619822882;0.25;170.11;0.42;0.37249375536186824;0.003469935346939332;0.01705722108954558;0.11662258914935818;0.004839543237794285;0.290422635519271;0.0;0.006765228750189489;0.11662258914936177;0.00483954323779435;0.2904226355192716;42044;46044;
1634;104;7441;2;12;17595;0.04944651533216759;6.223172364193719;13.156672597046596;8605;2.13;0.12;33.53;56.68683955163496;0.01;0.05;79.29;0.47;170.02;0.05;55.70;93.73;44.08;97.36;0.05;;;-1510;8852;28552;39723.0;76762;2.053;18.140922936;153889.0;0.7484972951312362;0.2666340662547241;0.011310721950723511;0.05506172258055451;96.69871409535112;0.47;170.02;0.05;44.07312900045633;0.006475713352651595;0.0012854204337667142;0.029079979700732245;0.010392047490991051;0.002213354354025983;0.0031034394867493005;0.0012854204337667094;0.029079979700732915;0.010392047490991325;0.002213354354026005;37994;45365;
1984;356;7442;0;10;17345;0.1394186951426381;8.820125128490801;10.55971983274951;6907;2.59;0.43;33.52;45.497608871384536;0.0;0.05;78.16;1.6;170.02;0.13;49.53;103.26;62.47;97.71;0.04;;;-2328;10781;28216;37568.0;75577;2.943;22.3274307544;152142.0;0.765365926964885;0.275739392869718;0.0021614301595167928;0.04686810878038201;95.32240143517872;1.6;170.02;0.13;62.4650081724847;0.0019631220935162736;0.01703587751032166;0.001640064447688539;0.02413800116362306;0.09464162992748858;0.0;0.011383728313126186;0.001640064447688589;0.02413800116362333;0.09464162992749098;36241;47203;
1339;105;7449;0;10;17559;0.21920687866350402;7.393391325908749;11.986453635331562;7840;1.75;0.13;33.55;51.64483413318957;0.0;0.05;79.13;0.47;170.19;0.20;53.17;97.52;52.36;97.08;0.03;;;-1841;9741;28388;38757.0;76195;2.643;20.052816741599997;153081.0;0.7547330461785033;0.2717052111868251;0.0019363202324038753;0.04804258287688404;96.49864351335363;0.47;170.19;0.20;52.36073670921835;0.0018213525683353124;0.03666754990865704;0.10702500740395103;0.005176991605282402;0.06851597717727827;0.0;0.01621467958711401;0.1070250074039526;0.0051769916052824055;0.068515977177279;37235;46030;
5326;18;7459;13;1;17592;0.9717228260942112;7.134106871199268;12.245738090041042;8009;6.96;0.02;33.55;52.76198713475083;0.06;0.0;79.28;0.08;170.42;0.94;52.00;99.97;50.57;96.08;0.00;;;-2019;9253;28480;38971.0;76697;1.236;19.43465696;153401.0;0.7611439447060001;0.26557145505922913;0.06536410076735923;0.004795714959996896;96.67981964395796;0.08;170.42;0.94;50.52445827252034;0.048889702343414644;0.0018100273887775762;0.5899709756250351;3.828596953031204E-4;0.33066926104168065;0.020069700812346245;0.0;0.5899709756250373;3.8285969530313184E-4;0.33066926104168254;37432;47243;
2264;191;7454;2;10;17446;0.4448999650871077;18.67350834746822;0.7063366137720889;462;2.96;0.23;33.55;3.043321934098422;0.01;0.04;78.62;0.86;170.31;0.44;30.26;140.73;132.25;96.92;0.04;;;-5286;18171;26870;29403.0;70893;7.063;38.7098076848;145337.0;0.8564058900130219;0.3265972724760969;0.009816202694463328;0.04634146687337128;95.87736701404106;0.86;170.31;0.44;132.2476534676047;0.009397855360883887;0.008849841462391242;0.18443963610540431;0.020892869610383103;0.22131976254804517;0.0034562743347043992;0.007108100892158474;0.18443963610540862;0.020892869610383686;0.22131976254804925;29843;53738;
2271;206;7412;1;37;17617;0.35448001319056127;8.41507772308926;10.964767238151053;7172;2.97;0.24;33.36;47.24279612229763;0.01;0.17;79.39;0.93;169.35;0.33;50.31;102.06;59.60;98.14;0.13;;;-2224;10483;28270;37881.0;75784;2.705;21.6738706088;152418.0;0.7638742668070385;0.27407697031709116;0.00699292073969879;0.1736086992209918;96.81573391749586;0.93;169.35;0.33;59.59642194269045;0.005522823738778221;0.0644930448396463;0.019866532273255234;0.0415492609685791;0.22304835137030243;0.0029058284979287777;0.041085505320612205;0.01986653227325514;0.04154926096857954;0.22304835137030693;36515;47040;
5578;210;7420;2;7;17603;0.09966154153277212;4.693095768782614;14.686749192457697;9606;7.29;0.24;33.44;63.27932757062323;0.01;0.03;79.33;0.95;169.53;0.09;57.30;91.90;33.24;98.06;0.03;;;-1322;7454;28826;40980.0;77815;0.034;15.431389304;155075.0;0.7476822851415684;0.2544921102178021;0.007887575540724744;0.03295120800561557;96.73879068047242;0.95;169.53;0.09;33.23697354409535;0.0074486791021085574;0.00804308637211684;0.0036079201770461873;0.07300832599142493;0.00755352989007561;0.003259106486897065;0.005954023544560008;0.0036079201770462524;0.0730083259914259;0.007553529890075739;38954;45733;
1476;78;7444;10;1;17609;0.1467613958898301;16.60667827550239;2.773166685737925;1814;1.93;0.09;33.54;11.948465982170424;0.05;0.0;79.35;0.35;170.08;0.14;34.30;131.73;117.65;97.19;0.00;;;-4608;16684;27134;31116.0;71781;6.490;35.27606026400001;146715.0;0.8316053092912595;0.3161863925483613;0.05361604011974509;0.005023195091251993;96.77149290308667;0.35;170.08;0.14;117.61015621493547;0.017181792663699895;0.0015617695175935843;0.05134561963655034;0.0340792209296546;0.04259299314233166;0.011438612518446349;0.0;0.05134561963655044;0.03407922092965536;0.04259299314233253;31211;52100;
1631;28;7446;8;9;17642;0.22334979426489435;2.2810409831007465;17.098803978139564;11183;2.13;0.03;33.55;73.67190682021213;0.04;0.04;79.5;0.13;170.14;0.20;65.36;80.64;16.18;96.97;0.03;;;-324;5873;29084;42993.0;78660;0.422;11.812601132800001;156610.0;0.7312431132925973;0.25310156106436693;0.04354131726392443;0.04033425544516543;96.95414222293837;0.13;170.14;0.20;16.154560346417796;0.02725222968537479;0.013852395814629182;0.1230021897458359;0.01300641935816871;0.046236559660885766;0.012649972629189057;0.0091909728823857;0.12300218974583656;0.013006419358168991;0.04623655966088696;40593;42782;
2264;191;7454;2;10;17446;0.4448999650871077;18.67350834746822;0.7063366137720889;462;2.96;0.23;33.55;3.043321934098422;0.01;0.04;78.62;0.86;170.31;0.44;30.26;140.73;132.25;96.92;0.04;;;-5286;18171;26870;29403.0;70893;7.063;38.7098076848;145337.0;0.8564058900130219;0.3265972724760969;0.009816202694463328;0.04634146687337128;95.87736701404106;0.86;170.31;0.44;132.2476534676047;0.009397855360883887;0.008849841462391242;0.18443963610540431;0.020892869610383103;0.22131976254804517;0.0034562743347043992;0.007108100892158474;0.18443963610540862;0.020892869610383686;0.22131976254804925;29843;53738;
1339;105;7449;0;10;17559;0.21920687866350402;7.393391325908749;11.986453635331562;7840;1.75;0.13;33.55;51.64483413318957;0.0;0.05;79.13;0.47;170.19;0.20;53.17;97.52;52.36;97.08;0.03;;;-1841;9741;28388;38757.0;76195;2.643;20.052816741599997;153081.0;0.7547330461785033;0.2717052111868251;0.0019363202324038753;0.04804258287688404;96.49864351335363;0.47;170.19;0.20;52.36073670921835;0.0018213525683353124;0.03666754990865704;0.10702500740395103;0.005176991605282402;0.06851597717727827;0.0;0.01621467958711401;0.1070250074039526;0.0051769916052824055;0.068515977177279;37235;46030;
39577;23;7455;1;16;17603;1.3068189001612793;0.02329573049324067;19.356549230747074;12660;51.69;0.02;33.49;83.39962801559683;0.0;0.07;79.33;0.1;170.34;1.29;54.73;106.65;0.17;95.98;0.06;;;-2138;1641;29969;44856.0;82868;-13.186;6.331696450399999;159334.0;0.8085170340681361;0.19535003863088804;0.0038492227886723885;0.07292108274929464;96.7398014510685;0.1;170.34;1.29;0.16498269292617976;0.0030173170107095394;0.024364546046206158;0.7255098021682502;0.021064409081280544;0.5328628258548329;0.0;0.016130081423207637;0.7255098021682561;0.01727647586515927;0.5328628258548309;42078;57272;
1079;6;7460;10;3;17598;0.35800552340974406;2.443729092916698;16.93611586832361;11077;1.41;0.01;33.56;72.97094883025912;0.04;0.01;79.31;0.03;170.45;0.33;65.27;80.72;17.34;96.73;0.01;;;-334;6023;29052;42862.0;78554;0.681;12.1062811496;156491.0;0.7311564080733209;0.25453546606375244;0.05069720744257222;0.01540853985049712;96.71577665075364;0.03;170.45;0.33;17.306733808945346;0.036751410855692807;0.004936555853767829;0.01845777662712149;0.0024162855406486177;0.29544349453251334;0.013758631120326135;0.002759731429163893;0.0184577766271219;0.002416285540648648;0.29544349453251395;40503;42707;
37671;1991;7455;2;37;15613;1.541820197370764;0.03270876846751415;19.347136192772798;12654;49.20;2.18;33.59;83.35907100018088;0.01;0.17;70.36;8.97;170.33;1.53;54.07;105.61;0.24;97.33;0.15;;;-2125;1724;30037;44864.0;82918;-13.052;6.2940165736;159543.0;0.799599399098648;0.19060341640717876;0.00977286783779993;0.1726093762659898;85.80662255810175;8.97;170.33;1.53;0.231646769163782;0.007185189222947515;0.02093836267326243;0.4716195645888354;0.9912968873067979;0.050780193578920683;0.0032212166745262524;0.02062696852125658;0.471619564588844;0.9880952156784386;0.050780193578920614;41639;56360;
1042;77;7442;2;13;17618;0.3370404932477584;12.928304001841445;6.451540959398866;4220;1.36;0.09;33.47;27.79710937766595;0.01;0.06;79.39;0.35;170.03;0.33;41.50;117.31;91.57;97.33;0.06;;;-3481;13942;27629;34154.0;73523;5.069;29.163658919999996;149248.0;0.7957210141296722;0.2972335692071398;0.010278599629720643;0.06161759525042235;96.82243677209925;0.35;170.03;0.33;91.55954177144129;0.0058149278384867316;0.0034413962035315278;0.006937618242698289;0.0048088004523633016;0.31603775051067856;0.002971116190189474;0.003441396203531518;0.006937618242698345;0.004808800452363251;0.316037750510685;33615;49560;
1377;65;7461;8;8;17533;0.1902742126249318;2.2330915814442105;17.1467533797961;11215;1.80;0.07;33.62;73.87850161218947;0.04;0.04;79.01;0.29;170.46;0.17;65.63;80.27;15.84;96.63;0.03;;;-291;5841;29088;43044.0;78670;0.493;11.7525610824;156643.0;0.7304861563110197;0.2533493506552489;0.04354131726392443;0.038625607660266514;96.3571704712615;0.29;170.46;0.17;15.814977888946043;0.027233870517906413;0.01238720357719577;0.10459728304216481;0.030567175216269296;0.015488680271395524;0.012646905858177095;0.00862256341523387;0.10459728304216857;0.030554686107652804;0.015488680271395725;40628;42660;
1368;97;7440;11;6;17604;0.41911114653186454;13.699596158908665;5.680248802331645;3715;1.79;0.12;33.48;24.473919989726127;0.05;0.03;79.33;0.44;169.99;0.41;39.83;120.51;97.06;97.25;0.02;;;-3735;14499;27530;33518.0;73188;5.281;30.4291658984;148735.0;0.8033468610651836;0.30064259977978125;0.054833421553081386;0.0260035929371305;96.7487185093141;0.44;169.99;0.41;97.02190995700707;0.01903294951447752;0.007815020491054245;0.12333415285366833;0.006928486022982185;0.26200053764968223;0.012105839324006573;0.005856319085258075;0.12333415285366996;0.0069284860229823445;0.2620005376496852;33105;50176;
1902;33;7446;2;1;17652;0.27687105974645826;4.172916898463386;15.206928062776925;9946;2.48;0.04;33.51;65.52057025128066;0.01;0.0;79.55;0.15;170.13;0.27;60.49;87.03;29.56;97.22;0.00;;;-911;7283;28831;41420.0;77780;1.105;14.8121753752;155314.0;0.7390041078048292;0.25875922658899225;0.012071635191595194;0.0038110247376323923;97.00859130601265;0.15;170.13;0.27;29.55301476660755;0.009743571731646066;0.0011958420329157729;3.68502452112294E-4;0.010388232856151147;0.25517491067363296;0.0034823607700446343;0.0;3.6850245211229464E-4;0.010388232856151201;0.25517491067364156;39355;44124;
1042;77;7442;2;17;17614;0.2672459358632568;12.928304001841445;6.451540959398866;4220;1.36;0.09;33.49;27.79710937766595;0.01;0.07;79.38;0.35;170.03;0.26;41.50;117.30;91.57;97.31;0.07;;;-3481;13944;27629;34156.0;73517;5.076;29.166658919999996;149246.0;0.7955911823647295;0.2972839668031171;0.010845679068509853;0.0769557231634762;96.80050360832932;0.35;170.03;0.26;91.55954177144129;0.009844428888548817;0.004298043967124714;0.006936046665673756;0.004845081495285204;0.2413223348466243;0.0034897740058827537;0.004298043967124838;0.006936046665673779;0.004845081495285369;0.24132233484662585;33615;49556;
1432;17;7465;1;8;17569;0.24490046172865346;5.293711718486627;14.086133242753686;9213;1.87;0.02;33.64;60.69151368972853;0.0;0.04;79.17;0.08;170.55;0.24;58.10;90.32;37.49;96.39;0.03;;;-1208;8136;28670;40509.0;77210;1.776;16.657122488;154525.0;0.743028785982478;0.2639612035630483;0.002861165876449248;0.038843641968980235;96.55305747215358;0.08;170.55;0.24;37.490595761494134;0.0021680336717050633;0.006869069329252626;0.22026586967183692;0.004531086643192017;0.011066402412666826;0.0;0.00612972815761823;0.22026586967184156;0.004531086643192121;0.011066402412667247;38640;44678;
5805;191;7420;2;16;17614;0.13714288341072597;7.893939740937809;11.4859052203025;7512;7.58;0.21;33.43;49.488171232195356;0.01;0.07;79.38;0.86;169.52;0.13;49.92;103.20;55.91;97.99;0.06;;;-2295;9852;28393;38321.0;76300;1.318;20.6311506816;152866.0;0.7673649393605292;0.26724101762728725;0.007833931860271866;0.07356175857104805;96.79918892397777;0.86;169.52;0.13;55.90567063929566;0.007388605865341646;0.017937058613630423;0.003610172758868518;0.07421752399032472;0.033989522182560676;0.003250738619430908;0.01353465054936652;0.0036101727588686277;0.07421752399032636;0.0339895221825616;36865;47905;
1895;851;7466;3;6;16729;0.16376679883542178;18.01874260457841;1.3611023566618996;891;2.47;1.02;33.64;5.86444561391346;0.01;0.03;75.39;3.84;170.57;0.15;31.22;138.15;127.62;97.59;0.02;;;-5102;17691;26986;29957.0;71223;6.729;37.5828875056;145857.0;0.847909887359199;0.32073341029350866;0.016433775426345536;0.028164068875305655;91.93899118897716;3.84;170.57;0.15;127.61053699988477;0.014926000489673972;0.005805042156875521;0.0036160218132974807;0.10023330753179047;0.03918642684378435;0.003750216333699407;0.00493259067750884;0.003616021813297544;0.10023330753179048;0.03918642684378522;30135;53204;
39505;12355;7696;5;33;4026;5.834942595306746;0.008512347516985184;19.37133261372333;12669;51.60;13.78;34.58;83.46332369948833;0.02;0.15;18.14;55.68;175.85;5.77;47.45;111.86;0.08;98.67;0.10;;;-2798;1076;30579;45027.0;84531;-16.388;5.482924476;161213.0;0.7938113508396034;0.1561514543729973;0.02454198770070789;0.15288424969665027;22.12569499350146;55.68;175.85;5.77;0.06028529635004076;0.020141648331427273;0.10162044005501743;0.021107660142082832;5.146146130621481;0.5459267161567385;0.007012176283664972;0.04734089547377929;0.021107660142083196;5.146146130621602;0.5459267161567558;39769;57446;
39505;12355;7696;5;33;4026;5.834942595306746;0.008512347516985184;19.37133261372333;12669;51.60;13.78;34.58;83.46332369948833;0.02;0.15;18.14;55.68;175.85;5.77;47.45;111.86;0.08;98.67;0.10;;;-2798;1076;30579;45027.0;84531;-16.388;5.482924476;161213.0;0.7938113508396034;0.1561514543729973;0.02454198770070789;0.15288424969665027;22.12569499350146;55.68;175.85;5.77;0.06028529635004076;0.020141648331427273;0.10162044005501743;0.021107660142082832;5.146146130621481;0.5459267161567385;0.007012176283664972;0.04734089547377929;0.021107660142083196;5.146146130621602;0.5459267161567558;39769;57446;
1000;80;7384;17;6;17900;0.6433614744034167;19.27935254198366;0.1004924192566498;66;1.31;0.10;33.18;0.43298163760920133;0.08;0.03;80.67;0.36;168.71;0.59;29.57;142.10;136.60;98.83;0.02;;;-5397;18778;26768;28849.0;70475;7.688;39.7846878136;144870.0;0.8614079983942996;0.33121397586001505;0.08828939625432947;0.029880775859811907;98.37355232201944;0.36;168.71;0.59;136.5383026375825;0.06761074871545848;0.016502105876718305;0.06899593856827037;6.719810079737078E-4;0.48958070023499584;0.02700243028147901;0.008702086413531521;0.06899593856827002;6.719810079737202E-4;0.48958070023500877;29415;53721;
1267;121;7378;13;14;17887;0.8489639701448651;5.917395108555765;13.462449852684546;8805;1.65;0.15;33.16;58.004311435276634;0.06;0.06;80.61;0.55;168.56;0.80;56.38;92.58;41.95;98.74;0.04;;;-1415;8683;28594;39922.0;76918;1.954;17.649896142400003;154117.0;0.7475284789481608;0.265086774365781;0.06866402150634794;0.0636398653715863;98.30241206596762;0.55;168.56;0.80;41.90758389830279;0.04638036231191421;0.03826064907441884;0.3089987778877771;0.006397390247724278;0.4489267906230307;0.019777971016718892;0.018511001561174165;0.3089987778877889;0.006397390247724332;0.4489267906230365;38139;45076;
25540;354;7461;24;1;17232;0.6551056960594183;0.08355973975778956;19.29628522148252;12620;33.36;0.43;33.53;83.13997450527958;0.11;0.0;77.66;1.59;170.48;0.60;59.53;93.83;0.67;97.02;0.00;;;-1255;2633;29763;44813.0;81698;-8.569;7.0060955544;158907.0;0.7681827289120416;0.21051845394345609;0.12431961583133794;0.0030352949486661058;94.70495586129191;1.59;170.48;0.60;0.5917784329386414;0.09560789817766853;6.800804827521597E-4;0.07312658338668322;0.005331110327128992;0.4803600236851854;0.03737231506135513;0.0;0.07312658338668415;0.00533111032712901;0.4803600236851885;41971;50600;
1066;277;7408;10;2;17595;0.7182973774440413;5.288852788550988;14.090992172689322;9216;1.39;0.34;33.31;60.712448875249216;0.04;0.01;79.29;1.25;169.25;0.71;57.94;90.30;37.50;98.21;0.01;;;-1216;8196;28682;40466.0;77221;1.735;16.6337758512;154565.0;0.7433557316217029;0.2625967615238662;0.051662732833385086;0.008032860507120156;96.69812363853453;1.25;169.25;0.71;37.456184333796955;0.015299671319918587;0.007725647917401746;0.2967348650665119;0.011286605411281488;0.38725058772892756;0.009709487029769644;0.0032957677959104506;0.2967348650665097;0.011286605411281707;0.3872505877289432;38540;44595;
3407;316;7474;8;4;17220;0.4525727770088225;15.908083024584725;3.471761936655585;2271;4.45;0.38;33.68;14.958433480274252;0.04;0.02;77.6;1.42;170.76;0.45;34.79;130.88;112.70;96.25;0.01;;;-4533;15986;27269;31715.0;72332;5.515;34.0142468392;147302.0;0.8292206817158014;0.30953485767113653;0.042181233379966314;0.01685956852241441;94.63568251610562;1.42;170.76;0.45;112.66263478841148;0.007675149281483603;0.00873667303174871;0.3889156886397769;0.044995101029823105;0.002250165025990201;0.006545041134235256;0.005198634150854752;0.38891568863978154;0.044995101029824014;0.002250165025990255;31640;52314;
38932;99;7368;23;12;17950;2.0129232062877;0.06286742031679907;19.316977540923514;12634;50.85;0.10;33.10;83.22912943282304;0.11;0.05;80.89;0.45;168.34;1.89;54.59;106.35;0.52;97.69;0.04;;;-2132;1763;29964;44770.0;82823;-13.056;6.407643143200001;159320.0;0.8078911701219817;0.19521630694630224;0.12153140979128062;0.05558794983854651;98.64926111297747;0.45;168.34;1.89;0.44523335742560266;0.10775765135188892;0.03268490322718398;1.227664889053701;0.12033625108573068;0.5244795115691956;0.03834859606614417;0.015572904295364714;1.227664889053717;0.08917930916129967;0.5244795115692046;41965;57008;
39505;11447;7696;5;33;4934;5.404824043184869;0.008512347516985184;19.37133261372333;12669;51.60;12.77;34.58;83.46332369948833;0.02;0.15;22.24;51.59;175.85;5.38;48.02;111.41;0.08;98.02;0.12;;;-2744;1105;30532;45028.0;84409;-16.126;5.551284369599999;161074.0;0.79440928795655;0.15896484740814212;0.02454198770070789;0.15288424969665027;27.1164319817837;51.59;175.85;5.38;0.06028529635004076;0.01960189286580251;0.045521425700893424;0.025868766188158386;4.767905242273275;0.5459267161567385;0.006973176030998917;0.03195984796752923;0.025868766188158896;4.767905242273326;0.5459267161567558;39880;57426;
2474;166;7504;10;28;17192;0.49473118450990405;9.063469609857735;10.316375351382577;6747;3.23;0.20;33.79;44.44913483896697;0.05;0.13;77.47;0.75;171.45;0.41;49.05;104.32;64.22;95.34;0.09;;;-2407;10874;28178;37405.0;75540;3.029;22.751390843999996;151997.0;0.7672336168084042;0.27768884889737466;0.05265071562697578;0.12941756621026398;94.4814128326579;0.75;171.45;0.41;64.18839812397347;0.04310310443078899;0.09879914070039893;0.22226470506545418;0.0034054027454551595;0.12715883156780677;0.01695553250457615;0.04263358259361702;0.22226470506545953;0.0034054027454551807;0.1271588315678067;36173;47509;
8392;245;7366;3;33;17815;1.1116559743152195;9.66299434251708;9.716850618723232;6355;10.96;0.29;33.17;41.86602257583091;0.01;0.15;80.28;1.1;168.29;1.02;44.88;112.04;68.45;98.56;0.10;;;-3012;11025;28199;36817.0;75720;1.124;23.4002316224;151761.0;0.7874347651545563;0.2712526385130117;0.0142980142264089;0.15217347665754316;97.90500494061764;1.1;168.29;1.02;68.43429223314021;0.003955892876663689;0.14360407843946957;0.8027912813193112;0.023448347959838703;0.13785637371993623;0.002470896191106051;0.052045428221357465;0.8027912813193283;0.023448347959839064;0.13785637371993614;35653;49978;
4132;27;7534;3;34;17181;0.4500581539474932;1.5690293617886903;17.81081559945162;11649;5.40;0.03;33.93;76.73968009179725;0.01;0.15;77.43;0.12;172.13;0.43;66.12;80.18;11.12;94.23;0.13;;;-254;5090;29214;43641.0;79261;-0.599;10.5697476576;157206.0;0.7313537292541491;0.24799455883323898;0.013432415405087808;0.15738771704815624;94.42474363105053;0.12;172.13;0.43;11.112022843123684;0.010893211664004723;0.041938950098577926;0.3003317201869723;0.008421637339089086;0.0884726346588492;0.003560686688973936;0.030493603939559837;0.30033172018697407;0.008421637339089124;0.08847263465885193;41129;43163;
2494;62;7440;0;31;17625;0.7426927437875945;17.543869876434712;1.8359750848055993;1201;3.26;0.08;33.42;7.910482250393406;0.0;0.14;79.43;0.28;170.0;0.74;32.20;136.45;124.25;97.07;0.12;;;-4961;17318;27023;30322.0;71459;6.533;36.817260656;146122.0;0.8452363053174958;0.32020049736659645;0.002100251730041596;0.14189255282901211;96.86074228812292;0.28;170.0;0.74;124.24744085189826;7.940338257227536E-4;0.020043666760987112;0.17382871799349908;0.001300244090518398;0.5467260811168672;0.0;0.019105857367930128;0.17382871799350424;0.0013002440905184054;0.5467260811168779;30599;53091;
997;128;7534;22;8;17085;0.5099607460394966;16.149221433940973;3.230623527299336;2113;1.30;0.15;33.94;13.91946452972192;0.1;0.03;77.0;0.58;172.13;0.45;35.48;129.33;114.45;94.34;0.02;;;-4422;16284;27187;31551.0;72038;6.557;34.562366710400006;147060.0;0.8238440389902524;0.3149141479950969;0.11648388706790294;0.03549149723661575;93.89673712968445;0.58;172.13;0.45;114.37040111731336;0.06888156596074863;0.03316774396487589;0.32717895837094135;0.020305957655182373;0.06042652008774833;0.03174878071389211;0.010712224981557055;0.3271789583709447;0.020305957655182668;0.06042652008774938;31572;51620;
39632;7571;7532;18;5;9661;5.3219946758694014;9.011032368361421E-4;19.378943858003474;12674;51.77;8.18;33.84;83.49611750659376;0.08;0.02;43.54;34.12;172.08;5.21;50.10;109.78;0.07;97.91;0.02;;;-2548;1287;30352;44926.0;83970;-15.199;5.766790648000001;160535.0;0.7995998999749937;0.17018226608426523;0.0941714584449908;0.024539337805435185;53.09164061410823;34.12;172.08;5.21;0.006381703233597242;0.0799537100775452;0.003048729374732903;0.5256943633106264;4.177170712215897;0.5361271608905999;0.02800538939714862;0.002849043941909614;0.5256943633106379;4.117744202003721;0.5361271608905951;40497;57336;
1060;190;7476;8;33;17304;0.4621183648329574;3.3114253353220984;16.06841962591821;10509;1.38;0.23;33.69;69.23239280023121;0.04;0.15;77.98;0.86;170.82;0.43;63.03;83.53;23.49;95.93;0.11;;;-598;6650;28942;42160.0;78170;1.051;13.506428234400001;155922.0;0.7335335335335335;0.25710836990252484;0.04209021104458706;0.1545368741010155;95.09679061790027;0.86;170.82;0.43;23.451845367284633;0.008255083592580884;0.07631402630469211;0.3464260108140949;0.026825002585326517;0.004298241536262953;0.006828209271994764;0.04198850877586284;0.3464260108140978;0.0268250025853268;0.004298241536263102;39908;43259;
