PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;1000 units;KWe;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;
32888;8672;7253;732;488;11315;45.70640872153669;18.999396462939107;0.21463710861855367;0.16581138968264814;330;42.96;8.37;31.90;0.47;0.7144149535866577;3.3;2.2;50.99;39.08;148.4;26.71;17.13;182.69;151.28;93.73;2.31;;;-16225;10308;28441;25777.0;42171;-16.125;106697.0;1.0205311542390194;0.3043368772035885;3.881966444487912;2.3171688778258153;63.74109244889496;39.08;148.4;26.71;148.7709741237521;3.4328945771823958;0.0037323593225886136;30.818144174566825;7.8895319411086655;3.5621056693562125;1.1645453876315168;0.0037323593225886977;15.39514875258252;6.585399384847067;3.5621056693562663;
24119;12020;8710;210;648;1717;50.57232521292955;7.1384776636824085;11.967852838729538;0.2735144588283622;544;31.50;12.96;32.10;26.09;1.1784643973078812;0.95;2.92;7.74;54.17;178.2;39.02;26.17;158.41;56.69;82.90;3.03;;;-12960;-999;41529;29242.0;53091;-29.728;122863.0;0.8328670697590469;0.1911529877830963;1.1134586964751894;3.0723546930941894;9.670145895889751;54.17;178.2;39.02;55.896421649932364;0.49273285232170816;0.04286969905209643;5.066735425621537;3.848071681904838;41.12191555402937;0.268323827186888;0.04286969905209647;2.4119665538618773;3.8480716819048446;32.447944061048396;
66133;4667;8043;674;521;11759;55.412902078740636;0.5754610169920552;18.60046034849933;0.20392359574892038;406;86.38;4.54;33.04;40.55;0.8786252046437985;3.04;2.35;52.99;21.03;164.56;35.46;30.79;194.50;7.51;72.02;2.18;;;-16044;-11951;49502;31206.0;60842;-53.817;129599.0;0.9505105054425786;0.14403401138925204;3.575675310911935;2.4725024557810675;66.24036316597284;21.03;164.56;35.46;4.50603240135289;0.5535394056736874;0.2841143770658871;36.08120165968539;3.9461788303618857;14.547867805953786;0.48222126574994495;0.2804572067081392;16.754511959771484;3.395853376424406;14.547867805954267;
10193;7181;8449;518;270;7810;34.2244587067445;4.578455821193807;13.55118918987717;1.250199950169331;2487;13.31;7.64;36.31;29.54;5.386611505299579;2.33;1.21;35.2;32.36;172.86;22.31;35.18;130.58;38.10;75.46;0.87;;;-9349;-622;44059;30988.0;53659;-22.457;128084.0;0.7229588276343336;0.20163985229159404;2.746163308629393;1.278534162328837;43.99669795202969;32.36;172.86;22.31;35.85068261669387;0.5258267555858389;0.8560583343401412;22.13806622394;2.6846103411192797;8.019897051759239;0.4188033133851221;0.38773820898257977;10.800756710509745;2.6846103411192894;8.019897051759404;
9827;10872;8354;654;642;4043;54.4902679724884;18.395404402061672;0.9484816618058929;0.035958897372743534;72;12.84;11.84;30.91;2.07;0.1549325052202028;2.95;2.89;18.22;48.99;170.92;40.21;21.55;160.60;146.76;85.28;2.76;;;-13627;11929;28529;25759.0;42377;-8.127;108594.0;0.9273967720584492;0.29727575633118614;3.4657386724071033;3.0469964201116118;22.7730895815324;48.99;170.92;40.21;144.0415350894635;0.9039510179513016;0.27107975044378224;12.028455419383253;3.037825849978993;38.24895593473107;0.6320511772706416;0.27107975044377897;5.695917305521479;3.037825849979042;30.572683953086177;
65205;7209;7367;1;5333;8148;39.42062040114935;19.339134538935316;0.037471960087804304;0.0032384622171911393;7;85.17;8.03;27.55;0.08;0.013953238308989743;0.01;24.03;36.72;32.49;150.72;33.69;15.19;228.31;151.44;86.48;23.83;;;-20886;6916;28767;25031.0;43000;-28.037;103714.0;1.2744687532712236;0.3259356745836866;0.007016223291765858;25.299979514100453;45.89929306602842;32.49;150.72;33.69;151.4312251802252;0.0035062701892025734;1.3988378285966223;5.762103218821276;1.3095889994900178;30.946584084052233;0.0023138313100400623;1.3988378285966554;5.329602983345852;1.3095889994900423;25.651300197160253;
29878;2810;8295;263;475;12932;47.222449769344685;15.003870406397905;4.2887471181953245;0.0872274366470807;174;39.03;2.39;36.53;9.35;0.3758281335376119;1.18;2.14;58.28;12.66;169.7;25.89;23.98;166.58;118.43;64.91;1.54;;;-13974;6447;32339;27486.0;45501;-17.141;111773.0;0.9104199512684535;0.2929649817663139;1.391735611222495;2.2552642796960094;72.84650087155835;12.66;169.7;25.89;117.48480644321752;0.8171346962418274;1.4960443905185004;35.161448415730206;5.892483691482518;3.8553385753716314;0.37533727855857135;0.6829444040064189;17.583268241988957;3.396335853941239;3.8553385753717024;
36989;4436;8526;1979;256;8758;38.93893834423616;16.67873899762292;2.391761408077899;0.30934455553949225;616;48.31;4.33;37.22;5.21;1.3328419519974564;8.92;1.15;39.47;19.99;174.44;23.41;21.65;177.64;138.05;59.66;1.16;;;-15286;7849;30838;27202.0;44071;-16.593;109960.0;0.9680851063829786;0.30924154347708493;10.494159093001558;1.2145457023575328;49.33567561449797;19.99;174.44;23.41;130.59952997308673;4.898895702246688;0.05196860935812995;24.85386076363557;3.660032813811199;5.4741804551845785;2.58562149151936;0.051968609358129664;12.11685569173968;3.1812538387401625;5.474180455184692;
33004;4869;8008;105;5354;7453;26.25658341532201;18.74387824630186;0.6298688698963765;0.006097845042074342;13;43.11;4.85;35.22;1.37;0.026273175148281508;0.48;24.13;33.59;21.94;163.84;17.74;19.72;178.62;147.20;58.53;24.36;;;-15572;10540;28346;26208.0;40976;-10.425;106070.0;0.9916008399160083;0.3510462544296384;0.5590555135873659;25.397488108360438;41.98292620836169;21.94;163.84;17.74;146.77018983201745;0.1755718020920179;0.9881464008687063;17.827436653370526;3.3240137201780438;3.9414148388127144;0.1137193058943189;0.9881464008687343;9.588585500516784;3.113083077489148;3.9414148388127277;
35509;2964;8279;19;1375;12194;47.859186559822035;13.812661380011612;5.262885063005291;0.30429851822340803;606;46.38;2.94;30.98;11.47;1.3111005956173758;0.09;6.2;54.95;13.36;169.38;38.34;23.34;176.00;108.23;79.08;4.29;;;-14961;4677;33912;27203.0;46995;-22.759;112787.0;0.968233922673402;0.27000189088897797;0.10317985585788199;6.52309546092971;68.68878046684983;13.36;169.38;38.34;108.15728240390493;0.07482771601374076;5.597016793478906;5.5182876138632695;2.1123020985950345;34.55675233787109;0.03025750222468021;2.12445104931404;5.518287613863352;1.9485986175829562;28.7190943273225;
36219;8920;8016;112;5460;3251;28.690349879279594;18.74387824630186;0.6202825937488023;0.015684121189648414;32;47.31;9.98;32.13;1.35;0.06757660455771916;0.5;24.61;14.65;40.2;164.01;24.88;17.48;188.76;147.18;71.79;24.88;;;-16786;9880;28693;25808.0;41540;-14.576;105921.0;1.047382052714438;0.32922923378828106;0.5939733536914329;25.902189285388726;18.313306326270535;40.2;164.01;24.88;146.77018983201745;0.30723358467937684;0.9701628773674462;7.7764781526908715;1.4499628060280965;18.186512458513803;0.1519868072720507;0.9701628773674543;4.182273119556429;1.4499628060281278;18.12228864980261;
55150;9217;8240;758;68;6684;15.402001705696705;18.603297923138594;0.3464028929200107;0.43014414518170246;856;72.03;9.76;36.70;0.76;1.8533190639298833;3.42;0.31;30.12;41.54;168.59;12.58;16.88;206.29;148.99;87.25;0.21;;;-18562;7224;29509;26643.0;42012;-25.361;105388.0;1.1109064662252974;0.29673827100492634;4.020293270712295;0.3212151651514409;37.65175028681619;41.54;168.59;12.58;145.66940372755215;0.7260011328430971;0.2905442768965178;8.77263465650216;3.6291239709521004;1.9836976685028294;0.5935265057179429;0.10708305810245523;6.267955268616963;3.629123970952168;1.983697668502858;
12047;9658;7923;2273;2940;3296;17.99400935472613;10.00277995657142;9.34519097103404;0.03187403363484835;64;15.74;10.86;35.32;20.37;0.1373324613191076;10.24;13.25;14.85;43.52;162.1;11.01;27.30;145.59;86.87;76.92;13.42;;;-11592;5404;37754;28730.0;47361;-14.770;119249.0;0.7890197152245345;0.26765896755525775;12.04981264420609;13.944962290641977;18.567832080508847;43.52;162.1;11.01;78.3247678939412;5.671779427637136;0.4964875868865725;8.729295136867144;1.3566684183331081;1.7397787850021686;2.9793525782108126;0.4964875868865734;4.432209749005371;1.35666841833309;1.7397787850022015;
32802;8707;7246;797;423;11316;43.64179540664489;19.02854275575703;0.21463710861855367;0.13666509686472486;272;42.85;8.42;31.87;0.47;0.5888352363513536;3.59;1.91;50.99;39.24;148.24;26.43;17.07;182.77;152.19;94.00;1.98;;;-16239;10416;28393;25751.0;41991;-16.000;106551.0;1.020789702201563;0.3049150697503006;4.226054828627209;2.0072330404172525;63.74354734766962;39.24;148.24;26.43;148.99919834040426;1.4094253723450507;0.025993460295811333;30.819331092165264;7.825964288386468;3.5610811934522975;0.8835384757536076;0.02599346029581108;15.395392603878198;6.565559791341667;3.561081193452439;
38070;12005;7488;227;1645;6264;44.73736546209538;0.004192107505855831;18.206306956578103;1.1693458971563493;2326;49.73;11.25;29.40;39.69;5.038243732487846;1.02;7.41;28.23;54.1;153.2;37.79;29.33;161.98;1.02;94.24;6.07;;;-13000;-8739;50224;31352.0;59913;-44.080;132750.0;0.8227679339411663;0.12558917955148793;1.205850025207255;7.8019928884117595;35.28604741671405;54.1;153.2;37.79;0.03282545940310291;0.24389884652360827;2.4148101737386005;8.039792187940968;13.738039805448766;20.30082444844344;0.18959144954925874;1.644880230122263;5.799657235288226;10.405884783501206;19.749113056632307;
27106;11003;7656;1463;1272;5640;28.594537576863246;10.99693239124549;8.203320815562947;0.17959175443187106;358;35.40;12.04;33.19;17.88;0.7737890331451596;6.59;5.73;25.42;49.58;156.64;18.56;22.35;165.24;91.14;95.74;3.97;;;-14004;3696;37242;28237.0;48054;-24.019;117229.0;0.8745454545454545;0.23739707782652003;7.757659716400582;6.034126163476193;31.770924298689927;49.58;156.64;18.56;86.10927970316956;6.716688827110537;5.188645976087292;7.908167850414719;2.834518551892135;5.946516371358564;2.3161242682243746;1.9647266435779784;5.494117530555436;2.8345185518921614;5.946516371358553;
32188;8906;7554;524;4219;6195;34.51550973040586;12.747812935230202;6.60560462567343;0.02642740033667687;53;42.04;8.84;33.35;14.40;0.11386509709060597;2.36;19.01;27.92;40.13;154.55;21.92;21.22;171.77;101.78;79.49;13.34;;;-14754;4575;35266;27684.0;46951;-21.905;114476.0;0.9138649493323231;0.2704754726853701;2.7785220660839225;20.013226755326325;34.894554966474466;40.13;154.55;21.92;99.81919962673305;1.3542620088220698;15.30687992489515;8.458416543805225;6.250179180592032;3.145772072291389;0.6972441354841112;6.338891399249256;5.9428669691351805;5.796330037255656;3.1457720722913884;
12651;9732;7896;314;2330;5916;33.612280229335326;3.874611987427092;15.042625688970544;0.46260728484267477;920;16.52;9.74;34.75;32.79;1.9931897474731486;1.41;10.5;26.66;43.86;161.54;21.32;32.16;135.77;31.40;81.18;7.45;;;-10153;-1742;44774;30608.0;54057;-25.720;127697.0;0.7270641208814997;0.1916018754174174;1.6646908187951455;11.054171498304772;33.32284173607905;43.86;161.54;21.32;30.339374245150356;1.653746128521276;7.8665758365563;13.952462464334847;6.348592321990031;3.7909034779328747;0.5090305993631945;3.4282809669643854;7.561530167536557;6.031879734039109;3.790903477932933;
26040;7806;8296;415;768;7482;40.798074344877975;9.343075768846235;8.995116536798347;1.0416526555957277;2072;34.01;6.44;36.95;19.61;4.488064631899753;1.87;3.46;33.72;35.18;169.74;22.61;27.52;152.92;74.58;68.20;3.30;;;-12289;1803;39188;29613.0;50604;-22.555;121208.0;0.8202191008682213;0.2384501396900991;2.20111213626039;3.6436914114481342;42.148793706433175;35.18;169.74;22.61;73.15908619279668;2.0078604502162904;0.32945464780181116;17.29502457560428;19.190324704534113;1.9754099667214813;0.6640053656077829;0.3294546478018187;9.47471457355225;10.166967152837632;1.9754099667215415;
67622;9629;7931;378;145;7980;48.05748642462512;10.605385761249778;8.536067025278474;0.23839217471205862;475;88.33;10.45;30.29;18.61;1.0271365239643757;1.7;0.66;35.96;43.39;162.26;37.56;20.57;216.63;84.32;94.83;0.58;;;-19214;-2813;38743;27997.0;51804;-44.799;115731.0;1.1171289973154994;0.2138835490247291;2.004623123953808;0.6898139485126497;44.95444068385972;43.39;162.26;37.56;83.04335212631413;1.9904618159446872;0.1258337789302888;15.493541261088385;2.815761718021685;27.63188785064007;0.6135347911117062;0.10758576354272466;9.282472386869422;2.8157617180216628;24.74208000498303;
44687;11177;7520;595;2031;6194;50.062938142860816;12.501317782756997;6.496170901436172;0.3823562770471384;761;58.37;10.31;29.31;14.16;1.6474202552853006;2.68;9.15;27.91;50.37;153.85;39.76;19.35;189.90;99.99;86.94;8.74;;;-16714;2310;36199;27396.0;49131;-30.193;115036.0;1.0113581440309327;0.24614366714820082;3.155406440380017;9.635674358118608;34.8908998752805;50.37;153.85;39.76;97.88906863432211;2.1525305560808294;0.852643341868491;11.027900419332619;14.303733938841958;21.726129886736913;0.893046510104982;0.8526433418685064;6.892027375075879;10.331052382830743;20.789934513829657;
48325;21;7968;282;1083;16577;56.89565926886117;6.803854355480999;11.788383141371584;0.7876074643877262;1567;63.12;0.01;34.57;25.70;3.393485521060957;1.27;4.88;74.7;0.09;163.02;29.72;28.61;174.46;54.23;66.58;3.39;;;-14293;-3312;42073;29905.0;54467;-34.984;123133.0;0.907778274474743;0.220525323375504;1.4930212379504872;5.139328421758965;93.38117180738075;0.09;163.02;29.72;53.27622075972287;1.486515329284773;4.263982772049998;40.37619777335952;4.715025162526982;6.053938231639895;0.4583200413330758;1.6599668981295217;21.499921268842634;0.04020893843475337;6.053938231639937;
66476;10334;7918;542;25;7288;32.72942457547683;2.87423394056798;16.43852956612638;0.06708145454594724;134;86.83;8.92;35.65;35.84;0.28902715505666826;2.44;0.11;32.85;46.57;162.0;20.08;26.23;197.67;24.37;84.67;0.08;;;-16801;-9833;47219;30826.0;57549;-52.411;125761.0;0.9530904137578748;0.14960173178480848;2.872664422693811;0.11692267982967122;41.05625497450309;46.57;162.0;20.08;22.506114024829454;2.5155441743956604;0.07495837469090608;10.148712749921964;19.82839614644622;0.16181313002207198;0.8595208588084632;0.03478988540692501;7.071524847970441;11.94940524215475;0.1618131300220759;
67608;8758;7902;542;27;8937;28.261164831575005;2.87423394056798;16.450017591181272;0.055593429491055335;111;88.31;8.47;34.44;35.86;0.239529850305161;2.44;0.12;40.28;39.47;161.66;21.50;26.71;200.43;24.37;89.28;0.09;;;-17024;-9876;47138;30662.0;57214;-53.193;125138.0;0.9718050742309502;0.15050375867077537;2.872664422693811;0.12672067666280412;50.34528019781065;39.47;161.66;21.50;22.506114024829454;2.5145404768116992;0.07867951959741107;12.497892721064433;7.860564940027117;5.309487174074345;0.8594526919401789;0.037417406028083744;8.692548242537805;6.598541044258885;5.309487174074318;
39218;9933;7950;590;9;7512;41.30679998418675;0.01876415698047398;15.734366011225118;3.626714793034714;7212;51.23;10.98;30.60;34.30;15.62606335726937;2.66;0.04;33.85;44.76;162.65;34.08;32.42;156.17;2.15;97.86;0.04;;;-12128;-7985;51072;32679.0;60794;-41.953;136560.0;0.8259536635571321;0.125174279277382;3.128406855849992;0.044951094206574074;42.31503732708903;44.76;162.65;34.08;0.1469289784042054;3.080658105325537;0.011048677481308942;10.332357249330892;2.1363108319664255;25.74642512008259;0.958109034181459;0.00807547976847045;7.236367990535448;2.1363108319664543;23.741254591145864;
42327;1868;8154;335;1013;13903;56.663100744950064;14.84280725972523;4.34476277418322;0.1922749273318592;383;55.29;1.27;32.48;9.47;0.8284357519020484;1.51;4.57;62.65;8.42;166.82;29.79;22.50;183.56;117.36;79.61;3.30;;;-15784;5175;32868;27052.0;46883;-23.415;111978.0;1.0033109358262733;0.2843386298256369;1.776886615472914;4.807709044057773;78.31582174574856;8.42;166.82;29.79;116.22363368582647;1.7688215657468984;3.0645696821011295;4.963192925290018;27.308487505075856;19.55802906673616;0.5450090760810816;1.4369929992003725;4.963192925290016;3.469352489341333;19.372597390621536;
66600;9303;8019;409;135;7884;74.88326465956511;16.262686268997527;2.988721750714163;0.12843694152862076;256;86.99;10.02;27.60;6.52;0.5533834062702154;1.84;0.61;35.53;41.92;164.07;49.82;17.05;226.77;128.74;94.33;0.46;;;-20552;2489;32436;25976.0;48461;-37.682;109362.0;1.2342191850164517;0.2591794449951487;2.168485249881425;0.6381246265441461;44.41262448661734;41.92;164.07;49.82;127.34171229213133;1.9287164489670219;0.2924359881895235;9.912194388810175;3.02425731409088;59.725660519507514;0.6503026626114822;0.1660003510415224;7.2138928285250135;3.024257314090925;38.76730642601717;
66189;9277;8019;135;408;7910;18.44506645688215;14.64731960708255;3.1171586922427834;1.6153666619149785;3213;86.45;9.98;35.43;6.80;6.959968799526876;0.61;1.84;35.65;41.81;164.07;14.34;19.14;211.52;115.16;94.26;1.28;;;-18853;2203;34692;28172.0;46782;-35.177;111849.0;1.1215598560731304;0.25735230736249765;0.7174542259485539;1.9364155426946097;44.556937048368944;41.81;164.07;14.34;114.6929067193385;0.6381255150541347;1.6234171946119225;9.916235747060258;3.042563752928867;3.224724247226967;0.21550367410402912;0.6272688394757625;7.226039315093574;3.0425637529288845;3.224724247226969;
66614;10743;7698;333;576;7536;27.446642040312703;14.818035142432468;4.53703770151508;0.02477211729276206;50;87.01;10.10;34.28;9.89;0.10673314456759461;1.5;2.59;33.96;48.41;157.5;19.53;17.23;217.59;117.16;92.99;1.85;;;-19635;1713;33999;27215.0;46566;-37.268;109493.0;1.1311175337186898;0.258394829522575;1.7632960651083975;2.7315634139647558;42.44877732760551;48.41;157.5;19.53;116.02966057578894;1.7305801709937128;1.8669213463887209;9.903772113731991;12.080866704671788;1.8645017045264884;0.5399090451767169;0.8351817971955697;7.072257435741706;9.218758408222607;1.864501704526479;
60217;8262;8067;428;924;7897;64.683963365637;12.11137390295503;7.166601653850486;0.10186940443479006;203;78.65;8.11;30.15;15.62;0.43891451594773645;1.93;4.16;35.59;37.23;165.06;46.07;20.41;208.38;96.30;79.64;2.89;;;-18421;-651;36762;27482.0;51075;-38.354;114668.0;1.0936424474187378;0.23671741235787316;2.2710249103100106;4.382371709896104;44.48200870131363;37.23;165.06;46.07;94.83569107230878;2.0889444707188747;3.635031916003178;18.42867994823021;6.471971881564025;34.05933514912071;0.6863681310692599;1.4150680266620346;10.044484416373635;5.746857519610757;28.174035397676835;
26864;7818;8289;149;1346;7193;39.21138751815263;4.01479549765784;14.818427824777155;0.5466216388053136;1087;35.09;8.48;32.95;32.31;2.355173992956574;0.67;6.07;32.42;35.23;169.58;32.31;30.03;152.73;32.07;79.90;4.81;;;-12025;-3750;44911;30375.0;55051;-32.643;126587.0;0.7991604355240719;0.17843450169931627;0.7913285157739738;6.385556148254166;40.52178349315838;35.23;169.58;32.31;31.43705318531018;0.17505225964812726;2.3993141149183494;14.148292471009306;2.2958656170865943;20.19286305549025;0.1310137531062015;1.4992095914586054;8.422834543062026;2.2958656170866583;19.966541764266598;
33790;9232;8036;242;366;7811;49.45406558622764;6.104906714161668;11.768024478623916;1.5069137684547251;2997;44.14;8.88;31.61;25.66;6.492688662764029;1.09;1.65;35.2;41.61;164.42;38.49;27.09;161.63;48.62;83.91;1.52;;;-13185;-2503;43295;30062.0;54691;-32.975;125545.0;0.8550974173085637;0.1858713944850135;1.2831858796000761;1.7383137391329324;44.0024210435149;41.61;164.42;38.49;47.80325104390011;1.2814176628918899;0.21313357640050462;17.89266039317468;8.66116964439192;21.405684309368645;0.39367180973812493;0.2084629470639967;9.8492628294308;7.139064453479533;20.90281054649844;
19765;7765;8749;233;3980;2438;46.462740384746894;8.387974396007051;10.496760689807438;0.4951098754258198;985;25.82;8.83;33.21;22.88;2.133230409259687;1.05;17.94;10.98;34.99;179.01;35.40;28.39;151.62;66.49;65.11;12.92;;;-12077;1364;39841;29137.0;51347;-22.001;121689.0;0.8200163994169095;0.23528807332916876;1.233360519827154;18.879799261466143;13.731106486407153;34.99;179.01;35.40;65.680355913054;0.9192005134197464;12.133347345240757;0.4645822949447646;0.70356943480372;32.24204079633791;0.35731896795524987;5.658533059663984;0.464582294944771;0.703569434803732;28.21448328023037;
18186;7797;7862;333;1055;9259;23.074482491913276;9.597917635909681;8.855867824121388;0.9260595012092403;1842;23.75;7.68;35.34;19.31;3.9900199669101326;1.5;4.75;41.72;35.14;160.85;16.42;27.85;146.82;76.31;85.16;4.56;;;-11659;3443;38630;29273.0;48655;-19.627;120001.0;0.8009446074834922;0.2414071044001857;1.7655488404203294;5.003893491209354;52.15615075705372;35.14;160.85;16.42;75.15457446446358;1.4648015810678858;0.422839762889375;14.857703906598362;5.912267125524939;0.416870115832715;0.5225948314579485;0.42283976288937974;9.738023093920555;5.3202209288723905;0.4168701158327087;
20796;12411;7391;340;1997;5833;20.35948961813442;4.346552227693361;14.99211252880591;0.041180204741036626;82;27.16;12.35;32.99;32.68;0.1774290301472304;1.53;9.0;26.29;55.93;151.22;16.33;27.30;148.47;35.19;98.58;8.60;;;-11874;-2133;44466;30044.0;53047;-30.510;125424.0;0.7672195547795722;0.179918942561144;1.8014047732124747;9.47085848204391;32.85833843105935;55.93;151.22;16.33;34.034807908507325;1.7187057346593735;0.823413503516134;7.825078651229263;8.55335808470752;1.438933644022129;0.5479705151922947;0.8234135035161584;5.539332385974142;7.983899304644784;1.4389336440221332;
60096;11695;7543;85;2277;5837;68.94856657301284;12.86068289311426;6.492056608525444;0.027105459600602975;54;78.50;11.56;27.27;14.15;0.11678658323515798;0.38;10.26;26.3;52.7;154.32;47.58;17.92;213.97;100.99;90.46;10.01;;;-19213;190;36148;26856.0;50744;-38.428;113938.0;1.1319990236758601;0.24110093994995094;0.4500347602585166;10.799218660933011;32.87783210664301;52.7;154.32;47.58;100.7030052579526;0.3902435236695235;0.746682587416892;18.10892402095196;8.55843248577634;41.14428395519812;0.13375629734440644;0.7466825874169223;8.348800641090818;7.814839489536206;30.530033333754634;
51560;979;7750;2760;601;14613;71.11220842359235;10.47913687131298;8.503062596008027;0.3976454939193037;791;67.35;0.67;34.41;18.54;1.7132953751007118;12.44;2.71;65.85;4.41;158.56;29.20;24.70;185.02;91.54;60.90;2.43;;;-15711;579;38033;28650.0;52156;-30.217;119418.0;0.9692208152324614;0.2649473709634391;14.63446298046464;2.85067944765424;82.31817194956537;4.41;158.56;29.20;82.05478544344201;12.763601811392723;0.44441484593127534;41.8227487184486;13.759137679512898;2.322305368306836;4.377959002938572;0.4041629819259038;20.28411526299285;1.8098592985800406;2.3223053683069077;
27183;9044;8088;2735;534;5106;31.436093951710873;10.99693239124549;8.203320815562947;0.17959175443187106;358;35.51;9.84;35.06;17.88;0.7737890331451596;12.33;2.41;23.01;40.76;165.47;19.23;23.89;162.81;95.51;80.10;1.66;;;-13614;3969;37106;28483.0;48222;-21.959;117780.0;0.8628737810232472;0.24960118835512443;14.501683075579855;2.5345183223601078;28.761183790887294;40.76;165.47;19.23;86.10927970316956;12.555757309401372;2.2498977255299746;7.78277769667762;2.5659973963367206;6.281663823765185;4.332718873653892;0.8317913733022338;5.217227419790986;2.5659973963367335;6.281663823765314;
51027;8365;8370;142;2104;5524;33.3649091013636;1.187305560092289;18.06206106263764;0.13047833851038057;260;66.65;8.92;34.69;39.38;0.5621789693058258;0.64;9.48;24.89;37.7;171.26;26.26;29.78;178.09;9.89;75.44;7.06;;;-14535;-9604;48549;31212.0;58291;-46.893;128448.0;0.8752421052631579;0.14864527569834962;0.7548422754993401;9.982611331473688;31.117160480416654;37.7;171.26;26.26;9.29695872719065;0.18842420054322323;5.3129557416189614;11.032858885558126;3.067746748642853;13.762923525000438;0.13400796257368203;2.7724479288165327;6.517406536413634;3.0677467486428625;13.762923525000334;
40132;1752;9656;219;1640;6687;23.763495224770196;9.490491534844448;8.315234406896144;1.5741190194997172;3131;52.42;1.30;42.91;18.13;6.7822492074164815;0.99;7.39;30.13;7.89;197.56;13.79;30.37;161.47;75.06;37.60;6.05;;;-12847;318;39139;30604.0;50238;-23.821;120299.0;0.8546353633002183;0.26288082829015214;1.1619680769813545;7.778467713728746;37.66826911966642;7.89;197.56;13.79;74.31339586529249;1.0574052204822295;2.4075288506233363;8.593156276744542;8.930825676366284;2.774579200553802;0.35117566457184857;1.6401429385569528;6.195055432732743;2.829853456254308;2.774579200553851;
37683;9038;8147;562;111;7438;41.64618108557161;0.020803113290963505;16.99708001976501;2.361961828184332;4697;49.22;9.95;31.36;37.06;10.176748732915014;2.53;0.5;33.52;40.73;166.69;34.56;32.46;157.04;2.07;91.53;0.43;;;-12208;-8296;50452;32172.0;60164;-42.174;134492.0;0.8173387966357558;0.12793952230591712;2.979052394282169;0.5288266138035689;41.8991242629834;40.73;166.69;34.56;0.1628946180022315;2.933583235017329;0.12965046245119724;10.082823168390142;2.1153131053866976;26.384811114326244;0.9114801861179243;0.09734350932015867;7.105611383693374;2.1153131053867438;24.33028322001322;
20859;7400;8380;3;136;8555;45.66774644286865;0.7597149422984874;18.425631412871937;0.19449860606988323;387;27.25;7.57;32.10;40.17;0.8380166941126989;0.01;0.61;38.55;33.35;171.44;38.51;33.92;142.91;5.96;81.72;0.64;;;-10681;-6552;48195;31025.0;57894;-35.739;130562.0;0.7502333474756044;0.14355601779064256;0.01643397235809384;0.645840393133811;48.18869231719266;33.35;171.44;38.51;5.948795912679845;0.0034721354283588583;0.00991726472819891;13.24157906747409;3.9950231950228927;28.417754780215105;0.002301119879477384;0.009917264728198979;8.817071845650988;3.947616492552527;25.729777390215652;
68247;9930;7950;63;359;7693;88.47123187285281;0.09595392893961176;15.627901243709845;3.6559897885908526;7271;89.14;10.96;26.31;34.07;15.752197603122548;0.28;1.62;34.67;44.75;162.65;53.41;30.30;196.31;0.97;98.60;1.14;;;-16269;-12195;51888;32107.0;65379;-56.562;137179.0;1.0125106116795497;0.11512694290994173;0.33407343233897224;1.7008557262071766;43.33397730723526;44.75;162.65;53.41;0.751348049775842;0.32302789051124425;1.2430310025034932;10.507184432112592;2.187752887892878;74.2102356598326;0.10078222927002911;0.5328221764999957;7.381183874401645;2.1877528878929096;43.20755566520071;
1802;9194;8005;629;828;7145;22.501435510246893;0.6886718868806906;18.00685710166918;0.684315972690436;1361;2.35;9.01;35.72;39.26;2.9484437999340125;2.83;3.73;32.2;41.43;163.77;16.37;39.15;119.12;7.53;84.56;3.55;;;-7837;-3155;48035;31753.0;55672;-24.754;132305.0;0.663856381863177;0.17283771224221947;3.3350638891946804;3.9274287755017165;40.250249412587785;41.43;163.77;16.37;5.392507475841872;3.2341345652518285;0.3628634578912056;10.02506291142078;7.290587483855569;1.588787091827507;1.0168355851511979;0.3628634578912076;6.962559594948658;6.442001556214848;1.5887870918275309;
