PV_C HP_Heat_P AnlPV_P AnlImport AnlExport AnlOilBoilerHeat AnlOilBoilerFuel AnlNgasBoilerHeat AnlNgasBoilerFuel AnlBiomassBoilerHeat AnlBiomassBoilerFuel AnlOilCost AnlLPGCost AnlBiomassCost AnlElecExchage TotalVariableCost FixedOperationalCost AdditionalCost InvestmentCost CO2Emission AnnualCost
(KW) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (Mt) (KEuro)
5928 10.516464697864798 9.97 3.99 10.38 0 0 0 0 15.5335353021352 22.190764717336002 0.0 0.0 1198.0 -279.0 971.0 678.0 2065.0 593.3156134822282 -3.600 4307.315613482228 
7770 10.583171927137187 13.07 3.48 12.95 0 0 0 0 15.46682807286281 22.0954686755183 0.0 0.0 1193.0 -455.0 789.0 724.0 2066.0 1065.5247734955692 -5.334 4644.524773495569 
9191 10.512985714586444 15.46 3.10 14.98 0 0 0 0 15.537014285413553 22.195734693447935 0.0 0.0 1199.0 -583.0 667.0 760.0 2065.0 1424.0930506941968 -6.692 4916.093050694197 
8172 10.512224105487967 13.75 3.36 13.53 0 0 0 0 15.53777589451203 22.196822706445758 0.0 0.0 1199.0 -493.0 757.0 734.0 2065.0 1165.0930506941968 -5.727 4721.093050694197 
8555 10.507273377082605 14.39 3.26 14.07 0 0 0.002726622917395005 0.0030295810193277832 15.54 22.2 0.0 1.0 1199.0 -528.0 723.0 744.0 2065.0 1262.001073506286 -6.090 4794.001073506286 
5777 10.516464697864798 9.72 4.04 10.18 0 0 0 0 15.5335353021352 22.190764717336002 0.0 0.0 1198.0 -264.0 986.0 674.0 2065.0 555.3156134822282 -3.457 4280.315613482228 
8675 10.536697926116902 14.60 3.23 14.24 0 0 0 0 15.513302073883095 22.16186010554728 0.0 0.0 1197.0 -538.0 710.0 747.0 2065.0 1293.9906820280685 -6.199 4815.9906820280685 
5717 10.530939942864482 9.62 4.06 10.09 0 0 0 0 15.519060057135516 22.17008579590788 0.0 0.0 1197.0 -258.0 991.0 672.0 2065.0 540.7681192400369 -3.397 4268.768119240037 
12610 10.512950366988205 21.22 2.34 19.97 0 0 0 0 15.537049633011792 22.195785190016846 0.0 0.0 1199.0 -835.0 414.0 845.0 2065.0 2295.093050694197 -9.932 5619.093050694197 
14546 10.513512153996468 24.47 1.97 22.86 0 0 0 0 15.53648784600353 22.194982637147902 0.0 0.0 1199.0 -956.0 293.0 894.0 2065.0 2788.269624888273 -11.767 6040.269624888273 
13802 10.508623209900861 23.22 2.11 21.75 0 0 0.0013767900991386028 0.0015297667768206698 15.54 22.2 0.0 0.0 1199.0 -912.0 339.0 875.0 2065.0 2598.001073506286 -11.063 5877.001073506286 
13585 10.512227015018476 22.86 2.15 21.42 0 0 0 0 15.53777298498152 22.196818549973603 0.0 0.0 1199.0 -898.0 352.0 870.0 2065.0 2543.093050694197 -10.857 5830.093050694197 
9501 10.518452364720652 15.99 3.02 15.43 0 0 0 0 15.531547635279345 22.18792519325621 0.0 0.0 1198.0 -609.0 641.0 767.0 2065.0 1503.3616020761835 -6.985 4976.361602076184 
13111 10.512678620081378 22.06 2.24 20.72 0 0 0 0 15.53732137991862 22.196173399883744 0.0 0.0 1199.0 -868.0 382.0 858.0 2065.0 2422.093050694197 -10.407 5727.093050694197 
10141 10.51310090931426 17.06 2.87 16.35 0 0 0 0 15.536899090685738 22.195570129551054 0.0 0.0 1199.0 -660.0 590.0 783.0 2065.0 1666.0930506941968 -7.593 5104.093050694197 
13480 10.508623209900861 22.68 2.17 21.27 0 0 0.0013767900991386028 0.0015297667768206698 15.54 22.2 0.0 0.0 1199.0 -891.0 359.0 867.0 2065.0 2516.001073506286 -10.757 5807.001073506286 
10024 10.512591207085402 16.87 2.90 16.18 0 0 0 0 15.537408792914595 22.19629827559228 0.0 0.0 1199.0 -651.0 599.0 780.0 2065.0 1636.0930506941968 -7.482 5080.093050694197 
7519 10.510752734989536 12.65 3.53 12.60 0 0 0 0 15.539247265010461 22.19892466430066 0.0 0.0 1199.0 -433.0 817.0 718.0 2065.0 998.0470621002414 -5.108 4598.047062100241 
14182 10.577473082630648 23.86 2.05 22.31 0 0 0 0 15.472526917369349 22.103609881956213 0.0 0.0 1194.0 -933.0 311.0 884.0 2066.0 2698.4327963076585 -11.411 5959.4327963076585 
10445 10.509616692211752 17.57 2.80 16.79 0 0 3.833077882475777E-4 4.258975424973086E-4 15.54 22.2 0.0 0.0 1199.0 -683.0 567.0 791.0 2065.0 1743.0470621002414 -7.881 5166.047062100241 
11448 10.512678620081378 19.26 2.58 18.26 0 0 0 0 15.53732137991862 22.196173399883744 0.0 0.0 1199.0 -756.0 494.0 816.0 2065.0 1999.0930506941968 -8.831 5374.093050694197 
12204 10.512244072965602 20.53 2.42 19.37 0 0 0 0 15.537755927034395 22.19679418147771 0.0 0.0 1199.0 -808.0 442.0 835.0 2065.0 2191.093050694197 -9.548 5533.093050694197 
8444 10.512504718711254 14.21 3.29 13.91 0 0 0 0 15.537495281288743 22.196421830412493 0.0 0.0 1199.0 -518.0 732.0 741.0 2065.0 1234.0930506941968 -5.985 4772.093050694197 
11805 10.51000015915635 19.86 2.50 18.78 0 0 0 0 15.539999840843647 22.199999772633785 0.0 0.0 1199.0 -781.0 469.0 825.0 2065.0 2090.0470621002414 -9.170 5449.047062100241 
12452 10.5087137300319 20.95 2.37 19.74 0 0 0.0012862699680997736 0.0014291888534441928 15.54 22.2 0.0 0.0 1199.0 -825.0 425.0 841.0 2065.0 2255.001073506286 -9.783 5586.001073506286 
9282 10.51297993546846 15.62 3.08 15.11 0 0 0 0 15.537020064531537 22.195742949330768 0.0 0.0 1199.0 -591.0 659.0 762.0 2065.0 1447.0930506941968 -6.779 4933.093050694197 
9895 10.513748278722778 16.65 2.93 16.00 0 0 0 0 15.53625172127722 22.194645316110314 0.0 0.0 1199.0 -640.0 609.0 777.0 2065.0 1603.2696248882728 -7.359 5054.269624888273 
13294 10.51395155426533 22.37 2.20 20.99 0 0 0 0 15.536048445734668 22.194354922478098 0.0 0.0 1198.0 -880.0 370.0 862.0 2065.0 2469.269624888273 -10.580 5766.269624888273 
10249 10.52265608748702 17.24 2.85 16.51 0 0 0 0 15.527343912512977 22.18191987501854 0.0 0.0 1198.0 -668.0 581.0 786.0 2065.0 1694.4535792640943 -7.693 5126.4535792640945 
11403 10.5181720807924 19.19 2.59 18.19 0 0 0 0 15.531827919207597 22.188325598867998 0.0 0.0 1198.0 -753.0 497.0 815.0 2065.0 1987.3616020761835 -8.788 5364.361602076184 
9633 10.513520125487185 16.21 2.99 15.62 0 0 0 0 15.536479874512812 22.194971249304018 0.0 0.0 1199.0 -619.0 630.0 771.0 2065.0 1537.2696248882728 -7.111 5003.269624888273 
6156 10.5181720807924 10.36 3.92 10.70 0 0 0 0 15.531827919207597 22.188325598867998 0.0 0.0 1198.0 -301.0 948.0 683.0 2065.0 651.3616020761835 -3.815 4347.361602076184 
13751 10.509887609315468 23.14 2.12 21.67 0 0 1.123906845315048E-4 1.2487853836833866E-4 15.54 22.2 0.0 0.0 1199.0 -908.0 342.0 874.0 2065.0 2585.0470621002414 -11.014 5866.047062100241 
9416 10.510329133001589 15.84 3.04 15.30 0 0 0 0 15.539670866998408 22.199529809997728 0.0 0.0 1199.0 -602.0 648.0 765.0 2065.0 1481.0470621002414 -6.906 4959.047062100241 
12278 10.508623209900861 20.66 2.40 19.48 0 0 0.0013767900991386028 0.0015297667768206698 15.54 22.2 0.0 0.0 1199.0 -813.0 437.0 837.0 2065.0 2210.001073506286 -9.618 5549.001073506286 
7362 10.512985714586444 12.39 3.58 12.38 0 0 0 0 15.537014285413553 22.195734693447935 0.0 0.0 1199.0 -418.0 832.0 714.0 2065.0 958.0930506941968 -4.959 4569.093050694197 
7658 10.51000015915635 12.88 3.49 12.80 0 0 0 0 15.539999840843647 22.199999772633785 0.0 0.0 1199.0 -446.0 804.0 721.0 2064.0 1034.0470621002414 -5.240 4623.047062100241 
12336 10.508623209900861 20.76 2.39 19.57 0 0 0.0013767900991386028 0.0015297667768206698 15.54 22.2 0.0 0.0 1199.0 -817.0 433.0 838.0 2065.0 2225.001073506286 -9.673 5561.001073506286 
7051 10.510752734989536 11.86 3.66 11.94 0 0 0 0 15.539247265010461 22.19892466430066 0.0 0.0 1199.0 -388.0 862.0 706.0 2065.0 879.0470621002414 -4.665 4512.047062100241 
8075 10.513538237821919 13.59 3.38 13.39 0 0 0 0 15.536461762178078 22.19494537454011 0.0 0.0 1199.0 -485.0 765.0 732.0 2065.0 1140.2696248882728 -5.635 4702.269624888273 
7311 10.51058876756608 12.30 3.59 12.31 0 0 0 0 15.539411232433917 22.199158903477027 0.0 0.0 1199.0 -413.0 837.0 712.0 2065.0 945.0470621002414 -4.911 4559.047062100241 
14260 10.510651711714543 23.99 2.02 22.43 0 0 0 0 15.539348288285455 22.199068983264937 0.0 0.0 1199.0 -939.0 311.0 887.0 2065.0 2715.0470621002414 -11.496 5978.047062100241 
9745 10.49617736142939 16.40 2.96 15.78 0 0 0.013822638570609058 0.01535848730067673 15.54 22.2 0.0 4.0 1199.0 -629.0 625.0 773.0 2065.0 1564.5945563424327 -7.217 5027.594556342433 
12856 10.582210475040673 21.63 2.30 20.33 0 0 0 0 15.467789524959324 22.09684217851332 0.0 0.0 1193.0 -850.0 394.0 851.0 2066.0 2360.524773495569 -10.153 5671.524773495569 
9604 10.510398975565076 16.16 3.00 15.58 0 0 0 0 15.539601024434921 22.19943003490703 0.0 0.0 1199.0 -617.0 633.0 770.0 2065.0 1529.0470621002414 -7.084 4997.047062100241 
7623 10.51000015915635 12.83 3.50 12.75 0 0 0 0 15.539999840843647 22.199999772633785 0.0 0.0 1199.0 -443.0 807.0 720.0 2065.0 1025.0470621002414 -5.207 4617.047062100241 
6060 10.509887609315468 10.20 3.95 10.57 0 0 1.123906845315048E-4 1.2487853836833866E-4 15.54 22.2 0.0 0.0 1199.0 -292.0 958.0 681.0 2065.0 627.0470621002414 -3.726 4331.047062100241 
11095 10.520148833564535 18.67 2.66 17.74 0 0 0 0 15.529851166435462 22.185501666336375 0.0 0.0 1198.0 -731.0 518.0 807.0 2065.0 1909.407590670139 -8.496 5299.407590670139 
12952 10.51239050556029 21.79 2.27 20.48 0 0 0 0 15.537609494439707 22.196584992056724 0.0 0.0 1199.0 -858.0 392.0 854.0 2065.0 2382.093050694197 -10.257 5693.093050694197 
14915 10.517139037166503 25.09 1.91 23.42 0 0 0 0 15.532860962833494 22.18980137547642 0.0 0.0 1198.0 -978.0 271.0 903.0 2065.0 2882.3156134822284 -12.116 6121.315613482228 
14531 10.509887609315468 24.45 1.97 22.84 0 0 1.123906845315048E-4 1.2487853836833866E-4 15.54 22.2 0.0 0.0 1199.0 -956.0 294.0 893.0 2065.0 2784.0470621002414 -11.753 6036.047062100241 
5444 10.512210966183984 9.16 4.14 9.72 0 0 0 0 15.537789033816013 22.19684147688002 0.0 0.0 1199.0 -231.0 1019.0 666.0 2065.0 470.0930506941968 -3.142 4220.093050694197 
14260 10.510651711714543 23.99 2.02 22.43 0 0 0 0 15.539348288285455 22.199068983264937 0.0 0.0 1199.0 -939.0 311.0 887.0 2065.0 2715.0470621002414 -11.496 5978.047062100241 
7108 10.513538237821919 11.96 3.65 12.02 0 0 0 0 15.536461762178078 22.19494537454011 0.0 0.0 1199.0 -394.0 856.0 707.0 2065.0 894.2696248882728 -4.718 4522.269624888273 
13204 10.51234733293365 22.22 2.22 20.85 0 0 0 0 15.537652667066347 22.19664666723764 0.0 0.0 1199.0 -874.0 376.0 860.0 2065.0 2446.093050694197 -10.495 5747.093050694197 
6934 10.509892507939218 11.67 3.70 11.78 0 0 1.0749206078131124E-4 1.1943562309034582E-4 15.54 22.2 0.0 0.0 1199.0 -377.0 873.0 703.0 2065.0 849.0470621002414 -4.554 4490.047062100241 
12409 10.516037718082544 20.88 2.38 19.67 0 0 0 0 15.533962281917454 22.191374688453507 0.0 0.0 1198.0 -822.0 428.0 840.0 2065.0 2244.3156134822284 -9.741 5577.315613482228 
13345 10.503504277290395 22.45 2.19 21.07 0 0 0.0064957227096051895 0.0072174696773390995 15.54 22.2 0.0 2.0 1199.0 -883.0 369.0 864.0 2064.0 2481.9090963183753 -10.629 5778.909096318375 
6934 10.509892507939218 11.67 3.70 11.78 0 0 1.0749206078131124E-4 1.1943562309034582E-4 15.54 22.2 0.0 0.0 1199.0 -377.0 873.0 703.0 2065.0 849.0470621002414 -4.554 4490.047062100241 
9870 10.510495689510547 16.61 2.93 15.96 0 0 0 0 15.53950431048945 22.199291872127787 0.0 0.0 1199.0 -639.0 611.0 777.0 2065.0 1597.0470621002414 -7.336 5050.047062100241 
5562 10.512998649271244 9.36 4.11 9.88 0 0 0 0 15.537001350728753 22.19571621532679 0.0 0.0 1199.0 -243.0 1007.0 669.0 2065.0 500.0930506941968 -3.253 4241.093050694197 
11190 10.58134826809508 18.83 2.65 17.87 0 0 0 0 15.468651731904917 22.09807390272131 0.0 0.0 1193.0 -737.0 508.0 809.0 2067.0 1936.4787849016138 -8.575 5320.478784901614 
14716 10.512504718711254 24.76 1.94 23.12 0 0 0 0 15.537495281288743 22.196421830412493 0.0 0.0 1199.0 -967.0 283.0 898.0 2065.0 2831.093050694197 -11.928 6077.093050694197 
11563 10.518452364720652 19.45 2.55 18.42 0 0 0 0 15.531547635279345 22.18792519325621 0.0 0.0 1198.0 -764.0 485.0 819.0 2065.0 2028.3616020761835 -8.939 5397.361602076184 
14716 10.512504718711254 24.76 1.94 23.12 0 0 0 0 15.537495281288743 22.196421830412493 0.0 0.0 1199.0 -967.0 283.0 898.0 2065.0 2831.093050694197 -11.928 6077.093050694197 
11563 10.5183999708662 19.45 2.55 18.42 0 0 0 0 15.531600029133797 22.188000041619713 0.0 0.0 1198.0 -764.0 485.0 819.0 2065.0 2028.3616020761835 -8.939 5397.361602076184 
7202 10.509867231381788 12.12 3.62 12.16 0 0 1.3276861821154284E-4 1.4752068690171427E-4 15.54 22.2 0.0 0.0 1199.0 -403.0 847.0 710.0 2065.0 918.0470621002414 -4.808 4540.047062100241 
12877 10.513291874088251 21.67 2.28 20.37 0 0 0 0 15.536708125911746 22.19529732273107 0.0 0.0 1199.0 -853.0 397.0 852.0 2065.0 2363.093050694197 -10.185 5677.093050694197 
10236 10.517195901890476 17.22 2.85 16.49 0 0 0 0 15.532804098109521 22.18972014015646 0.0 0.0 1198.0 -667.0 582.0 786.0 2065.0 1690.3156134822282 -7.682 5123.315613482228 
11315 10.620082069154808 19.04 2.62 18.05 0 0 0 0 15.429917930845189 22.042739901207415 0.0 0.0 1190.0 -745.0 497.0 812.0 2067.0 1969.8749105872496 -8.686 5345.874910587249 
7222 10.513538237821919 12.15 3.62 12.18 0 0 0 0 15.536461762178078 22.19494537454011 0.0 0.0 1199.0 -405.0 845.0 710.0 2065.0 923.2696248882728 -4.826 4543.269624888273 
9774 10.517195901890476 16.44 2.96 15.82 0 0 0 0 15.532804098109521 22.18972014015646 0.0 0.0 1198.0 -631.0 619.0 774.0 2065.0 1573.3156134822282 -7.244 5031.315613482228 
10383 10.521445184350666 17.47 2.82 16.70 0 0 0 0 15.528554815649331 22.183649736641904 0.0 0.0 1198.0 -678.0 571.0 789.0 2065.0 1728.407590670139 -7.821 5153.407590670139 
