PV_Cap NGas_CHP_Cap HP_Cap Oil_boiler_Cap Ngas_boiler_Cap Biomass_boiler_Cap AnnualPV AnnualCHPelec AnnualHPelec AnnualOilBoilerheat AnnualNGasBoilerheat AnnualBiomassBoilerheat AnnualmCHPheat AnnualHPheat AnnualImport AnnualExport OilConsumption BiomassConsumption NgasConsuption DieselCost PetrolCost BiomassCost TotalElectricityExchangeCost TotalVariableCost FixedOperationCosts AdditionalCost InvestmentCost CO2-Emission AnnualCost LoadFollowingCapacity ESD oilBoilerFuelDemand ngasBoilerFuelDemand biomassBoilerFuelDemand AnnualmCHPheat AnnualHPheat 
KWe KWe KWe KWth KWth KWth GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh KEuro KEuro KEuro KEuro KEuro KEuro KEuro KEuro Mt KEuro   GWh GWh GWh GWh GWh 
12505 2229 1855 1 366 12150 13.40;9.89;5.76;0.0;0.76;25.17;6.92;18.45;16.83;8.14;24.82;33.56;20.63;2077.0;1904.0;1174.0;774.0;7724.0;903.0;5306.0;2510.0;13.726;16443.0;0.5;0.47654755528349524;0.0036723075475171727;0.8423083756339029;33.55653846848842;6.92;18.45;
6179 5341 2618 2 56 4130 6.62;23.71;8.13;0.0;0.12;8.55;16.6;26.03;10.52;6.49;24.82;11.41;47.54;2077.0;1904.0;399.0;437.0;8927.0;1028.0;5559.0;2635.0;17.609;18149.0;0.33;0.6341724692019282;0.004263700178295305;0.12958624815916409;11.40602825573078;16.6;26.03;
14993 3320 1765 4 1 11311 16.06;14.74;5.48;0.01;0.0;23.43;10.32;17.55;12.43;11.53;24.83;31.24;29.48;2078.0;1904.0;1093.0;302.0;7934.0;1060.0;5276.0;3211.0;12.845;17481.0;0.48;0.510674114316321;0.009992537034881043;0.002374639135323398;31.238021575439934;10.32;17.55;
10384 1245 2332 3 261 11443 11.12;5.52;7.24;0.01;0.54;23.7;3.87;23.18;22.38;5.56;24.83;31.60;11.65;2078.0;1904.0;1106.0;1268.0;7378.0;744.0;5463.0;1914.0;14.697;15499.0;0.54;0.45037875889509527;0.008208889708952647;0.6005302334211386;31.60302326462023;3.87;23.18;
6104 25 2555 0 273 12193 6.54;0.11;7.94;0.0;0.56;25.25;0.08;25.4;29.67;2.16;24.82;33.67;0.85;2077.0;1904.0;1178.0;1909.0;7161.0;533.0;5538.0;923.0;16.180;14155.0;0.61;0.42344479302165433;8.670673802146122E-4;0.627431561136676;33.67325285299462;0.08;25.4;
5808 822 2306 0 331 12137 6.22;3.65;7.16;0.0;0.69;25.14;2.55;22.92;25.67;2.16;24.82;33.52;8.05;2077.0;1904.0;1173.0;1656.0;7523.0;614.0;5455.0;1104.0;16.273;14696.0;0.54;0.4479302165429643;8.893881370381441E-4;0.7622003970752825;33.518429572915956;2.55;22.92;
14867 4052 1357 0 7 12169 15.93;17.98;4.22;0.0;0.02;25.21;12.59;13.49;9.79;13.26;24.82;33.61;35.99;2077.0;1904.0;1176.0;27.0;8300.0;1147.0;5142.0;3404.0;12.660;17993.0;0.48;0.5402096564389012;7.759598436596713E-4;0.016773274156457765;33.607687286302806;12.59;13.49;
14138 4115 1328 2 44 12176 15.15;18.27;4.12;0.0;0.09;25.22;12.79;13.2;9.70;12.76;24.82;33.63;36.63;2077.0;1904.0;1177.0;48.0;8377.0;1140.0;5134.0;3311.0;12.934;17962.0;0.47;0.5444180886066264;0.0047040479102488444;0.10081503587298986;33.62655711921298;12.79;13.2;
10191 4125 1401 5 19 11830 10.92;18.31;4.35;0.01;0.04;24.5;12.82;13.93;10.38;9.03;24.83;32.67;36.66;2078.0;1904.0;1143.0;297.0;8597.0;1058.0;5157.0;2720.0;14.465;17532.0;0.4;0.5499273088989212;0.013037268416631135;0.04390538816181825;32.67172156240594;12.82;13.93;
14815 7 2600 9 130 12140 15.87;0.03;8.08;0.02;0.27;25.15;0.02;25.85;27.15;8.76;24.84;33.53;0.36;2080.0;1904.0;1173.0;1397.0;6607.0;703.0;5552.0;2234.0;12.941;15096.0;0.69;0.4005662254189303;0.02320724541661698;0.29839225980322404;33.52842128728441;0.02;25.85;
10318 3910 1500 1 646 11052 11.05;17.36;4.66;0.0;1.34;22.89;12.15;14.92;11.03;8.56;24.82;30.52;36.20;2077.0;1904.0;1068.0;368.0;8552.0;1035.0;5189.0;2644.0;14.757;17420.0;0.4;0.5513046139719949;0.002763465402014635;1.4876489035460339;30.52368301990735;12.15;14.92;
6004 769 2349 21 103 12213 6.43;3.41;7.30;0.04;0.21;25.3;2.39;23.36;25.93;2.26;24.87;33.73;7.06;2084.0;1904.0;1180.0;1667.0;7464.0;611.0;5469.0;1128.0;16.139;14672.0;0.55;0.4427270640446859;0.053179649275754665;0.2364608288792533;33.729626476081215;2.39;23.36;
6070 53 2546 4 273 12192 6.50;0.24;7.91;0.01;0.56;25.25;0.16;25.31;29.54;2.15;24.83;33.67;1.10;2078.0;1904.0;1178.0;1901.0;7177.0;535.0;5535.0;926.0;16.193;14173.0;0.61;0.42443951335220753;0.011622443628305251;0.6271857782977841;33.67016116098363;0.16;25.31;
7027 1258 2360 9 4 11538 7.53;5.58;7.33;0.02;0.01;23.9;3.91;23.46;23.49;3.04;24.84;31.87;11.18;2080.0;1904.0;1115.0;1472.0;7553.0;677.0;5474.0;1425.0;15.855;15129.0;0.52;0.4553523605478614;0.024498366349167227;0.009268416512664378;31.86614191614113;3.91;23.46;
5890 3978 1356 4 73 12215 6.31;17.65;4.21;0.01;0.15;25.3;12.36;13.48;11.72;5.26;24.83;33.73;35.48;2078.0;1904.0;1180.0;588.0;8823.0;960.0;5140.0;2030.0;15.991;16953.0;0.35;0.5511515800749867;0.011262798656470953;0.16859853221227938;33.733485885357844;12.36;13.48;
14996 3107 1638 8 12 12223 16.07;13.79;5.09;0.02;0.02;25.32;9.65;16.29;12.83;11.38;24.84;33.76;27.61;2080.0;1904.0;1181.0;337.0;7897.0;1047.0;5235.0;3153.0;12.657;17332.0;0.49;0.4995026398347234;0.02160641560661453;0.02647629538996562;33.755966478689814;9.65;16.29;
6251 2371 1892 0 42 12088 6.70;10.53;5.88;0.0;0.09;25.04;7.37;18.81;18.09;3.21;24.82;33.38;21.15;2077.0;1904.0;1168.0;1118.0;8106.0;790.0;5320.0;1627.0;15.964;15843.0;0.43;0.490167572117224;9.408556683018416E-4;0.09606545561614671;33.38317355524129;7.37;18.81;
6885 3122 1754 3 165 11494 7.38;13.86;5.45;0.01;0.34;23.81;9.7;17.44;14.76;4.32;24.83;31.74;28.10;2078.0;1904.0;1111.0;844.0;8374.0;880.0;5274.0;1928.0;15.852;16456.0;0.38;0.5179432244242099;0.00856684673819481;0.37928325342398705;31.7443047797862;9.7;17.44;
14714 2162 1921 22 618 11665 15.76;9.60;5.97;0.04;1.28;24.16;6.72;19.1;16.85;10.02;24.88;32.22;20.62;2085.0;1904.0;1127.0;672.0;7582.0;938.0;5328.0;2808.0;13.093;16656.0;0.54;0.4770831739230239;0.05618056055570521;1.422381143327705;32.21575638774977;6.72;19.1;
11076 1027 2366 9 202 11657 11.87;4.56;7.35;0.02;0.42;24.15;3.19;23.53;23.18;6.02;24.84;32.19;9.58;2080.0;1904.0;1127.0;1294.0;7249.0;736.0;5477.0;1958.0;14.393;15420.0;0.57;0.4407376233835794;0.02374946358883959;0.4653029932813236;32.19380073855081;3.19;23.53;
5823 3147 1634 3 14 12186 6.24;13.97;5.08;0.01;0.03;25.24;9.78;16.25;14.75;3.66;24.83;33.65;27.97;2078.0;1904.0;1178.0;877.0;8463.0;867.0;5234.0;1785.0;16.052;16349.0;0.37;0.5168719871451526;0.007165295346745895;0.03192439620168165;33.65378017864281;9.78;16.25;
6081 419 2471 1 277 12000 6.51;1.86;7.68;0.0;0.57;24.86;1.3;24.57;27.74;2.22;24.82;33.14;4.35;2077.0;1904.0;1160.0;1784.0;7320.0;573.0;5509.0;1031.0;16.211;14433.0;0.58;0.435457953936797;0.0018621659563099486;0.6381799105529448;33.14161070457733;1.3;24.57;
14998 2128 1923 1 118 12226 16.07;9.45;5.97;0.0;0.24;25.32;6.61;19.12;16.93;10.25;24.82;33.76;19.17;2077.0;1904.0;1182.0;665.0;7496.0;940.0;5329.0;2869.0;12.732;16634.0;0.54;0.4661412502869386;0.0021177234122219083;0.27221757337163993;33.764978828261455;6.61;19.12;
6872 2834 1889 16 78 11352 7.36;12.58;5.87;0.03;0.16;23.51;8.81;18.79;16.13;3.98;24.86;31.35;25.34;2083.0;1904.0;1097.0;951.0;8235.0;845.0;5318.0;1847.0;15.889;16245.0;0.4;0.5075369194276532;0.04242279180123214;0.17937908359410265;31.35068871607797;8.81;18.79;
14997 7930 119 5 46 12250 16.07;35.20;0.37;0.01;0.1;25.37;24.64;1.18;4.85;29.52;24.83;33.83;70.50;2078.0;1904.0;1184.0;-1301.0;9950.0;1577.0;4734.0;4529.0;12.393;20790.0;0.77;0.7665467901140102;0.012826025251524717;0.10686048408301298;33.830676879970376;24.64;1.18;
9168 2164 1925 12 66 12202 9.82;9.61;5.98;0.03;0.14;25.27;6.72;19.14;18.02;5.25;24.85;33.70;19.37;2081.0;1904.0;1179.0;1006.0;7857.0;827.0;5329.0;2004.0;14.883;16017.0;0.46;0.4762414874894789;0.03224163704139709;0.151544753764027;33.69883277085408;6.72;19.14;
14936 862 2292 0 752 11718 16.00;3.83;7.12;0.0;1.56;24.27;2.68;22.79;22.77;9.26;24.82;32.36;9.38;2077.0;1904.0;1132.0;1092.0;7034.0;801.0;5451.0;2466.0;13.093;15752.0;0.62;0.43591705562782157;0.0012627320583129397;1.730917039835809;32.36267980927929;2.68;22.79;
6440 3344 1509 9 490 12010 6.90;14.84;4.69;0.02;1.01;24.88;10.39;15.0;13.60;4.43;24.84;33.17;30.81;2080.0;1904.0;1161.0;761.0;8577.0;904.0;5192.0;1910.0;15.972;16583.0;0.37;0.5298798683908486;0.023899273235256535;1.1267565142847633;33.16957629534031;10.39;15.0;
6997 4390 1254 0 313 11849 7.50;19.49;3.90;0.0;0.65;24.54;13.64;12.47;10.27;7.14;24.82;32.72;39.69;2077.0;1904.0;1145.0;387.0;8947.0;1027.0;5108.0;2301.0;15.698;17383.0;0.36;0.5721937409136124;0.0011986871304947996;0.7207936898867012;32.723974184981465;13.64;12.47;
5959 4963 2773 17 43 3954 6.38;22.03;8.61;0.04;0.09;8.19;15.42;27.57;11.72;5.29;24.86;10.92;44.15;2083.0;1904.0;382.0;586.0;8773.0;980.0;5610.0;2503.0;17.755;17866.0;0.32;0.6177213252735481;0.044473084843267674;0.09793912846168985;10.919327543205222;15.42;27.57;
6446 2410 1800 9 489 12010 6.91;10.70;5.59;0.02;1.01;24.88;7.49;17.9;17.63;3.41;24.84;33.17;22.52;2080.0;1904.0;1161.0;1077.0;8180.0;802.0;5290.0;1644.0;16.021;15916.0;0.42;0.4972836483281046;0.02452928830103055;1.1261090680792707;33.169681214716746;7.49;17.9;
6777 3038 1649 1 59 12236 7.26;13.49;5.12;0.0;0.12;25.35;9.44;16.39;14.83;4.23;24.82;33.79;27.11;2077.0;1904.0;1183.0;853.0;8369.0;875.0;5239.0;1896.0;15.704;16379.0;0.39;0.5108271482133292;0.0033824682126201637;0.13499570058308813;33.79353222380186;9.44;16.39;
13292 973 2292 10 263 12030 14.24;4.32;7.12;0.02;0.55;24.92;3.02;22.79;22.66;7.88;24.85;33.22;9.25;2080.0;1904.0;1163.0;1161.0;7123.0;779.0;5451.0;2274.0;13.509;15627.0;0.6;0.4343101997092356;0.02505326276326178;0.6062565605699183;33.224975151822335;3.02;22.79;
5704 430 2590 4 91 11596 6.11;1.91;8.05;0.01;0.19;24.02;1.34;25.75;28.23;1.99;24.83;32.02;4.03;2078.0;1904.0;1121.0;1827.0;7297.0;561.0;5548.0;985.0;16.396;14391.0;0.58;0.4368352590098707;0.011011143787974912;0.20967072557642227;32.02429192369588;1.34;25.75;
7214 2358 1921 2 353 11652 7.73;10.47;5.97;0.0;0.73;24.14;7.33;19.1;17.86;3.87;24.82;32.18;21.75;2077.0;1904.0;1126.0;1069.0;8068.0;806.0;5328.0;1751.0;15.783;15953.0;0.43;0.4929986992118755;0.00407028907917293;0.8123259375400838;32.18053999663456;7.33;19.1;
14246 3083 1694 2 20 11990 15.26;13.68;5.26;0.0;0.04;24.84;9.58;16.84;13.15;10.61;24.82;33.11;27.41;2077.0;1904.0;1159.0;400.0;7918.0;1026.0;5253.0;3032.0;12.986;17229.0;0.48;0.5002678093197643;0.004897506670707761;0.04560724825509897;33.11358779686939;9.58;16.84;
11817 441 2498 4 202 11908 12.66;1.96;7.76;0.01;0.42;24.66;1.37;24.84;25.76;6.39;24.83;32.89;4.38;2078.0;1904.0;1151.0;1438.0;6968.0;689.0;5520.0;1903.0;14.093;15080.0;0.62;0.42061366592700283;0.011109757221140479;0.4637581478452881;32.88587932723164;1.37;24.84;
10384 3910 1500 3 73 11624 11.12;17.36;4.66;0.01;0.15;24.08;12.15;14.92;11.02;8.62;24.83;32.10;34.88;2078.0;1904.0;1123.0;364.0;8490.0;1037.0;5189.0;2684.0;14.464;17400.0;0.4;0.5412043767694544;0.008715765916019958;0.1669163996387189;32.10221290404785;12.15;14.92;
8653 171 2547 10 334 11938 9.27;0.76;7.91;0.02;0.69;24.73;0.53;25.33;27.98;3.88;24.85;32.97;2.29;2080.0;1904.0;1154.0;1713.0;7069.0;598.0;5535.0;1344.0;15.306;14546.0;0.61;0.4217614201545643;0.026017044930358973;0.7689624636736828;32.96998893257787;0.53;25.33;
10605 1272 2208 1 28 12228 11.36;5.65;6.86;0.0;0.06;25.33;3.95;21.96;21.86;5.79;24.82;33.77;11.36;2077.0;1904.0;1182.0;1223.0;7384.0;758.0;5423.0;1969.0;14.380;15534.0;0.54;0.4441043691177596;0.0038615957512330673;0.06439304513818814;33.771563500416306;3.95;21.96;
14494 363 2491 6 79 12182 15.53;1.61;7.74;0.01;0.16;25.23;1.13;24.76;25.44;8.62;24.84;33.64;3.40;2079.0;1904.0;1177.0;1297.0;6770.0;736.0;5516.0;2291.0;13.017;15313.0;0.66;0.41074297956997474;0.015370517582461878;0.18088321363223067;33.64455347132115;1.13;24.76;
13497 3068 1637 0 260 12047 14.46;13.62;5.09;0.0;0.54;24.95;9.53;16.28;13.18;9.95;24.82;33.27;27.83;2077.0;1904.0;1164.0;438.0;7997.0;1013.0;5235.0;2904.0;13.310;17149.0;0.47;0.5037110720024486;0.001072189605179586;0.597450897354744;33.27029883453511;9.53;16.28;
6997 3311 1591 1 313 11849 7.50;14.70;4.94;0.0;0.65;24.54;10.29;15.82;13.70;4.73;24.82;32.72;30.11;2077.0;1904.0;1145.0;753.0;8489.0;908.0;5220.0;1993.0;15.757;16610.0;0.38;0.5251358175835947;0.001465111039049428;0.7205568686346527;32.723974184981465;10.29;15.82;
9942 136 2555 10 265 12022 10.65;0.60;7.94;0.02;0.55;24.9;0.42;25.41;27.73;4.82;24.85;33.20;1.82;2080.0;1904.0;1162.0;1646.0;6970.0;620.0;5538.0;1531.0;14.796;14659.0;0.62;0.4162521998622695;0.026155846058039996;0.610623826128426;33.201395200843976;0.42;25.41;
5648 2229 1855 2 370 12146 6.05;9.89;5.76;0.0;0.77;25.16;6.92;18.45;18.79;2.74;24.82;33.54;20.63;2077.0;1904.0;1174.0;1187.0;8137.0;766.0;5307.0;1479.0;16.263;15689.0;0.43;0.4915448771902977;0.0049108852033437796;0.8515450410212032;33.54413332052411;6.92;18.45;
6231 599 2440 4 87 12067 6.68;2.66;7.58;0.01;0.18;24.99;1.86;24.26;26.81;2.35;24.83;33.33;5.52;2078.0;1904.0;1166.0;1719.0;7362.0;595.0;5499.0;1115.0;16.086;14571.0;0.56;0.4373708776493993;0.010473147893677792;0.20068025168459974;33.32518595375954;1.86;24.26;
12822 3378 1544 2 124 12161 13.74;15.00;4.80;0.0;0.26;25.19;10.5;15.35;12.11;9.82;24.83;33.58;30.28;2077.0;1904.0;1175.0;374.0;8155.0;1033.0;5205.0;2898.0;13.484;17291.0;0.45;0.5143469278445175;0.005646232150245172;0.284991999898286;33.58459392950841;10.5;15.35;
6372 3804 1407 13 97 12198 6.83;16.88;4.37;0.03;0.2;25.27;11.82;13.99;12.10;5.22;24.85;33.69;33.99;2081.0;1904.0;1179.0;618.0;8726.0;951.0;5158.0;2051.0;15.835;16886.0;0.36;0.5428112326880404;0.03263053070307062;0.22395308252756063;33.68717850117197;11.82;13.99;
6250 3796 1415 6 104 12169 6.70;16.85;4.40;0.01;0.22;25.2;11.8;14.07;12.18;5.10;24.83;33.61;33.94;2079.0;1904.0;1176.0;629.0;8727.0;948.0;5163.0;2030.0;15.886;16868.0;0.36;0.5428877496365444;0.014893149852145586;0.23971964328393847;33.60663873719831;11.8;14.07;
10222 2410 1800 9 490 12010 10.95;10.70;5.59;0.02;1.01;24.88;7.49;17.9;16.52;6.35;24.84;33.17;22.52;2080.0;1904.0;1161.0;850.0;7953.0;877.0;5289.0;2212.0;14.625;16331.0;0.46;0.48879026704415024;0.023960822394554687;1.1267018039209427;33.16957629534031;7.49;17.9;
14997 5494 876 3 83 12234 16.07;24.38;2.72;0.01;0.17;25.34;17.07;8.71;6.82;18.33;24.83;33.79;48.96;2078.0;1904.0;1182.0;-475.0;8920.0;1309.0;4983.0;3832.0;12.538;19044.0;0.54;0.616803121891499;0.008668817875915622;0.19165253329377738;33.788066926354226;17.07;8.71;
12506 2752 1773 13 8 12109 13.40;12.22;5.51;0.03;0.02;25.08;8.55;17.62;14.75;8.64;24.85;33.44;24.45;2081.0;1904.0;1170.0;612.0;7891.0;957.0;5279.0;2677.0;13.623;16804.0;0.47;0.49009105516872;0.033689179997075464;0.01832182940621006;33.44197502187909;8.55;17.62;
10178 252 2523 4 145 12130 10.90;1.12;7.84;0.01;0.3;25.13;0.78;25.08;27.07;5.03;24.83;33.50;2.57;2078.0;1904.0;1172.0;1594.0;6990.0;637.0;5527.0;1607.0;14.645;14761.0;0.62;0.41678781850179814;0.009847069945729332;0.33389290001473104;33.50127880172254;0.78;25.08;
12184 4032 1354 1 28 12188 13.05;17.90;4.21;0.0;0.06;25.25;12.53;13.47;10.18;10.71;24.82;33.66;35.86;2077.0;1904.0;1178.0;194.0;8457.0;1092.0;5140.0;2994.0;13.654;17683.0;0.43;0.5421990971000077;0.0038615957512330673;0.06438979016746438;33.66131852443427;12.53;13.47;
12854 2717 1747 0 260 12047 13.77;12.06;5.43;0.0;0.54;24.95;8.44;17.37;14.75;8.93;24.82;33.27;24.72;2077.0;1904.0;1164.0;595.0;7887.0;962.0;5271.0;2707.0;13.567;16827.0;0.48;0.49192746193281806;0.0010700972280521888;0.5974527572455238;33.27029883453511;8.44;17.37;
14947 2788 1745 4 30 12173 16.01;12.38;5.42;0.01;0.06;25.21;8.66;17.35;14.16;10.91;24.83;33.62;24.82;2078.0;1904.0;1176.0;449.0;7764.0;1010.0;5270.0;3054.0;12.706;17098.0;0.51;0.4882546484046216;0.009843494443042932;0.06991907092002889;33.617609790743785;8.66;17.35;
7214 514 2498 1 351 11654 7.73;2.28;7.76;0.0;0.73;24.14;1.6;24.83;26.93;2.95;24.82;32.19;5.37;2077.0;1904.0;1126.0;1695.0;7284.0;604.0;5520.0;1224.0;15.883;14632.0;0.58;0.43706480985538293;0.0033824682126201637;0.8085368995476925;32.185820517816424;1.6;24.83;
6737 961 2300 2 109 12177 7.22;4.26;7.14;0.0;0.23;25.22;2.99;22.86;24.66;2.78;24.83;33.63;8.78;2077.0;1904.0;1177.0;1560.0;7494.0;646.0;5453.0;1293.0;15.859;14886.0;0.53;0.44586425893335374;0.00538994904408888;0.25082037775734467;33.62969006119898;2.99;22.86;
14388 3343 1575 1 99 12094 15.41;14.84;4.89;0.0;0.2;25.05;10.39;15.66;12.04;11.18;24.82;33.40;29.91;2077.0;1904.0;1169.0;295.0;8038.0;1060.0;5214.0;3124.0;12.915;17436.0;0.47;0.5109036651618334;0.002375985475003313;0.2266989319055949;33.40023076009839;10.39;15.66;
14288 1179 2289 2 206 11804 15.31;5.23;7.11;0.0;0.43;24.45;3.66;22.76;21.63;8.84;24.82;32.60;10.94;2077.0;1904.0;1141.0;1043.0;7126.0;818.0;5450.0;2485.0;13.162;15879.0;0.59;0.4391307674649935;0.004389980494594682;0.47462886127224574;32.600012804800166;3.66;22.76;
11551 1488 2380 9 345 10758 12.37;6.60;7.39;0.02;0.71;22.28;4.62;23.66;21.25;6.62;24.84;29.71;14.00;2080.0;1904.0;1040.0;1139.0;7388.0;788.0;5478.0;2151.0;14.428;15805.0;0.54;0.4597903435610988;0.023572063257836076;0.793888377674274;29.711499690857888;4.62;23.66;
8653 3978 1356 3 49 12240 9.27;17.65;4.21;0.01;0.1;25.35;12.36;13.48;10.96;7.45;24.83;33.80;35.42;2078.0;1904.0;1183.0;422.0;8654.0;1016.0;5141.0;2446.0;14.957;17257.0;0.38;0.544877190297651;0.00851292199416381;0.11299409350956974;33.80314441357422;12.36;13.48;
5896 981 2294 20 93 12173 6.32;4.35;7.13;0.04;0.19;25.21;3.05;22.8;24.93;2.25;24.87;33.62;8.92;2084.0;1904.0;1176.0;1604.0;7557.0;632.0;5452.0;1173.0;16.174;14814.0;0.53;0.44930752161603793;0.053018537596790656;0.21403529868550303;33.61968390911281;3.05;22.8;
13377 65 2579 0 214 12073 14.33;0.29;8.01;0.0;0.44;25.01;0.2;25.65;27.17;7.56;24.82;33.34;1.07;2077.0;1904.0;1167.0;1464.0;6724.0;681.0;5545.0;2030.0;13.501;14980.0;0.67;0.405998928762721;1.6289015982453548E-4;0.4919387535514542;33.3437300070665;0.2;25.65;
6375 3968 1525 5 24 11466 6.83;17.61;4.74;0.01;0.05;23.75;12.33;15.16;11.89;5.37;24.83;31.67;35.28;2078.0;1904.0;1108.0;595.0;8740.0;960.0;5198.0;2100.0;15.967;16998.0;0.35;0.5509220292294743;0.013278700294549096;0.056163144409445795;31.666676131955498;12.33;15.16;
5811 1268 2203 6 122 12164 6.23;5.63;6.84;0.01;0.25;25.19;3.94;21.9;23.51;2.30;24.83;33.59;11.54;2079.0;1904.0;1175.0;1512.0;7683.0;661.0;5422.0;1242.0;16.192;15008.0;0.51;0.45818348764251277;0.014910012761978798;0.28190926474628997;33.592869218896766;3.94;21.9;
5924 2180 2098 2 91 11336 6.35;9.67;6.52;0.0;0.19;23.48;6.77;20.86;19.51;2.80;24.83;31.31;19.56;2077.0;1904.0;1095.0;1231.0;8011.0;754.0;5386.0;1518.0;16.276;15669.0;0.44;0.48894330094115845;0.005642588206803913;0.20850923960834883;31.306050099752337;6.77;20.86;
13271 2247 1922 9 383 11777 14.22;9.97;5.97;0.02;0.79;24.39;6.98;19.11;16.79;8.79;24.84;32.52;20.83;2080.0;1904.0;1138.0;735.0;7670.0;917.0;5328.0;2628.0;13.533;16543.0;0.51;0.47792486035656895;0.022883984511699512;0.8808357226867989;32.52453409806727;6.98;19.11;
6830 2484 1823 10 116 12164 7.32;11.02;5.66;0.02;0.24;25.2;7.72;18.13;17.27;3.73;24.84;33.59;22.31;2080.0;1904.0;1176.0;1038.0;8138.0;815.0;5295.0;1741.0;15.749;15989.0;0.42;0.49292218226337137;0.02488629354753729;0.26606650896574335;33.59473282115315;7.72;18.13;
9799 2200 1914 1 77 12202 10.50;9.77;5.95;0.0;0.16;25.27;6.84;19.03;17.69;5.79;24.82;33.70;19.71;2077.0;1904.0;1179.0;956.0;7832.0;843.0;5326.0;2110.0;14.645;16111.0;0.47;0.47608845359247076;0.0024037487363172943;0.17806732114632018;33.69883277085408;6.84;19.03;
13578 3942 1394 8 210 11947 14.55;17.50;4.33;0.02;0.43;24.75;12.25;13.85;10.26;11.75;24.84;32.99;35.48;2080.0;1904.0;1155.0;142.0;8353.0;1109.0;5155.0;3168.0;13.245;17785.0;0.45;0.540056622541893;0.020636211706801418;0.4826858714259847;32.99454041042559;12.25;13.85;
14997 7485 258 8 44 12250 16.07;33.22;0.80;0.02;0.09;25.37;23.25;2.57;5.04;27.30;24.84;33.83;66.54;2079.0;1904.0;1184.0;-1150.0;9761.0;1528.0;4780.0;4402.0;12.418;20471.0;0.72;0.7377764174764712;0.0198519082283435;0.10061525477028517;33.830676879970376;23.25;2.57;
14997 1934 1917 22 636 12006 16.07;8.58;5.96;0.04;1.32;24.87;6.01;19.06;17.63;10.10;24.88;33.16;18.63;2085.0;1904.0;1160.0;718.0;7490.0;922.0;5327.0;2786.0;12.929;16525.0;0.55;0.4678246231540286;0.05590173686637256;1.4633899700065636;33.15779318258301;6.01;19.06;
14509 2619 1841 5 258 11741 15.54;11.62;5.72;0.01;0.53;24.32;8.14;18.3;15.05;10.28;24.83;32.43;23.84;2078.0;1904.0;1135.0;542.0;7730.0;981.0;5301.0;2927.0;13.030;16939.0;0.51;0.4875659958680848;0.0135877134649648;0.5930884040231679;32.425247707055206;8.14;18.3;
5837 259 2790 2 17 10967 6.25;1.15;8.67;0.0;0.04;22.72;0.8;27.74;29.50;2.02;24.83;30.29;2.34;2077.0;1904.0;1060.0;1905.0;7169.0;537.0;5614.0;958.0;16.478;14278.0;0.6;0.4336215471726988;0.005698649153228755;0.040110848518377915;30.28848674913151;0.8;27.74;
7697 297 2498 1 186 12143 8.25;1.32;7.76;0.0;0.38;25.15;0.92;24.84;27.65;3.24;24.82;33.54;3.06;2077.0;1904.0;1174.0;1726.0;7165.0;593.0;5519.0;1244.0;15.566;14521.0;0.59;0.4248986150432321;0.0025043184218458596;0.4276573469184472;33.53654804897892;0.92;24.84;
14806 3054 1665 2 97 12094 15.86;13.55;5.17;0.0;0.2;25.05;9.49;16.56;13.10;11.12;24.83;33.40;27.33;2077.0;1904.0;1169.0;369.0;7890.0;1036.0;5243.0;3105.0;12.777;17274.0;0.49;0.49934960593771516;0.006028311034411938;0.22345242029723167;33.40023076009839;9.49;16.56;
13447 2654 1770 3 322 11962 14.41;11.78;5.50;0.01;0.67;24.78;8.25;17.6;14.93;9.39;24.83;33.03;24.31;2078.0;1904.0;1156.0;582.0;7831.0;966.0;5279.0;2775.0;13.387;16851.0;0.49;0.49024408906572803;0.008586398109085585;0.7421215398704049;33.03489640842898;8.25;17.6;
5742 395 2476 12 69 12210 6.15;1.75;7.69;0.02;0.14;25.29;1.23;24.61;28.02;2.01;24.85;33.72;3.67;2081.0;1904.0;1180.0;1812.0;7313.0;564.0;5511.0;984.0;16.245;14372.0;0.58;0.43262682684214554;0.030902246073854188;0.1589171790167401;33.72196070254777;1.23;24.61;
5823 3323 1613 3 77 11959 6.24;14.75;5.01;0.01;0.16;24.77;10.32;16.04;14.12;3.87;24.83;33.03;29.67;2078.0;1904.0;1156.0;825.0;8535.0;884.0;5227.0;1831.0;16.108;16477.0;0.37;0.5250593006350908;0.0071967948024398015;0.17671095317491523;33.02831284266119;10.32;16.04;
14996 185 2559 9 11 12188 16.07;0.82;7.95;0.02;0.02;25.25;0.57;25.44;26.27;8.98;24.84;33.66;1.66;2080.0;1904.0;1178.0;1329.0;6655.0;725.0;5540.0;2318.0;12.824;15238.0;0.68;0.40377993725610223;0.0238886802470272;0.024447615709598802;33.660219568739926;0.57;25.44;
5910 4161 2232 5 6 7798 6.33;18.47;6.94;0.01;0.01;16.15;12.93;22.2;12.86;4.50;24.83;21.54;36.96;2078.0;1904.0;754.0;707.0;8642.0;932.0;5431.0;2078.0;16.943;17083.0;0.34;0.5711990205830592;0.012699742643240041;0.014746955816825698;21.535222082071126;12.93;22.2;
13635 2719 1770 3 400 11787 14.61;12.07;5.50;0.01;0.83;24.42;8.45;17.6;14.67;9.62;24.83;32.55;25.06;2078.0;1904.0;1139.0;553.0;7849.0;976.0;5279.0;2817.0;13.372;16921.0;0.49;0.49399341954242865;0.008586398109085585;0.9201966715007451;32.55389756202383;8.45;17.6;
