39.67254203,150190,39.37686113,144852,26.71562114,146822,,,,,,,,,,,,
39.80699657,150120,39.70932778,144861,26.80684117,146822,,,,,,,,,,,,
40.06164684,149970,39.89678117,144817,27.11220477,146804,,,,,,,,,,,,
40.2740169,149760,39.9610745,144785,27.73421388,146815,,,,,,,,,,,,
40.53583294,149374,,,27.78830299,146814,,,,,,,,,,,,
40.96243722,149298,,,27.9157775,146792,,,,,,,,,,,,
40.98540192,149181,,,28.4668175,146785,,,,,,,,,,,,
41.44850674,148985,,,28.69498118,146787,,,,,,,,,,,,
41.45199444,148799,,,28.78600841,146777,,,,,,,,,,,,
41.52311102,148766,,,29.31129388,146789,,,,,,,,,,,,
41.76892492,148588,,,29.52393573,146795,,,,,,,,,,,,
41.9337153,148374,,,29.57601752,146762,,,,,,,,,,,,
42.23222759,148147,,,29.69642845,146765,,,,,,,,,,,,
42.44754096,147987,,,29.77457391,146764,,,,,,,,,,,,
42.69126182,147936,,,30.05295207,146753,,,,,,,,,,,,
42.70683187,147841,,,30.48736478,146752,,,,,,,,,,,,
43.01087786,147632,,,30.6832521,146750,,,,,,,,,,,,
43.22501797,147479,,,31.03299574,146742,,,,,,,,,,,,
43.29644792,147353,,,31.4094339,146737,,,,,,,,,,,,
43.63658696,147077,,,31.41403208,146727,,,,,,,,,,,,
44.04416771,146891,,,31.66123388,146726,,,,,,,,,,,,
44.1675292,146812,,,32.35041756,146723,,,,,,,,,,,,
44.4086907,146623,,,32.37171571,146715,,,,,,,,,,,,
44.49730781,146445,,,32.76981572,146713,,,,,,,,,,,,
44.57904043,146348,,,33.25256302,146723,,,,,,,,,,,,
44.92715594,146173,,,33.27030299,146706,,,,,,,,,,,,
45.10671423,146120,,,33.54321754,146692,,,,,,,,,,,,
45.2362137,146098,,,33.92158302,146696,,,,,,,,,,,,
45.3908661,145703,,,34.03959936,146682,,,,,,,,,,,,
45.3908661,145703,,,34.04196118,146680,,,,,,,,,,,,
45.42008642,145687,,,,,,,,,,,,,,,,
