15.61775298,148035,,,,11.48561943,148559,,
15.8555664,147953,,,,11.61908608,148558,,
16.34528647,147875,,,,11.7453928,148524,,
16.94463311,147845,,,,12.10600612,148534,,
17.28167316,147761,,,,12.36604617,148502,,
18.0036733,147761,,,,12.77725954,148484,,
18.03877991,147697,,,,12.96381954,148478,,
18.53639322,147639,,,,13.26456626,148479,,
18.70684662,147575,,,,13.4298462,148475,,
19.17779331,147511,,,,13.61083294,148469,,
19.80018,147518,,,,13.91763297,148451,,
19.81642002,147440,,,,14.33657966,148431,,
20.29211329,147454,,,,14.74107296,148431,,
20.3222467,147363,,,,14.78352635,148410,,
20.72684676,147322,,,,14.92509975,148415,,
21.25755343,147262,,,,15.28883308,148398,,
21.65408678,147248,,,,15.57627307,148379,,
21.72947346,147205,,,,16.11229973,148384,,
21.82406012,147207,,,,16.26033978,148351,,
22.19871349,147115,,,,16.53699314,148343,,
22.45198016,147087,,,,16.86496649,148330,,
22.70514022,147069,,,,17.10401979,148338,,
22.89826024,147052,,,,17.67295323,148311,,
23.26958022,146975,,,,17.91149984,148310,,
23.73583378,146973,,,,17.96507324,148296,,
23.82471349,146970,,,,18.53841988,148291,,
24.20980698,146880,,,,18.6307266,148271,,
24.30418028,146842,,,,18.85395323,148272,,
24.72210031,146768,,,,18.90105998,148258,,
25.32663367,146752,,,,19.57084662,148247,,
25.50943369,146681,,,,19.78711329,148236,,
25.84914036,146631,,,,19.88366004,148220,,
26.33018042,146576,,,,20.24676665,148219,,
26.33362041,146575,,,,20.55300668,148206,,
27.00770037,146589,,,,20.92354003,148196,,
27.08222047,146465,,,,21.04471349,148187,,
27.64278047,146409,,,,21.09406012,148176,,
27.8551405,146363,,,,21.6093268,148152,,
28.06074056,146360,,,,21.77356682,148154,,
28.40879387,146302,,,,22.15638011,148143,,
28.46047388,146279,,,,22.35682024,148148,,
28.91774056,146241,,,,22.58767358,148137,,
29.69583392,146188,,,,22.67174014,148135,,
29.7061539,146164,,,,22.88131354,148114,,
29.93407394,146092,,,,23.05298016,148114,,
30.51640732,146033,,,,23.29256696,148112,,
30.62226066,146002,,,,23.46168697,148097,,
31.06764734,145958,,,,23.71724698,148082,,
31.69822075,145882,,,,23.9974203,148064,,
31.72803403,145859,,,,24.47268697,148056,,
32.41548742,145816,,,,24.47268697,148056,,
32.63687411,145742,,,,24.69306026,148053,,
32.89046077,145706,,,,24.86231368,148030,,
33.35764748,145644,,,,25.25456696,148036,,
33.77264748,145611,,,,25.37483364,148027,,
34.17427419,145531,,,,25.53118042,148016,,
34.50812753,145496,,,,25.54608706,148008,,
34.99226094,145498,,,,26.05216702,148017,,
35.05802091,145440,,,,26.21584718,148008,,
35.39931424,145366,,,,26.26912711,147989,,
35.7814076,145320,,,,26.33843369,147989,,
36.25663437,145291,,,,26.74016716,147970,,
36.30606096,145262,,,,26.86264706,147969,,
36.73062097,145253,,,,27.06410045,147944,,
36.79218098,145198,,,,27.91810045,147933,,
37.13080768,145168,,,,28.25003389,147903,,
37.3329143,145154,,,,28.62872716,147907,,
37.8490611,145146,,,,28.68854059,147907,,
37.88116772,145080,,,,29.13483392,147908,,
38.33591444,145068,,,,29.25756724,147867,,
38.36535443,145006,,,,29.81691402,147875,,
38.69432778,144962,,,,30.12760729,147836,,
39.01164776,144905,,,,30.36628731,147827,,
39.37686113,144852,,,,30.73748728,147828,,
39.70932778,144861,,,,30.89943397,147826,,
39.89678117,144817,,,,31.04051408,147803,,
39.9610745,144785,,,,31.24704743,147807,,
,,,,,31.81950068,147787,,
,,,,,32.25614078,147765,,
,,,,,32.63054073,147758,,
,,,,,32.87771419,147746,,
,,,,,33.10952747,147718,,
,,,,,33.79786085,147708,,
,,,,,34.09012753,147692,,
,,,,,34.43820749,147690,,
,,,,,35.12612753,147675,,
,,,,,35.19810101,147670,,
,,,,,35.25954087,147665,,
,,,,,35.49870093,147639,,
,,,,,35.58711427,147624,,
,,,,,35.86519423,147630,,
,,,,,36.02544765,147616,,
,,,,,36.58715432,147599,,
,,,,,37.04620763,147588,,
,,,,,37.06975438,147580,,
,,,,,37.42863437,147554,,
,,,,,37.59160771,147555,,
,,,,,37.93880768,147564,,
,,,,,38.0819944,147548,,
,,,,,38.19222103,147547,,
,,,,,38.4000611,147539,,
,,,,,38.60974112,147519,,
,,,,,38.79291444,147510,,
,,,,,39.15839448,147508,,
,,,,,39.57274126,147513,,
,,,,,39.60463451,147479,,
,,,,,39.89619451,147470,,
