PV_Cap;NGas_CHP_Cap;HP_Cap;Oil_boiler_Cap;Ngas_boiler_Cap;Biomass_boiler_Cap;NumberOfPetrolCars;NumberOfDieselCars;NumberOfElectricCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NgasConsuption;DieselCost;PetrolCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;ElecCarInvestmentCost;InvestmentCost;CO2-Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;ngasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;reducedPetrolDemand;reducedDieselDemand;
KWe;KWe;KWe;KWth;KWth;KWth; ; ; ;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Mt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;
30422;1487;2061;55;557;12032;192;145;4123.0;32.59;6.60;6.40;6.86;0.11;1.15;24.92;4.62;20.49;23.35;24.70;2.02;33.23;14.48;177.0;145.0;1163.0;216.0;2968.0;1182.0;5929.0;6931;11911.0;3.018;26228.0;0.8614198637504481;0.4457919648867447;0.14297447683596046;1.2817916050045728;33.22801987897943;4.62;20.49;.8;1.08;
24931;4512;2075;4;642;7394;173;131;4156.0;26.71;20.03;6.45;6.91;0.01;1.33;15.32;14.02;20.63;13.24;22.05;1.71;20.42;41.53;144.0;131.0;715.0;-289.0;4293.0;1354.0;5938.0;6986;12014.0;5.888;27871.0;0.6315318539727988;0.44312976100195994;0.011519361470910835;1.4772737286865723;20.420626882000942;14.02;20.63;.72;.98;
49244;2120;2225;55;1245;9609;1823;1382;1255.0;52.75;9.41;6.91;2.09;0.11;2.58;19.9;6.59;22.12;15.83;44.43;17.99;26.54;21.68;1514.0;1369.0;929.0;-1328.0;4370.0;1609.0;5474.0;2110;10058.0;-0.720;22801.0;1.1696428571428572;0.4755975650050473;0.14235232993196106;2.8650131739730393;26.537833798085458;6.59;22.12;7.55;10.3;
5633;543;1975;289;1993;12191;2530;1918;12.0;6.03;2.41;6.14;0.02;0.6;4.13;25.25;1.69;19.64;24.52;2.24;25.52;33.67;9.41;2181.0;1900.0;1178.0;1574.0;7662.0;602.0;5172.0;20;921.0;16.306;14369.0;0.5497124075595726;0.5451941971410029;0.7471531944478471;4.585721582401855;33.668269529903014;1.69;19.64;10.48;14.29;
38451;3161;2417;59;268;8096;120;91;4249.0;41.19;14.03;7.51;7.07;0.12;0.56;16.77;9.82;24.03;17.92;34.00;1.33;22.36;28.67;121.0;91.0;782.0;-652.0;2830.0;1481.0;6067.0;7143;13808.0;0.656;28554.0;0.9092819614711033;0.4460135812558093;0.15342488598573206;0.6174601465571005;22.359373875568725;9.82;24.03;.5;.68;
8729;1070;1852;305;2003;11964;2475;1876;109.0;9.35;4.75;5.75;0.18;0.63;4.15;24.78;3.32;18.41;21.01;4.60;25.03;33.04;14.10;2142.0;1860.0;1156.0;1226.0;7618.0;720.0;5150.0;183;1698.0;15.110;15298.0;0.5285861713106295;0.5231673298295858;0.7901488795553813;4.6093466601824895;33.042323072153856;3.32;18.41;10.26;13.98;
13480;3334;1429;41;1321;11544;2366;1793;301.0;14.44;14.80;4.44;0.50;0.09;2.74;23.91;10.36;14.21;11.14;10.87;23.28;31.88;32.64;1953.0;1779.0;1116.0;245.0;7920.0;1048.0;5044.0;506;3428.0;12.864;17749.0;0.46375895490939734;0.47266417138001005;0.10659523851642227;3.040942189016568;31.882703918344024;10.36;14.21;9.81;13.36;
7322;329;2567;122;1047;10782;2491;1888;81.0;7.84;1.46;7.98;0.13;0.25;2.17;22.33;1.02;25.52;26.56;3.19;24.71;29.78;5.33;2086.0;1871.0;1042.0;1653.0;7132.0;585.0;5379.0;136;1281.0;15.639;14460.0;0.5875962867864901;0.5467719322561783;0.31661482625002635;2.409987715797061;29.778026227842116;1.02;25.52;10.32;14.07;
5655;304;2575;123;1047;10782;2491;1888;81.0;6.06;1.35;8.00;0.13;0.25;2.17;22.33;0.94;25.6;27.41;2.11;24.71;29.78;5.10;2086.0;1871.0;1042.0;1762.0;7222.0;549.0;5384.0;136;1023.0;16.257;14261.0;0.5828232971372161;0.5540515866019733;0.3182185180490869;2.4085622119756738;29.778026227842116;0.94;25.6;10.32;14.07;
49968;5115;1430;2;483;9744;9;7;4444.0;53.53;22.70;4.44;7.39;0.0;1.0;20.18;15.89;14.22;10.07;49.90;0.09;26.91;46.51;8.0;7.0;942.0;-2063.0;2915.0;1945.0;5776.0;7470;16423.0;-4.224;31627.0;1.1034038638454462;0.42757798250654255;0.0046533711697764706;1.1119674125879564;26.91027104955224;15.89;14.22;.04;.05;
60077;2492;1800;219;34;12139;587;445;3428.0;64.36;11.06;5.59;5.70;0.45;0.07;25.14;7.74;17.89;16.69;56.25;6.32;33.53;22.20;563.0;441.0;1173.0;-1965.0;2143.0;1883.0;5718.0;5762;15506.0;-7.462;28774.0;1.3555101282289537;0.4256660118319864;0.5657862445784544;0.07749904467622186;33.525404119814596;7.74;17.89;2.43;3.32;
10542;4813;1267;41;2130;9294;1006;763;2691.0;11.29;21.36;3.94;4.48;0.09;4.41;19.25;14.95;12.6;10.25;9.93;9.97;25.67;47.63;841.0;756.0;898.0;201.0;6813.0;1136.0;5411.0;4524;7378.0;12.450;23504.0;0.3961523360816647;0.4641677609048774;0.10638247202620406;4.9028205520574195;25.666619622950478;14.95;12.6;4.17;5.69;
16992;3939;1814;17;372;9763;629;476;3355.0;18.20;17.48;5.64;5.58;0.04;0.77;20.22;12.24;18.03;13.84;13.74;6.20;26.96;35.82;521.0;473.0;944.0;224.0;5264.0;1155.0;5710.0;5640;9304.0;8.975;24882.0;0.5132117603275027;0.43853678045873945;0.044269875677983725;0.8566474287732844;26.9633088531253;12.24;18.03;2.61;3.55;
59987;4512;2075;4;642;7394;173;131;4156.0;64.26;20.03;6.45;6.91;0.01;1.33;15.32;14.02;20.63;12.15;58.51;1.71;20.42;41.53;144.0;131.0;715.0;-2400.0;2182.0;2056.0;5938.0;6986;17285.0;-7.072;31733.0;1.2644953471725122;0.4447522225991134;0.011519361470910835;1.4772737286865723;20.420626882000942;14.02;20.63;.72;.98;
59626;2142;1961;146;444;11551;1503;1140;1817.0;63.88;9.51;6.09;3.02;0.3;0.92;23.92;6.65;19.5;15.69;55.38;15.10;31.90;20.03;1286.0;1129.0;1116.0;-1958.0;3317.0;1833.0;5489.0;3054;12611.0;-5.648;25118.0;1.376525276002324;0.4486559625968713;0.3771718264913269;1.021521187677301;31.8995049357829;6.65;19.5;6.23;8.49;
14271;931;2306;213;1111;10979;2491;1888;81.0;15.29;4.13;7.16;0.13;0.44;2.3;22.74;2.89;22.92;21.49;9.04;24.94;30.32;10.82;2120.0;1871.0;1061.0;1016.0;7021.0;794.0;5294.0;136;2490.0;13.050;15682.0;0.6129291306966472;0.5151703647868371;0.5520181359947886;2.5576916924410438;30.319934957807273;2.89;22.92;10.32;14.07;
5626;2445;1690;141;1048;11801;2491;1888;81.0;6.03;10.85;5.25;0.13;0.29;2.17;24.44;7.6;16.8;16.29;3.21;24.76;32.59;24.11;2093.0;1871.0;1140.0;996.0;8196.0;794.0;5091.0;136;1632.0;15.931;15796.0;0.40709812108559496;0.4959095683750156;0.36608795249422077;2.411734604948101;32.59034792006768;7.6;16.8;10.32;14.07;
45495;457;2575;89;1386;10247;2491;1888;81.0;48.74;2.03;8.00;0.13;0.19;2.87;21.23;1.42;25.6;20.97;39.03;24.62;28.30;7.24;2074.0;1871.0;990.0;-680.0;4899.0;1361.0;5384.0;136;7039.0;1.708;18766.0;1.1846001974333662;0.5029171141031095;0.23131228807275406;3.189635104844776;28.300270228940025;1.42;25.6;10.32;14.07;
5803;194;2084;289;1993;12191;2530;1918;12.0;6.22;0.86;6.48;0.02;0.6;4.13;25.25;0.6;20.72;26.23;2.25;25.52;33.67;6.31;2181.0;1900.0;1178.0;1682.0;7504.0;567.0;5208.0;20;847.0;16.262;14138.0;0.5809873521011831;0.553893313404058;0.7471531944478471;4.585721582401855;33.668269529903014;0.6;20.72;10.48;14.29;
22456;5257;1552;105;1671;7654;2442;1851;167.0;24.06;23.33;4.82;0.28;0.22;3.46;15.85;16.33;15.44;6.57;24.29;24.18;21.14;50.51;2039.0;1835.0;740.0;-819.0;8160.0;1401.0;5061.0;281;5080.0;10.542;19874.0;0.6480470390592188;0.5042175050455313;0.2707944161559884;3.8463291522831855;21.138502046801175;16.33;15.44;10.12;13.79;
58417;4415;1669;106;46;9982;2;2;4456.0;62.58;19.60;5.19;7.41;0.22;0.09;20.68;13.72;16.59;12.12;57.13;0.29;27.57;39.30;41.0;2.0;965.0;-2330.0;2079.0;2037.0;5858.0;7491;17531.0;-7.434;32086.0;1.2563497822931784;0.42160180709222234;0.2733823462819808;0.10494971715210068;27.56822961883665;13.72;16.59;.01;.01;
36401;463;2497;569;910;10608;2524;1913;23.0;39.00;2.06;7.76;0.04;1.18;1.89;21.97;1.44;24.82;21.22;29.90;26.18;29.30;6.21;2280.0;1896.0;1025.0;-155.0;5602.0;1183.0;5349.0;39;5578.0;5.141;17736.0;1.0158982511923689;0.5062766016698748;1.4730001728336684;2.0949578467943777;29.29789585432002;1.44;24.82;10.46;14.25;
42267;3298;1253;512;2067;11225;2526;1915;19.0;45.28;14.64;3.89;0.03;1.06;4.28;23.25;10.25;12.46;8.75;40.17;26.07;31.00;34.03;2261.0;1898.0;1085.0;-1539.0;6653.0;1630.0;4936.0;32;7210.0;2.944;20449.0;1.053402239448751;0.48388345963039364;1.3251029218453132;4.757123960806434;31.000901412800214;10.25;12.46;10.47;14.27;
14500;2577;1629;607;289;12187;719;545;3196.0;15.53;11.44;5.06;5.32;1.26;0.6;25.24;8.01;16.19;18.19;10.22;8.61;33.66;23.55;817.0;540.0;1178.0;702.0;5283.0;988.0;5621.0;5372;8257.0;9.818;23434.0;0.5370510396975425;0.4478087620201282;1.5718372674802374;0.6659037558079756;33.657458692517785;8.01;16.19;2.98;4.06;
49624;2692;1595;30;3116;9925;1051;796;2613.0;53.16;11.95;4.96;4.35;0.06;6.45;20.56;8.36;15.86;14.54;45.77;10.37;27.41;31.07;871.0;790.0;959.0;-1506.0;3808.0;1703.0;5508.0;4392;12471.0;-1.717;26176.0;1.163611807833301;0.4740908232334104;0.0779928688385757;7.1722200360251485;27.410368735460665;8.36;15.86;4.36;5.93;
48904;257;2519;648;244;11397;445;338;3677.0;52.39;1.14;7.83;6.12;1.34;0.51;23.61;0.8;25.05;27.31;42.33;6.04;31.47;2.85;609.0;334.0;1101.0;-507.0;1803.0;1413.0;6000.0;6181;13573.0;-3.018;26569.0;1.2332211793872854;0.46534274117929864;1.6779381388771675;0.561588598671321;31.47499014576583;0.8;25.05;1.84;2.52;
26715;2729;1589;225;2920;9902;1015;770;2675.0;28.62;12.11;4.94;4.45;0.47;6.05;20.51;8.48;15.8;15.51;22.28;10.53;27.35;30.95;917.0;763.0;957.0;-132.0;5188.0;1249.0;5516.0;4497;9142.0;6.742;23845.0;0.7279907532267386;0.4777924917261517;0.5824726742784075;6.721014502705368;27.347083943864863;8.48;15.8;4.21;5.74;
17342;2247;2044;237;58;11292;2495;1891;74.0;18.58;9.97;6.35;0.12;0.49;0.12;23.39;6.98;20.32;15.38;12.88;25.04;31.18;20.08;2132.0;1875.0;1091.0;413.0;7259.0;992.0;5207.0;124;3368.0;11.531;16902.0;0.576852418860992;0.4772462209671806;0.612753026914366;0.13235719917421018;31.18440160456152;6.98;20.32;10.34;14.09;
44605;5262;1336;2;2453;8008;22;16;4422.0;47.79;23.36;4.15;7.36;0.0;5.08;16.59;16.35;13.28;9.69;44.76;0.21;22.11;52.36;18.0;16.0;774.0;-1802.0;3531.0;1857.0;5742.0;7433;15519.0;-1.357;31195.0;1.0077734591893392;0.45768857103420013;0.004727258482563846;5.644909555315894;22.11486493223327;16.35;13.28;.09;.12;
34248;3326;1972;578;1546;8187;2490;1887;83.0;36.69;14.76;6.13;0.14;1.2;3.2;16.96;10.33;19.61;10.37;30.99;25.88;22.61;33.08;2256.0;1871.0;791.0;-918.0;6866.0;1435.0;5184.0;140;6132.0;6.430;19702.0;0.8477146956343512;0.4963217496781352;1.495686469029587;3.5588287198122366;22.610303699999395;10.33;19.61;10.32;14.06;
59174;436;1930;1;3129;11720;2525;1914;21.0;63.39;1.93;6.00;0.03;0.0;6.48;24.28;1.35;19.19;18.71;53.44;24.72;32.37;11.07;2068.0;1896.0;1133.0;-1630.0;4441.0;1666.0;5158.0;35;8913.0;-3.236;20200.0;1.486096807415036;0.5010124729098837;0.00259115024677152;7.202353029768228;32.367580738601426;1.35;19.19;10.46;14.26;
60842;2391;1487;32;2170;11843;2357;1787;316.0;65.18;10.61;4.62;0.53;0.07;4.49;24.53;7.43;14.78;11.61;57.69;23.16;32.71;26.21;1942.0;1771.0;1145.0;-2333.0;4801.0;1905.0;5065.0;531;10264.0;-4.470;22360.0;1.4537444933920705;0.47322340375389255;0.08283803486363403;4.994384557950282;32.70829130693034;7.43;14.78;9.77;13.31;
16465;198;1993;0;3130;11773;2481;1881;98.0;17.64;0.88;6.19;0.16;0.0;6.48;24.38;0.61;19.82;23.17;10.76;24.30;32.51;8.96;2033.0;1864.0;1138.0;1029.0;6855.0;786.0;5194.0;165;2552.0;12.488;15488.0;0.6942909760589319;0.5354930508531119;6.867622398541804E-4;7.20404581910771;32.51265900650666;0.61;19.82;10.28;14.02;
57362;3202;2125;1;610;9154;72;55;4333.0;61.45;14.21;6.60;7.21;0.0;1.26;18.96;9.95;21.13;16.63;53.92;0.71;25.28;29.83;60.0;54.0;885.0;-1852.0;1734.0;1878.0;5985.0;7284;16794.0;-6.591;30845.0;1.2524409728386294;0.43791418355174183;0.0015167124631622845;1.4029421399992412;25.280841161846983;9.95;21.13;.3;.41;
12585;1795;2203;9;481;11013;2520;1910;30.0;13.48;7.97;6.84;0.05;0.02;1.0;22.81;5.58;21.9;18.12;8.11;24.69;30.41;17.04;2067.0;1893.0;1064.0;853.0;7363.0;846.0;5251.0;50;2439.0;13.414;15930.0;0.5308641975308642;0.4938021983727261;0.022308981139047758;1.1081452352133163;30.413755761794963;5.58;21.9;10.44;14.23;
48528;2668;1337;10;2154;12181;575;436;3449.0;51.99;11.84;4.16;5.74;0.02;4.46;25.23;8.29;13.3;15.37;44.74;5.66;33.64;28.64;475.0;431.0;1177.0;-1406.0;3162.0;1693.0;5570.0;5798;13761.0;-2.804;27731.0;1.146699732926364;0.4426461912151648;0.026468419473740113;4.956266097567836;33.64173647004351;8.29;13.3;2.38;3.25;
27711;4296;689;33;3110;11874;431;327;3702.0;29.69;19.07;2.14;6.16;0.07;6.44;24.59;13.35;6.85;10.39;26.28;4.31;32.79;45.30;366.0;325.0;1148.0;-708.0;5047.0;1462.0;5401.0;6223;11472.0;4.895;27187.0;0.7215663124754033;0.4463980610035296;0.08455524199796138;7.156948515816082;32.79329806684172;13.35;6.85;1.79;2.44;
21296;1937;2142;32;63;11484;2277;1726;457.0;22.81;8.60;6.66;0.76;0.07;0.13;23.79;6.02;21.3;16.81;16.23;22.38;31.72;17.34;1877.0;1711.0;1110.0;316.0;6527.0;1037.0;5307.0;768;4528.0;9.611;17869.0;0.6615939126952343;0.47191822579547243;0.08192980533064877;0.1445606142024784;31.715778033182655;6.02;21.3;9.44;12.86;
48842;26;2621;31;655;11459;2529;1917;14.0;52.32;0.12;8.14;0.02;0.06;1.36;23.74;0.08;26.06;22.41;42.12;24.84;31.65;1.74;2082.0;1900.0;1107.0;-759.0;4502.0;1385.0;5386.0;24;7351.0;0.075;18638.0;1.2732833464877662;0.49126112923406867;0.07970678271858327;1.5082416020974623;31.647226077115363;0.08;26.06;10.48;14.28;
36973;409;2487;38;619;11559;2532;1919;9.0;39.61;1.81;7.73;0.02;0.08;1.28;23.94;1.27;24.73;21.33;30.44;24.89;31.92;5.05;2088.0;1902.0;1117.0;-177.0;5385.0;1190.0;5341.0;15;5668.0;4.419;17593.0;1.0298388701014518;0.49191582940573886;0.097781886289266;1.425249436808264;31.924237401905515;1.27;24.73;10.49;14.3;
59751;3225;1970;2;200;10270;2;2;4456.0;64.01;14.32;6.12;7.41;0.0;0.41;21.27;10.02;19.59;16.34;56.57;0.02;28.36;29.09;2.0;2.0;992.0;-2020.0;1499.0;1936.0;5956.0;7491;17391.0;-7.936;31363.0;1.3008028545941122;0.4247531385962771;0.0038838523086041628;0.46001885579991764;28.362217253786667;10.02;19.59;.01;.01;
25941;4090;1621;29;3117;7706;1031;782;2647.0;27.79;18.15;5.04;4.40;0.06;6.46;15.96;12.71;16.12;11.27;23.20;10.18;21.28;43.48;856.0;774.0;745.0;-461.0;5675.0;1359.0;5522.0;4450;9369.0;7.427;24646.0;0.6633949191685912;0.4800506675497606;0.07579351343230044;7.174175018608503;21.28132215030884;12.71;16.12;4.27;5.83;
12585;4369;2035;9;105;8331;199;151;4110.0;13.48;19.39;6.32;6.84;0.02;0.22;17.26;13.58;20.23;14.62;9.77;1.97;23.01;39.03;167.0;149.0;805.0;483.0;4981.0;1096.0;5916.0;6909;10042.0;10.159;26260.0;0.4380387931034483;0.4371624636245553;0.02228083184971265;0.24260639469055142;23.007840549383484;13.58;20.23;.82;1.13;
17013;61;1986;193;2946;12004;2447;1855;158.0;18.23;0.27;6.17;0.26;0.4;6.1;24.86;0.19;19.74;23.70;11.20;24.46;33.15;7.32;2077.0;1838.0;1160.0;1038.0;6764.0;784.0;5202.0;266;2697.0;12.229;15609.0;0.7129724208375893;0.5355546071893965;0.5005167966390184;6.779251258070875;33.15304423631139;0.19;19.74;10.14;13.82;
28858;2015;1437;1;4042;10805;2525;1914;21.0;30.92;8.94;4.46;0.03;0.0;8.37;22.38;6.26;14.29;13.55;24.34;24.72;29.84;27.19;2068.0;1896.0;1044.0;-339.0;7029.0;1233.0;4997.0;35;4757.0;8.315;18038.0;0.8059987236758136;0.5094152958709992;0.0019798957219583826;9.302301956606433;29.839918377209884;6.26;14.29;10.46;14.26;
50514;5834;1936;134;70;6519;33;25;4402.0;54.12;25.89;6.02;7.32;0.28;0.15;13.5;18.13;19.25;9.25;51.35;0.68;18.00;51.95;78.0;25.0;630.0;-2202.0;3021.0;1997.0;5936.0;7400;16717.0;-3.747;32196.0;1.0848549946294308;0.4463989102889484;0.34593684157562327;0.16216674996483743;18.00389204347872;18.13;19.25;.14;.19;
49715;1785;1906;459;1055;11426;2021;1532;907.0;53.26;7.92;5.92;1.51;0.95;2.18;23.67;5.55;18.95;15.66;44.85;20.98;31.56;18.28;1827.0;1519.0;1104.0;-1358.0;4686.0;1604.0;5307.0;1525;9445.0;-0.834;21974.0;1.2114114114114114;0.4708874494552397;1.18936685034979;2.4273105412896645;31.556900134671324;5.55;18.95;8.38;11.41;
8863;4504;1339;25;76;11485;464;352;3644.0;9.49;19.99;4.16;6.06;0.05;0.16;23.79;13.99;13.31;12.62;7.31;4.61;31.72;40.15;389.0;348.0;1110.0;491.0;5813.0;1070.0;5605.0;6126;8749.0;11.236;24983.0;0.3778915434205536;0.4242724728999331;0.06542206626655382;0.1739150124016644;31.7182356872195;13.99;13.31;1.92;2.62;
27646;2591;1343;329;2868;11236;1780;1349;1331.0;29.62;11.50;4.17;2.21;0.68;5.94;23.27;8.05;13.36;13.32;23.48;18.28;31.03;29.60;1581.0;1338.0;1086.0;-323.0;6249.0;1267.0;5198.0;2237;6985.0;7.334;21067.0;0.7525562372188137;0.4813607491696025;0.850654325146621;6.60069230058479;31.029592708602504;8.05;13.36;7.38;10.05;
34434;2967;1392;16;2141;11479;2480;1880;100.0;36.89;13.17;4.32;0.17;0.03;4.43;23.78;9.22;13.84;10.24;31.24;24.33;31.70;31.27;2038.0;1864.0;1109.0;-941.0;6780.0;1436.0;4996.0;168;6096.0;5.521;19411.0;0.8823654541586895;0.47765342456478266;0.041907257568764615;4.927059594674457;31.70340583485321;9.22;13.84;10.28;14.01;
54872;2628;1706;644;832;11159;657;498;3305.0;58.78;11.67;5.30;5.50;1.33;1.72;23.11;8.17;16.96;15.95;51.03;8.10;30.82;25.25;780.0;493.0;1078.0;-1719.0;2825.0;1797.0;5666.0;5556;14492.0;-4.828;28177.0;1.2561890472618156;0.44493155906126614;1.6677365397389972;1.914550308157133;30.819626019801714;8.17;16.96;2.72;3.71;
27762;1003;1753;1;4041;10805;2525;1914;21.0;29.74;4.45;5.45;0.03;0.0;8.37;22.38;3.12;17.43;17.94;22.08;24.72;29.84;18.21;2068.0;1896.0;1044.0;70.0;6666.0;1100.0;5101.0;35;4303.0;8.775;17192.0;0.8337499999999998;0.5237071541817266;0.003709261091268586;9.300764742944825;29.839918377209884;3.12;17.43;10.46;14.26;
57521;3759;1430;200;754;11308;708;537;3215.0;61.62;16.69;4.44;5.35;0.41;1.56;23.42;11.68;14.22;11.62;55.56;7.45;31.23;35.11;655.0;531.0;1093.0;-2255.0;3065.0;1970.0;5560.0;5404;15089.0;-6.044;28989.0;1.2842668705792393;0.4329625404036165;0.5183743549399661;1.7362637836113919;31.229444923457862;11.68;14.22;2.93;4;
18166;4532;981;62;1118;12080;2307;1749;404.0;19.46;20.12;3.05;0.67;0.13;2.32;25.02;14.08;9.75;7.51;18.80;22.75;33.36;42.80;1913.0;1733.0;1167.0;-448.0;8068.0;1278.0;4914.0;679;4658.0;10.813;19333.0;0.5689878892733564;0.46987839894405964;0.15940223359182065;2.5739069358225914;33.36284242106175;14.08;9.75;9.56;13.03;
23156;2280;1936;64;2639;9350;564;428;3468.0;24.81;10.12;6.02;5.77;0.13;5.47;19.37;7.08;19.25;19.56;18.13;5.70;25.82;26.31;487.0;424.0;904.0;348.0;4447.0;1117.0;5772.0;5830;9831.0;7.358;24732.0;0.6939790093905357;0.4806346528753833;0.16610029467575277;6.072671533793168;25.822655071810363;7.08;19.25;2.34;3.19;
57858;4196;1657;178;148;10194;2420;1834;206.0;61.98;18.62;5.15;0.34;0.37;0.31;21.11;13.04;16.48;7.29;57.83;24.16;28.15;37.58;2049.0;1818.0;985.0;-2632.0;5474.0;2005.0;5102.0;346;10232.0;-3.430;23025.0;1.3563840866486148;0.4687764096193926;0.45960352827108075;0.34030737530399635;28.15234537401994;13.04;16.48;10.03;13.67;
53052;1914;1993;56;495;11778;57;43;4360.0;56.83;8.49;6.19;7.25;0.12;1.02;24.4;5.95;19.82;20.90;48.22;0.70;32.53;18.13;67.0;44.0;1138.0;-1257.0;1573.0;1678.0;5946.0;7329;15835.0;-5.540;29514.0;1.235167977126519;0.430869264737042;0.14465064894404409;1.1383232593482797;32.527777544108865;5.95;19.82;.24;.32;
48085;2484;1484;312;1592;12011;244;185;4031.0;51.51;11.03;4.61;6.71;0.65;3.3;24.88;7.72;14.76;17.29;43.94;3.20;33.17;25.72;317.0;183.0;1161.0;-1246.0;2648.0;1659.0;5722.0;6776;14632.0;-3.108;28805.0;1.137258543833581;0.4390801509326619;0.8085618713868616;3.664256071917972;33.17106364418289;7.72;14.76;1.01;1.38;
23979;3828;1548;23;3337;8232;1839;1394;1227.0;25.69;16.99;4.81;2.04;0.05;6.91;17.05;11.89;15.4;10.11;21.37;18.07;22.74;41.66;1515.0;1381.0;796.0;-416.0;6881.0;1299.0;5247.0;2063;6593.0;9.361;21281.0;0.637634190804132;0.4941994465000378;0.05893269458080551;7.679933279538379;22.735765704311888;11.89;15.4;7.62;10.39;
36826;1770;2047;1071;109;11107;174;132;4154.0;39.45;7.86;6.36;6.91;2.22;0.23;23.01;5.5;20.35;21.90;31.37;4.47;30.67;15.96;544.0;131.0;1073.0;-248.0;2894.0;1337.0;5929.0;6983;12976.0;1.165;27406.0;0.9548306148055206;0.4512585850715821;2.7723651347939025;0.2512732458651853;30.674754695113876;5.5;20.35;.72;.98;
48709;4148;1363;2;2116;9886;91;69;4300.0;52.18;18.41;4.23;7.15;0.0;4.38;20.48;12.89;13.55;12.22;46.86;0.89;27.30;41.69;75.0;69.0;955.0;-1745.0;2961.0;1833.0;5728.0;7228;15636.0;-3.208;30578.0;1.096103896103896;0.44276546957610396;0.004034857154366106;4.869622549639343;27.303302841083635;12.89;13.55;.38;.51;
56025;632;2498;562;86;11182;663;503;3294.0;60.02;2.81;7.76;5.48;1.16;0.18;23.16;1.96;24.83;24.90;49.92;7.96;30.88;5.81;755.0;499.0;1081.0;-1080.0;1775.0;1592.0;5926.0;5537;14118.0;-5.359;26797.0;1.3418220946915351;0.4590939412874151;1.4555834496990512;0.19764861260276997;30.880977647635493;1.96;24.83;2.75;3.75;
12731;2111;1492;1050;1767;11623;2525;1914;21.0;13.64;9.37;4.63;0.03;2.18;3.66;24.07;6.56;14.83;15.10;8.87;27.44;32.10;22.81;2462.0;1896.0;1123.0;616.0;8081.0;916.0;5015.0;35;2423.0;14.007;16457.0;0.5080542602797795;0.5039148835672306;2.7188063402229012;4.066244621888246;32.098920871894855;6.56;14.83;10.46;14.26;
55097;2449;1529;1180;551;12022;2485;1883;92.0;59.03;10.87;4.75;0.15;2.44;1.14;24.9;7.61;15.2;11.37;51.79;27.39;33.20;23.01;2477.0;1867.0;1162.0;-2015.0;5491.0;1794.0;5040.0;155;9064.0;-2.065;21484.0;1.3319274567692956;0.4714233054713361;3.0550475363922356;1.2683585841659852;33.20177734508822;7.61;15.2;10.3;14.03;
60754;3174;1621;76;2078;10070;1006;762;2692.0;65.09;14.09;5.04;4.48;0.16;4.3;20.86;9.86;16.12;12.90;57.99;10.05;27.81;32.96;852.0;756.0;973.0;-2299.0;3139.0;1970.0;5530.0;4525;14465.0;-6.195;27871.0;1.3622213681783244;0.45893787011558307;0.19763674424837083;4.781976101663576;27.810307286993808;9.86;16.12;4.17;5.68;
57398;462;2494;8;2005;10088;2529;1917;14.0;61.49;2.05;7.75;0.02;0.02;4.15;20.9;1.44;24.8;20.08;51.28;24.78;27.86;8.72;2074.0;1900.0;975.0;-1421.0;4299.0;1604.0;5344.0;24;8691.0;-2.483;19952.0;1.4189699741499302;0.5039067794628613;0.021053746492701555;4.614374287304409;27.860893418200877;1.44;24.8;10.48;14.28;
16907;1899;1412;193;2925;12022;2481;1881;98.0;18.11;8.43;4.39;0.16;0.4;6.06;24.9;5.9;14.04;15.13;12.55;24.80;33.20;23.59;2106.0;1864.0;1162.0;415.0;7597.0;984.0;5002.0;165;3106.0;12.214;16790.0;0.5880603356702783;0.5011666350131716;0.5005167966390184;6.730823603450778;33.20195015103984;5.9;14.04;10.28;14.02;
56025;3919;2131;1411;26;7225;657;498;3305.0;60.02;17.39;6.62;5.50;2.92;0.05;14.96;12.18;21.18;12.76;53.48;10.08;19.95;34.85;1068.0;493.0;698.0;-2065.0;3213.0;1918.0;5807.0;5556;15059.0;-4.295;29394.0;1.212298682284041;0.46357665343127485;3.652396903301479;0.06082291009686887;19.95298146233668;12.18;21.18;2.72;3.71;
34988;85;2111;30;3086;11393;467;354;3639.0;37.48;0.38;6.56;6.05;0.06;6.39;23.6;0.26;20.99;27.68;28.36;4.66;31.46;7.85;394.0;352.0;1101.0;296.0;2840.0;1140.0;5859.0;6117;11257.0;2.592;24837.0;1.0165064393252312;0.49674977088715944;0.07700574867895464;7.101230395945202;31.463152593251646;0.26;20.99;1.94;2.64;
