PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
39983;15065;7341;13;4;1837;13.57415947873844;0.0021995689591892955;19.347575645721417;0.030069746559703302;48;52.22;15.05;36.17;36.19;0.10356922807558608;0.06;0.02;8.28;67.89;167.72;13.00;26.08;168.43;0.06;98.27;0.02;;;-13950;-10105;49900;33972.0;101293;-48.901;3.0095017983999997;175060.0;0.8249289622121379;0.10244980253450332;0.06659156734909555;0.01822948243914948;9.741471705359638;67.89;167.72;13.00;0.01557756732587451;0.04376444275742674;0.003564357256198609;0.009377739889204373;10.009202936241662;3.5082500025939485;0.01942354287882341;0.0031328422012833093;0.009377739889204454;9.4571100686731;3.5082500025940275;36482;70300;
39614;11419;7337;8;9;5503;7.959850327429382;0.002673628015262942;19.324507163442394;0.05266416978265549;83;51.74;11.51;36.76;36.15;0.1813911999824003;0.04;0.04;24.8;51.46;167.63;7.71;27.70;165.38;0.05;96.69;0.03;;;-13492;-9710;49654;34066.0;100108;-47.296;3.1952614959999996;174118.0;0.8169586189388168;0.11158726549478788;0.04104669782881926;0.041564539725289375;29.175792088609658;51.46;167.63;7.71;0.01893490096689368;0.022895020640063303;0.017184229157905274;0.15613415713412365;7.007030746893858;0.756606173603431;0.011804799708459131;0.01031017879065836;0.15613415713412804;6.772457936988928;0.7566061736034452;36964;69934;
39875;755;7098;10;7;17377;0.5748152860759163;3.9522191863193097;15.295011117077953;0.13261465784304738;208;52.08;0.83;35.69;28.61;0.45676466600880805;0.04;0.03;78.31;3.4;162.18;0.57;29.14;164.71;28.03;96.74;0.03;;;-13285;-5301;44634;32881.0;93073;-39.118;10.8133812272;165287.0;0.8512273306108111;0.1754925622444606;0.048049455016055606;0.032802210955835215;92.12758159797376;3.4;162.18;0.57;27.990011499431983;0.012119543341992388;0.005277342591719929;0.19272855567092304;0.20108044997775337;0.16360939449352754;0.00851473100232281;0.0046637729941363245;0.19272855567092195;0.2010804499777561;0.16360939449352957;35718;70023;
39937;7947;7226;7;5;9543;5.417183136450914;0.0034156361433474542;19.365825993662604;0.010603331434359358;17;52.16;7.99;36.28;36.22;0.03652105445936393;0.03;0.02;43.0;35.82;165.09;5.21;28.97;164.14;0.05;97.56;0.02;;;-13247;-9430;49425;33981.0;99304;-46.437;3.3388879256;173280.0;0.8185054889162039;0.11942007349029368;0.036742760318039476;0.023367345870106852;50.59262042190387;35.82;165.09;5.21;0.024189876730801006;0.017097430844069714;0.008462851801280076;0.02363301097175126;4.9932445859392365;0.37474525689457644;0.008837295909554815;0.005115720614208817;0.023633010971751457;4.7957366087462425;0.3747452568945903;37367;70089;
39876;362;7177;8;30;17350;1.03903520435571;3.8071731886092874;15.396806592465637;0.1758651801653868;276;52.08;0.37;35.96;28.80;0.6057324400436417;0.03;0.14;78.19;1.63;163.98;1.03;29.60;164.05;26.99;94.06;0.13;;;-13176;-5445;44783;32976.0;93337;-38.991;10.610127808000001;165651.0;0.8486349095052368;0.1761962882891934;0.03855431497208331;0.137404345289867;91.98702694247858;1.63;163.98;1.03;26.962781239049832;0.01529383533013045;0.009707397508513927;0.09222186785017909;0.19073460922552185;0.7310774944413647;0.008405667118915001;0.009707397508513934;0.09222186785017976;0.18896736274275247;0.7310774944413537;35904;70002;
39888;12356;7216;2;16;5180;11.25749039740559;0.002522985044906173;19.374675381620065;0.0026465945753361996;5;52.10;12.30;35.90;36.24;0.009115665695830472;0.01;0.07;23.34;55.68;164.86;10.70;27.02;166.83;0.03;98.71;0.06;;;-13702;-9842;49715;33925.0;100566;-48.032;3.1172882896;174364.0;0.822897652502441;0.10826309413439787;0.010315171810018628;0.07093455883156814;27.462386407092016;55.68;164.86;10.70;0.01786803238653001;0.0030489370241936825;0.011268764801138753;0.8755914887959074;8.49613532480478;1.8714458819795707;0.002136380537482656;0.010327126642423407;0.875591488795925;7.936820780134668;1.871445881979617;36774;70174;
39894;2133;7206;1;0;15467;0.6657894650933455;1.3723406928287303E-4;19.348031713296834;0.03167601387419279;50;52.11;2.42;36.23;36.19;0.10910169458688222;0.01;0.0;69.7;9.61;164.65;0.66;31.57;161.10;0.00;95.86;0.00;;;-12693;-8952;49056;33984.0;98003;-44.512;3.6220207735999996;172091.0;0.8169175323298706;0.1347922779544675;0.0057420625566720895;0.0018518539084716298;81.99992753406761;9.61;164.65;0.66;9.719054020682351E-4;0.0034087903385852415;9.507091135275644E-4;0.28699063460576324;0.22997283046848543;0.14446650056698396;0.002277354200356244;0.0;0.28699063460576496;0.2299728304684902;0.14446650056698224;38132;70135;
39236;14333;7342;3;15;2562;9.725391188593349;5.277738934837006E-4;19.376253076883966;0.003064110462860301;5;51.25;14.45;36.77;36.24;0.010553715667229735;0.01;0.07;11.55;64.59;167.76;9.44;26.47;166.71;0.01;98.42;0.06;;;-13743;-9897;49816;34050.0;100618;-48.181;3.0502217256;174587.0;0.8170360345119269;0.1046861449108996;0.013458076463714058;0.0663920846104083;13.583732104173942;64.59;167.76;9.44;0.003737747491040916;0.005710369675428228;0.00920582757535273;0.14390454846128709;8.766509054518153;0.8000613883631271;0.002948247125210419;0.008970098350789421;0.14390454846129236;8.479720974293954;0.8000613883631407;36585;69792;
39926;436;7006;10;8;18162;0.8906742800895393;5.00280015017046;14.35245008540798;0.02459472566187177;39;52.15;0.49;35.19;26.85;0.08471161359718495;0.04;0.04;81.85;1.96;160.08;0.88;28.31;166.37;35.46;98.55;0.03;;;-13530;-4358;43415;32484.0;91698;-37.993;12.7002080488;163239.0;0.863440812524948;0.18517024956138994;0.04827161022770131;0.03540447687390965;96.29228817905638;1.96;160.08;0.88;35.430330943522215;0.025446600877579127;0.0059678997737279355;0.51086645192164;0.052783389094963544;0.29560993842162875;0.01232932792111841;0.005617356637037521;0.5108664519216481;0.05278338909496423;0.29560993842162897;35048;70133;
39938;198;7209;3;58;17327;0.429733061841667;3.983038368774674;15.387880971793262;0.008925620672376827;14;52.17;0.20;36.24;28.78;0.030742515281867503;0.02;0.26;78.08;0.89;164.72;0.42;29.53;164.40;28.22;92.92;0.23;;;-13217;-5338;44512;32904.0;92958;-38.786;10.9511011544;165036.0;0.8488947253228277;0.1787663633910867;0.01718004737325897;0.2609798344604111;91.8624322611051;0.89;164.72;0.42;28.208276031499118;0.011277359029503557;0.02581698712312407;0.11503210116130073;0.10222722718513517;0.17537938734260344;0.005864534959692554;0.025816987123123913;0.11503210116130431;0.10149513750265649;0.17537938734260367;35850;70068;
39711;401;7185;0;35;17274;1.489314841482671;10.031344093651002;9.338357042938007;0.010143824651299585;16;51.87;0.37;36.00;17.47;0.03493837524647116;0.0;0.16;77.84;1.81;164.16;1.33;25.49;171.78;71.04;93.49;0.13;;;-14337;-14;37822;31241.0;85822;-31.323;21.8758485752;154871.0;0.9094974642692485;0.23186825758134877;0.0024182350879872363;0.15664887379810719;91.58201751791313;1.81;164.16;1.33;71.04298200564577;0.0010626829936706288;0.025058519272534274;0.20331119962381322;0.5420304042219753;0.7178520353706773;0.0;0.023193467277846297;0.2033111996238166;0.38270595352135495;0.7178520353706888;31945;70004;
39785;62;7203;7;6;17544;3.736649331548165;10.572503222026826;8.790957750001104;0.016383989212380705;26;51.97;0.07;35.47;16.44;0.056431374044202856;0.03;0.03;79.06;0.28;164.57;3.73;25.29;172.90;74.90;93.18;0.03;;;-14466;416;37210;31022.0;85447;-30.771;22.857915279199997;154095.0;0.9203585028327296;0.23638269641276183;0.03387611819586558;0.02715620007889766;93.01570335207313;0.28;164.57;3.73;74.87552506871619;0.015313030608332386;0.001704411668499409;0.17859377573495164;0.02160219997047293;3.5194359135659083;0.008410580379859601;0.0017044116684994486;0.17859377573495536;0.021602199970472857;3.5194359135659536;31654;70250;
39890;1276;7053;3;16;17082;0.8653794233083835;14.892742654660472;4.462175146344619;0.024927160235221145;40;52.10;1.35;35.47;8.35;0.0858566179981722;0.01;0.07;76.98;5.75;161.15;0.84;22.11;179.19;105.48;98.26;0.05;;;-15394;4279;32508;29861.0;79951;-25.875;30.6462758728;146599.0;0.9712907117008445;0.269036378980212;0.01664196452407552;0.07401316510499771;90.56322637999226;5.75;161.15;0.84;105.47189275457093;0.010482814852624167;0.0426074198491184;0.17627610927812337;0.5223343450486664;0.11367873427985124;0.0035342973970370123;0.021196062937989122;0.1762761092781237;0.5223343450486688;0.11367873427985105;28982;70096;
39632;975;7116;2;15;17066;0.6567481066270215;1.9322843703085368;17.445510319150788;0.0020502717809838034;4;51.77;1.04;35.78;32.63;0.007061751095242514;0.01;0.07;76.91;4.39;162.59;0.65;30.50;162.44;13.69;96.39;0.07;;;-12931;-7109;46828;33389.0;95444;-41.685;7.1583276399999995;168552.0;0.8322118702553485;0.15623746585524226;0.011977055631377657;0.06629874439768939;90.47959267114543;4.39;162.59;0.65;13.684631138962088;0.005133652286845935;5.484597679547866E-4;0.14666624544755058;0.3720863151472426;0.13231343397742765;0.0028110020167402905;5.484597679548006E-4;0.14666624544755444;0.3720863151472381;0.13231343397743062;37003;69966;
39875;740;7105;5;41;17327;0.5884456075103001;3.9800698414247346;15.295011117077953;0.10476400273762246;165;52.08;0.81;35.72;28.61;0.360838654629193;0.02;0.19;78.08;3.33;162.35;0.58;29.13;164.77;28.21;96.37;0.16;;;-13293;-5286;44591;32868.0;93028;-39.070;10.887234562400002;165201.0;0.8513347383210397;0.17607169726799687;0.02457322119376188;0.18610446651868826;91.86257746859934;3.33;162.35;0.58;28.187252623954112;0.005769532362295812;0.029875824765538156;0.19217417377773455;0.1968505344575193;0.1637755421472122;0.004139183842499896;0.02761352541904886;0.19217417377773172;0.19685053445751916;0.16377554214721565;35709;70035;
39910;658;7091;18;1;17512;1.0714070154063198;15.366232170058138;3.9347376119703963;0.07887517921177656;124;52.13;0.68;35.61;7.36;0.271669779759122;0.08;0.01;78.92;2.96;162.0;1.04;22.19;179.24;108.89;96.39;0.01;;;-15390;4718;31964;29773.0;79394;-24.963;31.5524491912;145849.0;0.9759205426356587;0.27515060387469953;0.08836086771098921;0.005847926591667651;92.84469584007523;2.96;162.0;1.04;108.82519285156874;0.04961024173581633;5.469234694418E-4;0.3662571740900996;0.3187626857121724;0.3362299903987896;0.02440865226938824;5.469234694418028E-4;0.36625717409010566;0.31829366529545294;0.3362299903988005;29172;70067;
39884;164;7068;30;3;18105;0.3452170504423284;18.888776628790872;0.37395287950651784;0.11711545294292552;184;52.10;0.18;35.52;0.70;0.4033807545713184;0.14;0.01;81.59;0.74;161.49;0.34;20.52;183.60;133.90;97.00;0.01;;;-15982;7905;28044;28829.0;75019;-20.374;38.024956169599996;139797.0;1.022389181066867;0.3047460946745932;0.151663457353117;0.012997497858671459;95.98917799666842;0.74;161.49;0.34;133.77220496275982;0.03177832872890113;0.0012209013883015963;0.020141348111847653;0.053278817057049;0.23879765515622908;0.02524873379143222;0.0012038924397458387;0.020141348111848076;0.05327881705704969;0.23879765515623017;29275;70028;
39933;6303;7193;2;24;11342;3.1510755355382094;0.008952924426802176;19.34344672669405;0.027445310119459155;44;52.16;6.71;36.17;36.18;0.09452988164445317;0.01;0.11;51.11;28.4;164.34;3.15;29.62;163.58;0.07;98.79;0.10;;;-13128;-9256;49317;33971.0;98798;-46.000;3.4344211375999993;172830.0;0.8194079226397489;0.12325278339337536;0.010047339984898896;0.10769777128859098;60.13167225006143;28.4;164.34;3.15;0.06340550608305569;0.002631366631863444;0.011900871256096911;0.6491137806804886;2.3553842126820435;0.13204530428771702;0.0019634426491863927;0.011879989072104913;0.649113780680494;2.3553842126820475;0.13204530428771794;37562;70210;
39760;11802;7209;2;13;5773;10.959184117410736;0.013436932904806985;19.3479753532127;0.018432675122804956;29;51.93;11.80;35.85;36.19;0.06348766292547711;0.01;0.06;26.02;53.19;164.7;10.53;27.25;166.42;0.10;98.49;0.05;;;-13639;-9777;49670;33921.0;100441;-47.792;3.16166158;174255.0;0.8224826941860959;0.10960908145372934;0.007834736440219554;0.05923112847949681;30.606781551338727;53.19;164.7;10.53;0.09516170252513355;0.004868521182136995;0.009011836949256944;1.2041444637609344;7.815365966546892;1.9257933289715155;0.00274151236942981;0.00846404292258084;1.2041444637609526;7.3920552743173795;1.9257933289715372;36835;70111;
39713;1224;7058;1;14;17116;2.6685411066061917;17.775529417699566;1.529607105985754;0.07470843755498985;118;51.87;1.31;35.16;2.86;0.25731827147065156;0.01;0.06;77.13;5.51;161.26;2.65;20.63;183.01;125.89;97.73;0.04;;;-15913;6803;29329;29059.0;76733;-22.259;35.912569482399995;141924.0;1.0108711839166045;0.2918505569065197;0.006806329344669358;0.062109525837554955;90.74390017983106;5.51;161.26;2.65;125.8880768890901;0.0032493554392834514;0.02918105746448197;0.5563575102231431;0.44365622042041014;1.6360969630588729;0.002216103143957251;0.016440970677303084;0.5563575102231619;0.4436562204204193;1.6360969630588715;29023;70106;
39203;3893;7180;12;7;13823;1.2286353704118247;0.009837998388061337;19.36743968728181;0.002567275570438392;5;51.21;4.40;36.04;36.23;0.008842467247260954;0.05;0.03;62.29;17.54;164.05;1.22;30.74;161.64;0.11;98.79;0.03;;;-12828;-8954;49130;33942.0;98167;-44.951;3.5598475952;172285.0;0.8162070428510819;0.12966388690564212;0.0578321374047452;0.029686825304563215;73.28721397267796;17.54;164.05;1.22;0.0696736883840892;0.026221100529457184;0.0028474079357901586;0.2934961387419856;0.46512770054331903;0.4409430226612728;0.01419484837730188;0.0028474079357901924;0.2934961387419919;0.4651277005433171;0.4409430226612904;37879;69930;
39884;164;7068;30;3;18105;0.10726612140036074;18.888776628790872;0.37395287950651784;0.11711545294292552;184;52.10;0.18;35.57;0.70;0.4033807545713184;0.14;0.01;81.59;0.74;161.49;0.10;20.52;183.55;133.90;97.02;0.01;;;-15977;7910;28043;28836.0;74988;-20.357;38.024956169599996;139777.0;1.0218828242363547;0.3048345357068474;0.151663457353117;0.012997497858671459;95.98917799666842;0.74;161.49;0.10;133.77220496275982;0.03177832872890113;9.604517704640148E-4;0.004302907598988411;0.053278817057049;0.016945616244958193;0.02524873379143222;9.604517704640278E-4;0.0043029075989884265;0.05327881705704969;0.016945616244958737;29275;70011;
39711;14978;7341;2;16;1925;13.488304728052098;0.0021995689591892955;19.347575645721417;0.030069746559703302;48;51.87;14.96;36.17;36.19;0.10356922807558608;0.01;0.07;8.68;67.5;167.72;12.93;26.14;168.04;0.02;98.22;0.06;;;-13907;-10066;49887;33974.0;101244;-48.751;3.0153817872;175039.0;0.8235294117647058;0.10273085857607138;0.008422380461060936;0.07058175063838062;10.206780778968572;67.5;167.72;12.93;0.01557756732587451;0.005535247212864665;0.01380064277101059;0.00982567502594459;9.950893160448329;3.5082500025939485;0.002908694927342285;0.011634130251758806;0.009825675025944896;9.402262006084598;3.5082500025940275;36493;70170;
39986;966;7072;16;21;17277;0.9730655635762024;9.068435557479567;10.27916182128538;0.03224758247536456;51;52.23;1.12;35.44;19.23;0.11107034831989815;0.07;0.1;77.86;4.35;161.59;0.93;25.59;171.69;64.28;97.95;0.07;;;-14318;-840;38946;31428.0;86945;-33.072;20.073315223199998;156479.0;0.9045392022008253;0.22035577480855034;0.08005354036834346;0.09658751671655312;91.59602188267108;4.35;161.59;0.93;64.22356746162605;0.025493869377077795;0.061383907566574344;0.18279039225184235;0.00701515481794695;0.6963822395627609;0.016544320706515857;0.030384721838952775;0.18279039225184032;0.007015154817947064;0.6963822395627691;32417;70207;
39875;740;7105;1;45;17327;0.7445004918139076;3.786552427788839;15.396806592465637;0.19648594098583438;309;52.08;0.74;35.76;28.80;0.6767565265375094;0.01;0.2;78.09;3.33;162.35;0.71;29.33;164.24;26.82;95.95;0.17;;;-13222;-5439;44841;32963.0;93334;-39.187;10.543167858399999;165699.0;0.8490284661607964;0.17457451399223284;0.005778512112162264;0.2006838483666297;91.86532553486462;3.33;162.35;0.71;26.816742948843338;0.0014513836551358818;0.032216290125810565;0.19217992266241174;0.5100298255898341;0.00862306978071534;0.0013778527377694713;0.029516860391893593;0.19217992266241096;0.4758153044925488;0.008623069780715305;35823;69949;
39802;611;7100;7;11;17513;0.7029803572347151;15.366232170058138;3.9347376119703963;0.07887517921177656;124;51.99;0.64;35.66;7.36;0.271669779759122;0.03;0.05;78.92;2.75;162.21;0.69;22.24;179.06;108.85;96.53;0.04;;;-15368;4742;31957;29781.0;79336;-24.889;31.5561825152;145816.0;0.9750544926132235;0.27534301959582164;0.03429686809250687;0.04865759965663412;92.85157575371251;2.75;162.21;0.69;108.82519285156874;0.019574627786896913;0.00755321645930285;0.08720173246581768;0.25198476345809484;0.33666601706460275;0.009337181652363217;0.0070806742249775205;0.087201732465819;0.2519847634581034;0.3366660170646106;29190;70016;
39849;195;7209;3;33;17355;0.8264468608243287;3.983038368774674;15.387880971793262;0.008925620672376827;14;52.05;0.21;36.23;28.78;0.030742515281867503;0.02;0.15;78.21;0.88;164.72;0.82;29.54;164.32;28.22;92.64;0.13;;;-13209;-5348;44511;32901.0;93000;-38.776;10.9322478192;165064.0;0.8486254596392926;0.1786017979297064;0.017476243537202084;0.14757849620787597;92.01256762701667;0.88;164.72;0.82;28.208276031499118;0.011471788672878548;0.014598952229876996;0.5068221600984063;0.047094268955534105;0.24645969086763278;0.0059077473476289565;0.014598952229877546;0.5068221600984101;0.0470942689555345;0.24645969086763758;35851;70036;
39839;3794;7228;12;5;13681;0.6293961983918234;0.010072635410831261;19.366825579669975;0.0029467461595047793;5;52.04;4.37;36.30;36.23;0.010149477797182312;0.06;0.02;61.66;17.1;165.14;0.61;30.81;162.25;0.11;98.09;0.02;;;-12881;-9035;49137;33980.0;98173;-45.137;3.5668742487999996;172255.0;0.8181895236480761;0.1299901287366358;0.06116405395068575;0.024339141297441535;72.53560323816114;17.1;165.14;0.61;0.07133541124304807;0.04070330462788247;0.004238200105378271;0.11945930367906356;0.12869777476702138;0.3362976152124777;0.018945619958652484;0.0034673748093258876;0.11945930367906599;0.12869777476702146;0.33629761521248586;37919;70239;
39616;746;7072;12;5;17520;0.8376599734114784;15.425275688654896;3.951347478214456;0.00322179437096001;6;51.75;0.83;35.52;7.39;0.011096826351897564;0.05;0.02;78.95;3.36;161.58;0.81;22.08;179.30;109.28;97.38;0.02;;;-15408;4799;31868;29716.0;79217;-24.915;31.6488358784;145600.0;0.9759620044586604;0.2751164120937411;0.060892557781059585;0.024721478936936672;92.88772489203659;3.36;161.58;0.81;109.24334495462284;0.040344363368705644;0.012126001115800873;0.2950623552566447;0.15504404071148714;0.33508321295884;0.016681825308435556;0.0060463089633925274;0.2950623552566501;0.15504404071149008;0.3350832129588484;29097;69991;
39848;658;7090;20;7;17504;0.6976440769264534;4.732299384602717;14.62474211676763;0.02280345986996658;36;52.05;0.72;35.65;27.36;0.07854195683012588;0.09;0.03;78.88;2.97;162.0;0.67;28.58;165.81;33.58;96.66;0.03;;;-13449;-4633;43721;32622.0;92069;-38.210;12.2291679984;163779.0;0.8584614025790495;0.18288776879270027;0.09881111797008808;0.03260765932112373;92.79995784803398;2.97;162.0;0.67;33.514617471694905;0.05428059732848265;0.005018781724212592;0.3140846204806101;0.16029010286240097;0.16396997453074705;0.027149561445467034;0.004526823137250283;0.3140846204806181;0.16029010286240516;0.16396997453075066;35240;70068;
39820;474;6962;2;1;18365;1.7245786899456896;12.061019619121021;7.252991525544838;0.06583381657445347;104;52.01;0.53;35.01;13.57;0.2267514144273901;0.01;0.01;82.76;2.14;159.06;1.72;23.87;175.10;85.43;98.58;0.00;;;-14821;1851;35615;30573.0;83324;-29.216;25.4950888776;151363.0;0.9384934672892788;0.24726038610590562;0.011437101717112035;0.006339048417006822;97.36578388481706;2.14;159.06;1.72;85.41734704457699;0.005341538426008994;0.0023976561354431313;1.5322497902957295;0.06955140357716687;0.11503830151134091;0.0028628891100879973;0.0018615738327277974;1.5322497902957688;0.06955140357716892;0.11503830151134342;30503;70058;
39820;474;6962;2;1;18365;1.7245786899456896;12.061019619121021;7.252991525544838;0.06583381657445347;104;52.01;0.53;35.01;13.57;0.2267514144273901;0.01;0.01;82.76;2.14;159.06;1.72;23.87;175.10;85.43;98.58;0.00;;;-14821;1851;35615;30573.0;83324;-29.216;25.4950888776;151363.0;0.9384934672892788;0.24726038610590562;0.011437101717112035;0.006339048417006822;97.36578388481706;2.14;159.06;1.72;85.41734704457699;0.005341538426008994;0.0023976561354431313;1.5322497902957295;0.06955140357716687;0.11503830151134091;0.0028628891100879973;0.0018615738327277974;1.5322497902957688;0.06955140357716892;0.11503830151134342;30503;70058;
39739;19142;6900;4;0;11;100.16495223000939;4.953761984057725E-4;19.376432471937083;0.0029171131048211577;5;51.91;15.77;26.90;36.24;0.010047412666935514;0.02;0.0;0.05;86.26;157.64;60.53;23.53;175.62;0.02;92.84;0.00;;;-14905;-11279;50353;32629.0;112691;-52.264;2.7031022744;184394.0;0.8789777993556075;0.0887817792076603;0.01826019466866769;0.002245154700299988;0.05658118457688903;86.26;157.64;60.53;0.003508303774729521;0.008191378951205391;0.0011510369403572379;5.883887008672398E-4;47.47041216820845;52.68460925720851;0.005031633357913365;0.0;5.883887008672406E-4;25.02635955980715;35.5009479698563;35686;71786;
39870;96;7108;19;41;17945;1.031884392789999;2.2887923928410703;17.086797967023106;0.004254601376134769;7;52.08;0.11;35.77;31.96;0.014654123519820985;0.08;0.18;80.87;0.43;162.4;0.95;30.60;162.60;16.28;94.72;0.12;;;-12937;-6788;46386;33291.0;94982;-41.005;7.870794287999999;167871.0;0.8357847378439175;0.1624436734818261;0.09291100409017829;0.18292840197652718;95.14171112697878;0.43;162.4;0.95;16.209456605339746;0.037794962496021337;0.12364690468136315;0.8352741922379342;0.019172508999872703;0.015995824374807517;0.021617612892841052;0.05709226044642013;0.8352741922379541;0.019172508999872828;0.01599582437480804;36888;70053;
37853;19032;6889;6;1;169;84.7643156993658;0.0031895630285539225;19.375928913563644;7.264846481131894E-4;2;49.44;16.03;27.73;36.24;0.0025022310734962583;0.03;0.0;0.76;85.77;157.41;55.09;23.73;172.80;0.05;95.16;0.00;;;-14609;-10888;50258;32746.0;110475;-51.217;2.7350355704;182591.0;0.8642480211081794;0.08977232446418333;0.029911189908361488;0.004955090137674291;0.8967834971647524;85.77;157.41;55.09;0.022588804324521733;0.00322087072498732;0.003654563228153468;0.022230784935652486;41.84793968370309;42.88726979677391;0.0032167347508345497;0.0;0.022230784935652698;23.538353896959766;31.530043860967382;35693;70884;
39733;19056;6898;6;2;99;40.72150409907572;0.0037313775924920846;19.364557365266116;0.011556218381704184;19;51.90;16.66;33.21;36.22;0.03980308297210372;0.03;0.01;0.45;85.88;157.61;28.04;23.90;170.54;0.05;98.53;0.01;;;-14371;-10519;50219;33540.0;104962;-50.384;2.754528872;178202.0;0.8350081594090869;0.09291385387648532;0.029126144425930468;0.010275117947385197;0.5247593784437863;85.88;157.61;28.04;0.02642598924778819;0.012611976774720606;0.005325092711640563;0.012144997645878555;33.86080929263132;6.83061273931216;0.007648384049810012;0.002858911381614104;0.012144997645878865;21.18332773431986;6.830612739312257;35694;70559;
39552;159;7097;9;34;17954;0.6448829745560798;1.6951807655420341;17.480017078453876;0.20464711724439905;321;51.66;0.14;35.71;32.70;0.7048660659248835;0.04;0.15;80.91;0.72;162.15;0.47;31.13;161.15;12.04;95.75;0.10;;;-12741;-7190;47116;33520.0;95729;-41.453;6.7985675224;169175.0;0.8293650793650793;0.15683964441313009;0.042757568552738004;0.15463799667061887;95.18714209075462;0.72;162.15;0.47;12.00543969964524;0.0063377923801431705;0.11804670300428675;0.20594506820787875;0.27776076399924393;0.03679264696452718;0.005842242169119249;0.04970312141684042;0.20594506820787972;0.1755686679481591;0.036792646964527886;37231;69795;
39604;36;7125;3;32;17943;0.350749555420282;9.41940593348651;9.948249674825327;0.012189352928475509;20;51.73;0.04;35.85;18.61;0.041983788291548196;0.01;0.14;80.86;0.16;162.79;0.31;25.92;170.74;66.72;95.08;0.10;;;-14193;-459;38476;31385.0;86317;-31.977;20.767155161599998;155719.0;0.902565514709257;0.22736537478599245;0.015469994175340437;0.14257811005504012;95.12983392492946;0.16;162.79;0.31;66.70917476154482;0.007372891842932574;0.08026523478916041;0.22863404965364087;0.01019281904034174;0.02428456009420642;0.003248524169483522;0.041346023298390315;0.22863404965364273;0.010192819040341767;0.024284560094206823;32350;69915;
39693;45;6967;5;245;18521;1.1000277737484552;0.11076383023589204;19.26589171822656;0.0031894127778591772;6;51.85;0.04;35.00;36.04;0.010985294430780364;0.02;1.1;83.46;0.2;159.18;0.69;31.99;160.39;0.81;98.37;0.75;;;-12583;-8570;48797;33767.0;97488;-43.759;4.0371806952;171482.0;0.8204887618885145;0.1418354898606492;0.027157230723278084;1.1042199472408243;98.19280013587282;0.2;159.18;0.69;0.784440522113611;0.002107820707655848;0.739039002408043;0.055971695559782035;0.04831565903095389;0.2545935960420204;0.002106967673684904;0.34612280386160016;0.055971695559784415;0.037389769633781135;0.25459359604202497;38205;70019;
39446;814;6936;7;30;18122;3.0916787139761848;7.011143896186454;12.334473849757291;0.03422721529656562;54;51.52;0.90;34.79;23.07;0.11788879764596095;0.03;0.13;81.67;3.67;158.47;3.04;26.74;168.72;49.68;98.49;0.09;;;-13913;-2606;41213;31887.0;89529;-35.539;16.3191816752;160023.0;0.8832753400515162;0.20201867515332622;0.034827256803162836;0.13409079723750286;96.07929158710708;3.67;158.47;3.04;49.65362218718209;0.01719208970008207;0.07685828136201826;2.316293668470624;0.16303488794705132;0.5182997864964093;0.008858188305176276;0.03889331133408126;2.316293668470611;0.16303488794705712;0.5182997864964193;33672;69945;
39634;16902;7321;6;13;100;22.390702153742666;0.0010927424515960224;19.36276392579393;0.015988292994782986;26;51.77;16.65;34.75;36.22;0.05506847756193104;0.03;0.06;0.45;76.17;167.26;21.07;25.25;170.19;0.03;98.43;0.04;;;-14204;-10356;50023;33765.0;102598;-49.796;2.91132862;176030.0;0.8337883959044369;0.09750013312043221;0.02951659875663551;0.060834588748017594;0.529337536189107;76.17;167.26;21.07;0.00773891131644819;0.013715490832183836;0.03655847462122922;0.013167938326396683;12.838480763803213;9.488779486159645;0.00797743954641239;0.018175756695198372;0.013167938326397;11.544356702470061;9.488779486159707;36227;70612;
